;BIN;Identifier;V;P;n;cp;P max;P min;P std;P std/sqrt(n)
492;21;BW 73;9,987736417334515;4416,015916666666;36;0,0;4990,263;3989,888;249,75034525076953;41,625057541794924
493;22;BW 73;10,483863978206562;5100,762945945943;37;0,0;5663,624;4638,141;258,94062438101565;42,56957642045588
494;23;BW 73;10,959694028962451;5655,570628571427;35;0,0;6212,572;5182,118;250,11027162681722;42,27635204334191
495;24;BW 73;11,46764946685572;6152,61975;20;0,0;6355,457;5341,186;236,9174001232171;52,976341172803046
496;25;BW 73;11,916492643230763;6359,864714285714;7;0,0;6378,564;6312,963;22,5310335812205;8,515930233879207
497;26;BW 73;12,569836030440804;6376,424333333333;3;0,0;6381,832;6371,718;5,093343728174394;2,9406433725367784
498;10;BW 74;4,457245966159931;278,14;5;0,0;321,609;210,083;47,38056091373339;21,18923100303548
499;11;BW 74;5,007810298991126;544,6951999999999;10;0,0;688,524;453,562;83,0023915596546;26,247660856964416
500;12;BW 74;5,504853423379177;728,5211176470588;17;0,0;836,952;610,291;71,1663553723618;17,260376481793564
501;13;BW 74;5,984112714071785;976,9729599999998;25;0,0;1170,264;768,201;108,21677549502205;21,64335509900441
502;14;BW 74;6,497970878548819;1239,36309375;32;0,0;1538,111;1007,366;147,65042182484765;26,101153629350996
503;15;BW 74;7,043618821384324;1670,101896551724;29;0,0;1931,076;1348,195;148,56513783506952;27,58785351160356
504;16;BW 74;7,483706886725215;1977,300923076923;52;0,0;2326,638;1484,715;210,46554106997257;29,186319232540704
505;17;BW 74;7,957555681681474;2394,76014893617;47;0,0;2835,936;2044,242;195,6607891528401;28,54005934625036
506;18;BW 74;8,512915995677705;3028,4184473684204;38;0,0;3711,866;2634,003;252,26351618439267;40,9225460948753
507;19;BW 74;9,043633023882293;3498,3207045454533;44;0,0;3974,579;2900,622;250,90021671921264;37,824630848931044
508;20;BW 74;9,498207198879655;4060,245296875001;64;0,0;4721,535;3457,283;289,79562472086246;36,22445309010781
509;21;BW 74;10,006464335696888;4728,233153846153;39;0,0;5341,209;3975,938;334,83924861134085;53,61719070161659
510;22;BW 74;10,471042482974298;5121,447187499998;32;0,0;5494,856;4456,288;262,8511390977713;46,46595572466063
511;23;BW 74;11,037296913940795;5808,667105263158;19;0,0;6265,474;5287,582;246,3240369224367;56,51060970052016
512;24;BW 74;11,510953467907242;6144,053083333333;12;0,0;6339,818;5864,22;186,51324760770794;53,84173685687075
513;25;BW 74;11,899460750466801;6337,786666666667;6;0,0;6380,275;6244,129;55,83234135755594;22,79345791181705
514;26;BW 74;12,542536587483507;6374,37175;4;0,0;6382,169;6367,118;6,495036431768164;3,247518215884082
515;27;BW 74;13,05189164688489;6376,526666666668;3;0,0;6381,917;6368,065;7,419184074636415;4,283467922658719
516;8;BW 75;3,525523221816839;55,028333333333336;9;0,0;92,901;0,608;28,523467548669462;9,507822516223154
517;9;BW 75;3,9713781902212926;149,04100000000003;16;0,0;215,59;67,293;36,385115857998855;9,096278964499714
518;10;BW 75;4,53492362900029;297,95507692307694;26;0,0;373,061;206,167;47,33084645422946;9,282342679422303
519;11;BW 75;5,007395246416607;469,97835135135136;37;0,0;636,401;336,685;74,78616685599022;12,294770095574268
520;12;BW 75;5,519854438293126;651,0599642857144;28;0,0;818,057;519,02;80,29054503280786;15,173486770474423
521;13;BW 75;5,9905958849436685;884,5811578947367;38;0,0;1094,836;695,626;117,5384033921441;19,067246835714457
522;14;BW 75;6,539915994971983;1170,372675;40;0,0;1375,667;950,957;104,09156871159351;16,4583221174277
523;15;BW 75;7,011838086690222;1480,5167049180318;61;0,0;1891,965;1181,705;149,45924698629887;19,136295661245793
524;16;BW 75;7,51173146566874;1874,7272857142857;91;0,0;2412,631;1517,718;160,68242557944924;16,844095026263474
525;17;BW 75;7,992408095543687;2297,912141304347;92;0,0;2832,328;1903,682;212,64782111923938;22,170067910595925
526;18;BW 75;8,489246146176404;2774,8087301587298;63;0,0;3513,829;2357,824;201,79596572809805;25,423901947269552
527;19;BW 75;9,032872211715095;3403,815538461538;78;0,0;3874,859;2835,171;216,8142974475031;24,549384967400297
