;BIN;Identifier;V;P;n;cp;P max;P min;P std;P std/sqrt(n)
1265;58;R26;28,455383187805168;643,62525;4;0,0;1667,151;221,11;690,617791484009;345,3088957420045
1266;5;R27;2,073685622296177;-16,763444444444445;9;0,0;-15,355;-19,577;1,2993176200520717;0,43310587335069056
1267;6;R27;2,4835276890009172;-15,674;11;0,0;-10,047;-18,097;2,388824145892702;0,7202575801879364
1268;7;R27;3,0670573738533378;38,95109090909091;11;0,0;80,382;8,004;20,468777264187256;6,171568554787858
1269;8;R27;3,5830238870096527;115,86872727272727;11;0,0;154,365;84,076;23,12022368010703;6,971009728727721
1270;9;R27;3,952643979244817;185,19573684210528;19;0,0;229,435;147,848;23,5224176427559;5,396412705922694
1271;10;R27;4,536724185089723;296,38404761904764;21;0,0;370,645;89,335;70,85835895113307;15,462561595900905
1272;11;R27;5,036693992421445;440,99352777777773;36;0,0;561,289;293,222;67,8966347760586;11,316105796009767
1273;12;R27;5,548567967622816;551,8910444444447;45;0,0;743,417;75,968;129,5322229906793;19,309523725587997
1274;13;R27;6,014376047223963;706,2765303030301;66;0,0;935,838;3,442;169,04269384482268;20,807717224522094
1275;14;R27;6,496891501801897;790,4871454545455;55;0,0;1120,076;3,104;283,2836329875856;38,19795727966355
1276;15;R27;7,019846414832872;1116,0706842105265;57;0,0;1423,867;40,455;264,37670358533575;35,01754983529712
1277;16;R27;7,536820797041057;1347,17341025641;78;0,0;2235,34;109,41;323,1540120658739;36,58998663538746
1278;17;R27;7,983941986525193;1544,094961038961;77;0,0;2143,139;243,113;354,73111426545535;40,42536226986099
1279;18;R27;8,48357868326166;1863,2126075949375;79;0,0;2969,756;8,907;407,12771343411106;45,80544645163958
1280;19;R27;9,009446486599202;1958,9549870129865;77;0,0;3026,903;86,438;775,467379062892;88,37270954365174
1281;20;R27;9,50304157644469;2196,604500000001;86;0,0;3514,065;106,101;921,913411078257;99,41247977000998
1282;21;R27;10,002903692838585;2069,594469879519;83;0,0;3525,833;-0,205;1194,4749850498695;131,11066281019535
1283;22;R27;10,488703537521065;2173,329495327103;107;0,0;3667,144;25,78;1384,8438541028243;133,87790853918295
1284;23;R27;11,005363873334801;2352,7546747967476;123;0,0;3783,983;12,796;1401,8946426950292;126,40458303210575
1285;24;R27;11,5291867129717;2186,33543119266;109;0,0;3783,606;-0,401;1509,0457197009218;144,54036559300127
1286;25;R27;12,008704956993027;2124,6012416666667;120;0,0;3784,46;15,484;1465,4464568371434;133,77634687095403
1287;26;R27;12,514004516822334;1922,7290873015872;126;0,0;3786,696;43,462;1523,2103162762578;135,69836027393646
1288;27;R27;12,997304054452272;1969,39184962406;133;0,0;3785,602;6,956;1540,0461720013338;133,53893892698142
1289;28;R27;13,506347726583723;1975,4230775193794;129;0,0;3785,816;153,829;1439,0936400075177;126,70512996320599
1290;29;R27;14,01569334693059;1603,0181283783772;148;0,0;3784,792;149,03;1385,5524263980562;113,89170787916052
1291;30;R27;14,490457973266704;1713,9594427480909;131;0,0;3784,871;158,526;1402,1318780516674;122,50483098275015
1292;31;R27;14,977974199461372;1678,2756054421764;147;0,0;3784,3;123,855;1369,4176796888444;112,94766657162671
1293;32;R27;15,48731843271683;1693,9339259259266;135;0,0;3785,567;136,53;1353,9751884191699;116,53163013167766
1294;33;R27;15,992241148727766;1358,7394105960266;151;0,0;3785,489;131,124;1177,4197841448859;95,81706314659378
1295;34;R27;16,51485549193399;1320,4533900709228;141;0,0;3784,225;124,573;1109,8155842196923;93,4633326280175
1296;35;R27;16,998708983314796;1289,1728333333333;108;0,0;3783,667;12,454;1097,1151165884753;105,56995131572731
1297;36;R27;17,481029307404444;967,5716761904763;105;0,0;3784,895;20,451;956,1655315962104;93,31220120356147
1298;37;R27;18,012314881063986;970,2702967032966;91;0,0;3765,996;147,587;957,770135247359;100,40159098449074
1299;38;R27;18,480991941033405;688,9425735294119;68;0,0;3678,443;126,684;749,6097453665786;90,90353406290478
1300;39;R27;19,011873131696333;1173,1909705882354;68;0,0;3606,825;13,792;1310,4424344590584;158,91448745783077
1301;40;R27;19,475433603461006;1007,3867843137253;51;0,0;3606,304;11,92;1327,8914356501484;185,94199310922642
1302;41;R27;20,022136365034516;1405,2833720930232;43;0,0;3606,121;162,068;1473,1950706107007;224,66014208917244
1303;42;R27;20,518966225928494;1462,681666666667;54;0,0;3607,952;128,803;1529,6579209584675;208,16007707526708
1304;43;R27;20,994322201714176;979,6507666666668;60;0,0;3606,857;166,13;1248,3642590487702;161,16313284321495
1305;44;R27;21,495004975043678;832,9890526315789;38;0,0;3605,733;180,038;1007,9867981375644;163,51705087492277
1306;45;R27;21,98401892252951;828,9091999999999;30;0,0;3604,089;91,917;1119,0890533977702;204,3167728010207
1307;46;R27;22,563081719850185;783,5523333333334;12;0,0;3567,125;70,859;921,5452478005066;266,02719844402145
1308;47;R27;22,93390666089436;571,624125;16;0,0;3407,362;164,692;772,1829886952855;193,04574717382138
1309;48;R27;23,472844487070407;1119,3169473684209;19;0,0;3414,61;96,993;1213,6835649054985;278,4381057294345
1310;49;R27;23,91727013461854;1349,6892;10;0,0;3426,485;184,132;1163,577050765421;367,9553713520099
1311;50;R27;24,53972834567681;1113,0756000000001;10;0,0;3149,977;107,631;1082,1571942435883;342,20815201469924
1312;51;R27;24,933308534947443;1155,409125;8;0,0;2995,792;202,85;1131,9350839759113;400,1994868711655
1313;52;R27;25,595458615563597;917,2263333333332;6;0,0;2623,408;269,905;868,5842062240521;354,59801731488074
1314;53;R27;25,942416391100167;1266,604;6;0,0;2631,943;307,533;966,5537598546706;394,5939201020885
1315;54;R27;26,462051490960043;388,0945;4;0,0;532,497;188,125;146,18264855880352;73,09132427940176
1316;55;R27;26,9635834031853;843,6060000000001;3;0,0;2010,239;200,291;1012,1137473224046;584,3441444671112
1317;8;R28;3,5036270839919537;45,86625;4;0,0;73,078;19,891;21,739018873521715;10,869509436760858
1318;9;R28;3,9848564874434964;121,04869999999998;10;0,0;199,966;81,973;38,12917476465146;12,057503755891323
1319;10;R28;4,53570863351101;231,27865217391306;23;0,0;287,975;173,131;36,016892007411165;7,510041133082279
1320;11;R28;5,000254877574037;336,5365161290323;31;0,0;430,098;84,426;67,82519983303696;12,181765501038967
1321;12;R28;5,491471903208381;496,2496153846154;39;0,0;642,54;326,352;70,42275320841583;11,276665457134902
1322;13;R28;6,007835336632222;641,7750535714287;56;0,0;841,17;19,295;137,664542149045;18,396198251029528
1323;14;R28;6,515206085780686;750,917581081081;74;0,0;1070,981;0,331;232,02144666027954;26,97194531218251
1324;15;R28;6,992511751271604;952,6163958333333;48;0,0;1378,139;-10,685;306,4150432307039;44,227201923249424
1325;16;R28;7,502151531100869;1215,2943928571428;84;0,0;2025,518;69,357;327,2584670432814;35,70682612002496
1326;17;R28;7,9978866133681645;1452,1775049504947;101;0,0;2268,042;178,909;350,37261639290887;34,863378374212246
1327;18;R28;8,45781148139795;1826,9742195121944;82;0,0;2807,596;410,54;357,0527078675932;39,42987541897468
1328;19;R28;9,000237658930718;1920,263739130435;69;0,0;2847,465;16,938;720,8850187329103;86,78435795691212
1329;20;R28;9,492964414171212;1912,9317968749995;64;0,0;3286,736;30,852;1083,2428831866441;135,40536039833052
1330;21;R28;10,037210309195535;2107,19744;75;0,0;3586,319;221,934;1219,654023459857;140,8335157525517
1331;22;R28;10,498424894128988;2176,755175257731;97;0,0;3719,808;31,282;1368,6520738815284;138,96556346177846
1332;23;R28;10,994959238669715;2174,6007086614177;127;0,0;3788,878;14,443;1454,898099033171;129,10132987142143
1333;24;R28;11,514524744270823;2010,4491693548396;124;0,0;3789,525;16,187;1510,2138874628176;135,62121069139462
1334;25;R28;11,985027701907837;2086,161058394162;137;0,0;3790,06;10,643;1523,18135686176;130,1341656326251
1335;26;R28;12,492737631257882;1903,5876802721082;147;0,0;3791,538;-4,37;1530,6087223248255;126,24247969403245
1336;27;R28;13,002234023696944;1828,0178571428569;189;0,0;3791,13;7,368;1516,8130077708229;110,33191147941963
1337;28;R28;13,50208805057664;1708,3741947368424;190;0,0;3790,126;7,8;1416,9969837300812;102,79976581736965
1338;29;R28;14,012627489824931;1705,490335294116;170;0,0;3791,346;35,421;1410,629978894591;108,19038060306563
1339;30;R28;14,496582939273237;1549,0819010416672;192;0,0;3789,862;8,217;1374,8860611692035;99,223854690138
1340;31;R28;14,9850405105187;1387,5256825396818;189;0,0;3788,969;5,501;1245,2439591742032;90,57816986670295
1341;32;R28;15,491271727016828;1251,3947709497209;179;0,0;3789,883;5,497;1132,6733662515587;84,65998225618812
1342;33;R28;16,01165947665161;1269,978567567567;185;0,0;3789,075;63,635;1136,7291809977244;83,57399152302455
1343;34;R28;16,477719855263434;1124,551679347826;184;0,0;3788,467;141,328;985,5247692286207;72,6538499070857
1344;35;R28;16,97822882993172;1156,9146136363636;132;0,0;3787,283;84,414;1051,4538809789901;91,51731347317195
