;BIN;Identifier;V;P;n;cp;P max;P min;P std;P std/sqrt(n)
570;30;BW 45;14,545521691866876;6349,5065;14;0,1856388694264675;6379,883;6326,688;18,37865508492862;4,911902182678117
571;31;BW 45;14,972606260631405;6356,1232;10;0,17037934500354246;6382,984;6330,304;17,983339615692245;5,686831312192459
572;32;BW 45;15,59994685162876;6351,007421052632;19;0,1505185804164155;6386,757;6330,354;15,170759708933371;3,480410971998899
573;33;BW 45;15,989522098855408;6350,959076923077;13;0,1397815053800542;6384,329;6337,571;15,071921175160885;4,180198816676464
574;34;BW 45;16,50889604546655;6349,830437500001;16;0,12697694660961428;6381,045;6340,46;11,78618551790592;2,94654637947648
575;35;BW 45;17,04313838240819;6347,734454545454;11;0,1153684052675075;6378,782;6339,498;11,980480953314173;3,6122509209220435
576;36;BW 45;17,38195800814134;6346,501142857144;7;0,10873143583661808;6350,383;6341,772;3,1350943860632405;1,1849542974625795
577;37;BW 45;17,98768564450816;6347,758666666666;3;0,09813216701437133;6348,99;6345,849;1,6767743835509563;0,9680861417134135
578;38;BW 45;18,555426123982297;6348,138666666667;3;0,08940266347828885;6353,343;6343,049;5,1479578799105;2,9721748677431825
579;42;BW 45;20,446422879386194;6352,544666666666;3;0,0668671111424229;6371,243;6342,47;16,209475695818334;9,358545156403412
580;7;BW 56;3,1045510110971932;2,472928571428571;14;0,007435873989971576;73,535;-49,49;27,496987081005205;7,34887891611934
581;8;BW 56;3,518276368074553;59,183245614035066;57;0,12227165040411447;197,107;-11,193;40,75385076690856;5,397979401577044
582;9;BW 56;4,041721866360952;165,87976056338027;71;0,22605336571827273;286,702;33,872;49,8808132415847;5,91976342509058
583;10;BW 56;4,490392221585968;297,6954210526317;133;0,2958258858260259;441,519;156,326;63,47383972219537;5,50387992270917
584;11;BW 56;5,010940330571548;464,00542105263173;152;0,33180445316959944;678,451;234,467;69,2690951689868;5,618465529377538
585;12;BW 56;5,502471617315183;659,7182560975606;164;0,3562885935542487;885,379;459,034;83,18109541867419;6,495352294774722
586;13;BW 56;6,006028143094084;898,2037857142859;196;0,37301787374716805;1343,971;666,263;114,81644796592875;8,201174854709196
587;14;BW 56;6,503528200515981;1201,4154413145543;213;0,39297323846874227;1656,857;828,909;133,16883641379593;9,124578321160245
588;15;BW 56;6,994187594677733;1539,1373176470584;170;0,4047458347849667;1907,243;1236,771;134,66031263643453;10,327974517938642
589;16;BW 56;7,4969333964046765;1939,5806625;160;0,4141653267567233;2500,274;1507,717;183,9883005038991;14,545552310395665
590;17;BW 56;7,987871025527486;2379,3371753246756;154;0,4200294173084342;3033,095;1873,202;210,31161942067797;16,947393253054845
591;18;BW 56;8,499664943035063;2873,6684832214783;149;0,4210639847977887;3526,424;2328,18;234,07284801723605;19,175994882252176
592;19;BW 56;8,99686096580906;3441,4535826086963;115;0,4251926403090419;4248,794;2742,636;275,68308959990753;25,707580660245902
593;20;BW 56;9,522941610692598;4104,8329098360655;122;0,4276603320176702;4615,068;3466,841;265,11903090000044;24,002749252601063
594;21;BW 56;9,998758435707543;4707,370330769231;130;0,4236985589189955;5396,097;4061,905;274,1204373285861;24,041952781498637
595;22;BW 56;10,485107767747444;5347,179717948715;117;0,4173716390908426;6256,733;4700,752;296,2714525766186;27,390305480030662
596;23;BW 56;10,990927140269022;5937,182342105262;114;0,40234096213785703;6373,773;5328,259;238,41418289320404;22,329534097761794
597;24;BW 56;11,501825352003019;6245,667357142858;84;0,3693136786179792;6380,923;5731,687;141,60060902034004;15,44989307827512
598;25;BW 56;11,975604237403264;6339,8343725490195;51;0,3321256795699853;6382,683;6062,831;58,76435492403935;8,22865558508856
599;26;BW 56;12,461347278275355;6359,85334375;32;0,29571200294240296;6382,202;6301,73;18,341292480241595;3,2423130721261657
600;27;BW 56;13,000002075974425;6359,010714285714;14;0,26042108348391396;6384,612;6333,337;15,998068577793472;4,275663676301217
601;28;BW 56;13,436912537985563;6354,093777777778;9;0,2356524714693663;6384,209;6303,04;21,61953196635947;7,206510655453157
602;29;BW 56;13,953477206745577;6353,923846153846;13;0,21043186934501135;6383,624;6324,963;17,644907300437367;4,893816770964293
603;30;BW 56;14,466399868639844;6350,375588235294;17;0,18872736038816992;6382,111;6328,936;13,024392841217365;3,1588792584633945
604;31;BW 56;14,91848005597321;6356,829;18;0,1722596833608576;6382,837;6326,685;18,12814012068788;4,272843603212773
605;32;BW 56;15,543134643891324;6357,802153846153;13;0,15233792347891742;6385,951;6342,125;16,72187344391674;4,637813240297032
606;33;BW 56;15,933407967603982;6355,028083333334;12;0,14135406270326387;6381,315;6343,192;15,581970014663696;4,498127291235381
607;34;BW 56;16,478066336825545;6346,3354;15;0,12762070211639354;6379,894;6331,751;10,24263067352761;2,644635867995046
608;35;BW 56;16,99033758829923;6357,6844999999985;8;0,11662987161257193;6381,677;6344,162;15,771958561229543;5,576229425619316
609;36;BW 56;17,497225691093128;6345,120454545454;11;0,10657347815366637;6351,504;6342,088;2,628600554045502;0,7925528874081137
610;37;BW 56;17,809921550212977;6356,845;3;0,10124473602402784;6378,26;6345,681;18,551551444555894;10,710743220399538
611;38;BW 56;18,52394865908484;6343,52;4;0,08979382198417245;6345,29;6341,782;1,514250529690002;0,757125264845001
612;39;BW 56;18,948767913046368;6367,680333333334;3;0,08420835299617511;6381,669;6346,843;18,395400113434405;10,620589207342228
613;43;BW 56;21,022925686869446;6344,005333333334;3;0,06143288678946563;6345,367;6341,943;1,8163546826910943;1,0486728649955406
614;9;BW 57;4,109269903326987;-11,498444444444445;9;-0,014909460848381337;6,759;-29,31;12,47142215337841;4,157140717792804
615;10;BW 57;4,583873051648102;31,71354237288135;59;0,029625375256171822;151,136;-46,278;47,44787244615165;6,177186842121523
616;11;BW 57;5,010394035791021;101,66686486486486;111;0,07272448187727461;289,047;-13,008;65,61911458180272;6,228290727951745
617;12;BW 57;5,514951821537796;238,11325454545454;165;0,12772480617660895;537,203;45,146;84,81360806308568;6,602730432764143
618;13;BW 57;5,984807707364605;391,815699453552;183;0,16445537794053922;696,637;179,832;102,70572500982497;7,592225657607368
619;14;BW 57;6,506323958879281;606,6043380952378;210;0,1981596884172422;992,363;260,131;132,58863056822372;9,149484751549807
620;15;BW 57;6,994003081199296;857,1259436090228;266;0,2254156332568881;1378,948;588,867;164,23550748391366;10,069925057866499
621;16;BW 57;7,507223821865205;1210,0985695652168;230;0,2573353829421148;1923,736;851,103;192,4689740048335;12,691028319330854
622;17;BW 57;7,995875810802947;1592,4128454106287;207;0,2802685724013678;2489,286;1184,625;225,44506743067285;15,669515379121485
623;18;BW 57;8,50290108426692;2099,961574468084;188;0,30734547047323546;2768,721;1524,971;240,59141953507714;17,546932682475205
624;19;BW 57;9,023951136461008;2742,6996137566152;189;0,3358187108248528;3542,463;2129,395;272,011555698103;19,78592926808339
625;20;BW 57;9,50759616943998;3327,3758187134476;171;0,3483425484758798;4126,082;2576,488;278,7321331107047;21,315178956966474
626;21;BW 57;9,98265573537364;3943,918656249999;160;0,3567027981620506;4695,475;3357,67;297,0080955932643;23,48055163959335
627;22;BW 57;10,483836769980872;4649,682325203253;123;0,3630608167527898;5573,229;3930,033;314,5930186544559;28,365897219908792
628;23;BW 57;10,998894791979799;5399,622833333335;108;0,3651179053064376;6117,187;4754,417;311,95848600482196;30,01821931181201
629;24;BW 57;11,482624012767884;6032,8630921052645;76;0,3585228877787993;6372,674;5407,399;235,91225073088387;27,060991065240845
630;25;BW 57;11,994942766353995;6287,42346153846;78;0,3277894871471032;6380,654;6021,675;84,98346319362135;9,622482365620998
631;26;BW 57;12,498891687347385;6354,737512195122;41;0,29281947142412285;6382,425;6309,614;17,25576016164183;2,694896978691146
632;27;BW 57;12,988390302949925;6356,862653846154;26;0,26103196075167895;6381,576;6340,005;12,514643726266488;2,454323560226706
633;28;BW 57;13,457605292947843;6354,986;13;0,2346000436175701;6380,357;6302,273;20,962198012135897;5,813867675321945
634;29;BW 57;13,914336285522442;6359,191631578948;19;0,21238863623103468;6391,066;6340,492;17,570385252244172;4,030922827032092
635;30;BW 57;14,471022804278205;6354,813666666666;12;0,1886783140182884;6377,224;6340,953;13,038844408733155;3,763990164651867
636;31;BW 57;14,935001049048225;6354,484153846154;13;0,17162532727532692;6377,295;6342,25;11,77495464850506;3,2657848270344654
637;32;BW 57;15,519188166448489;6360,282076923077;13;0,15310389168883357;6382,843;6337,549;16,06728520141428;4,45626312701561
638;33;BW 57;16,034229419472567;6356,12892857143;14;0,13872836500977753;6383,538;6339,549;17,003506093039743;4,544378155291277
639;34;BW 57;16,5071864189586;6347,51488235294;17;0,12697008485571268;6381,037;6340,201;9,756262142095895;2,366241136651541
640;35;BW 57;16,99277021977132;6346,547222222221;9;0,11637556730094571;6354,446;6341,546;3,7732138416006893;1,2577379472002297
641;36;BW 57;17,510904671675227;6347,0834;10;0,10635681011201017;6367,047;6335,856;8,442269023589867;2,669679873442975
642;37;BW 57;17,98890737999933;6348,071333333333;6;0,09811700676137593;6354,629;6343,634;3,801963843419171;1,552145239481295
643;39;BW 57;19,116911277987374;6358,006666666667;3;0,08188128599481706;6381,539;6344,729;20,435573550388433;11,798483890361158
644;43;BW 57;21,022925686869446;6344,005333333334;3;0,06143288678946563;6345,367;6341,943;1,8163546826910943;1,0486728649955406
645;7;BW 59;3,1515142712870072;-19,828500000000002;6;-0,05699659046806915;-6,777;-45,953;15,134972649463231;6,178826710360688
646;8;BW 59;3,569419912656762;40,54593333333333;30;0,0802178883305306;120,922;-21,757;37,93135911629315;6,925287008274328
647;9;BW 59;4,050134473621979;141,70567058823528;85;0,19190918022840048;243,175;33,905;48,23058496169562;5,231341438301112
648;10;BW 59;4,505991422251395;261,1172465753425;146;0,25679190276090913;411,325;85,098;62,53820245429702;5,175698461378327
649;11;BW 59;4,998979474090483;412,06423529411757;187;0,29678210517856407;588,842;265,459;66,90108530604819;4,892291882848982
650;12;BW 59;5,500234255854228;600,2102537313436;201;0,3245463285259209;796,934;383,632;80,64902093448067;5,688543333942426
651;13;BW 59;5,994756274112476;829,7590443349749;203;0,34654070287306665;1088,521;594,699;97,69196934101464;6,856632068212939
652;14;BW 59;6,508879884453899;1099,1128975609754;205;0,35862485242468983;1380,497;808,67;115,72876412456093;8,082847495656484
653;15;BW 59;6,9810758643857245;1402,6333879781423;183;0,37093169965200357;1728,269;1131,283;129,52559258303353;9,574807317037424
654;16;BW 59;7,499762014794611;1770,7910447761192;134;0,37769542080624247;2178,541;1432,653;158,07813161213335;13,655870667461667
655;17;BW 59;7,997210500895935;2208,7287;150;0,38854707272016153;2652,743;1637,486;203,08821868736612;16,582083618493677
656;18;BW 59;8,480643341091364;2661,690742647059;136;0,39263412854979113;3166,459;2204,76;201,14813935623178;17,248310651820972
657;19;BW 59;9,003420161101701;3206,006459119496;159;0,39523799673104826;3873,877;2566,462;242,5378628567054;19,23450367352
658;20;BW 59;9,486619442168156;3749,3064193548385;124;0,39512394367622444;4380,656;3124,435;270,80405275600083;24,318921842658106
659;21;BW 59;10,015598964200459;4442,581878787877;132;0,3978519680945751;5128,065;3907,129;271,1272449725074;23,598597635270178
660;22;BW 59;10,508633982242557;5013,317520408161;98;0,38868990754146254;5635,947;4310,792;284,5311354365076;28,741985046551786
661;23;BW 59;11,005247745127416;5698,053086956525;92;0,3846306332275099;6200,34;4860,679;258,1093528551204;26,909760236618094
662;24;BW 59;11,462290978994758;6128,2620864197515;81;0,3661338586819417;6373,681;5573,203;170,46977378256793;18,94108597584088
663;25;BW 59;12,007033499839435;6334,36417948718;39;0,32924008962160367;6380,379;6105,972;58,46638947331946;9,362115006011825
664;26;BW 59;12,49325918192513;6356,404391304345;46;0,2932926092525024;6384,041;6278,977;18,892185877268112;2,7855008417863316
665;27;BW 59;13,01127888533826;6358,052045454544;22;0,25970539482406496;6382,464;6339,176;13,032713354431882;2,778583823222208
666;28;BW 59;13,501065146643683;6356,7015882352935;17;0,23240452265976946;6385,741;6338,889;14,527987244706376;3,523554466914734
667;29;BW 59;14,014368518606222;6358,53217647059;17;0,20785148073919732;6383,481;6340,362;16,662013538417654;4,041131867903967
668;30;BW 59;14,509519351074228;6361,9482777777785;18;0,18739064480136908;6382,556;6331,712;16,53279238648981;3,8968165361454234
669;31;BW 59;15,082026123757084;6350,215214285714;14;0,16654294028001418;6381,034;6324,337;14,752459660255742;3,942760690062892
670;32;BW 59;15,563592326097377;6353,56723076923;13;0,15163691507703572;6383,044;6337,749;14,658067733924291;4,0654165241452525
671;33;BW 59;16,01146056127222;6346,170714285714;14;0,13910276106694036;6373,144;6332,617;9,396452877619069;2,511307665644046
672;34;BW 59;16,477160672956867;6346,9567;10;0,12765424321447427;6361,609;6337,964;6,071996450921576;1,9201338729370985
673;35;BW 59;16,952046742833208;6347,564166666667;6;0,11723506427398153;6363,748;6340,605;8,53601348210414;3,484812911445502
674;38;BW 59;18,482209325252118;6349,748333333333;3;0,09049231706211593;6360,042;6344,165;8,925256989764394;5,152999525627062
675;40;BW 59;19,407681379584368;6358,539400000001;5;0,07826241685345255;6381,673;6341,327;20,054537897942154;8,968661999428878
676;41;BW 59;19,98385262955699;6348,8706250000005;8;0,07157735929806537;6378,985;6341,635;12,370753169558592;4,373721727289928
677;42;BW 59;20,463969356729425;6343,7062;5;0,06660246152086916;6345,552;6341,023;1,7885208134096984;0,7998508235914605
678;7;BW 60;3,13289457430801;-5,288125000000001;8;-0,015473238523001913;54,984;-42,624;31,61350738184776;11,177062723397764
679;8;BW 60;3,569059580071326;39,67797826086956;46;0,07852446589762987;136,485;-31,233;31,33213680799751;4,619671541484007
680;9;BW 60;4,008026115345368;123,89651968503944;127;0,17313478374281613;256,274;13,765;49,83354287292312;4,422011865555532
681;10;BW 60;4,493699083292733;255,0301479289941;169;0,2528694778704495;429,614;95,558;61,45833853810962;4,727564502931509
682;11;BW 60;4,970201988874523;404,22127669902915;206;0,29621967608551125;594,225;260,873;69,60077974469401;4,8493161068567625
683;12;BW 60;5,4841416498300095;596,6295628415301;183;0,3254585067469793;810,917;391,744;87,88306805264764;6,496503326126541
684;13;BW 60;5,9954348455524356;827,8361020408164;196;0,34562022507344614;1143,147;635,157;99,05222355862328;7,075158825615949
685;14;BW 60;6,498965069815197;1098,9792119815666;217;0,360224891258134;1385,49;811,559;115,67334053149035;7,852418016659585
686;15;BW 60;6,985756729183274;1406,4805328947375;152;0,3712019097307286;1729,072;1089,11;129,10203475473762;10,471557774393316
687;16;BW 60;7,531304396796657;1813,6616556291385;151;0,38199925661073625;2255,549;1416,252;174,24985709993362;14,180252265044976
688;17;BW 60;7,985708568343725;2213,214147435897;156;0,3910208510045322;2747,519;1864,011;184,757125460525;14,792408701164364
689;18;BW 60;8,516652406048399;2698,7709795918367;147;0,3930756248856891;3280,612;2245,845;210,69783899726178;17,37806486610593
690;19;BW 60;8,993810095155524;3242,843310077519;129;0,40106214740694496;3796,883;2694,155;216,4682811351498;19,058969431619257
691;20;BW 60;9,493505593293923;3822,1374890510933;137;0,40192342930332037;4365,402;3314,8;244,17278582440682;20,861088937511653
692;21;BW 60;9,956701159608818;4359,768201923078;104;0,39740546215773026;4999,171;3752,995;271,7653374274506;26,648783820398044
693;22;BW 60;10,502916706162896;5132,442052631582;95;0,398575996428463;5720,51;4455,41;273,35603029251877;28,04573694920579
694;23;BW 60;10,992290846075116;5720,243874999999;80;0,3874955877522708;6349,565;4706,274;275,43812896378887;30,79491899791928
695;24;BW 60;11,484104796500107;6184,807133333332;75;0,36741050548936877;6379,622;5756,993;162,35295592905288;18,746904561874025
696;25;BW 60;11,960586862551876;6339,53546875;64;0,3333625560620139;6379,653;6100,403;48,527260747764956;6,0659075934706195
697;26;BW 60;12,50141087871751;6358,051846153847;39;0,29279511532341784;6381,94;6319,518;15,764728547813025;2,524376877599652
698;27;BW 60;12,97380188179641;6354,7683809523805;21;0,2618272176274266;6378,185;6337,338;12,502964094470602;2,72837044639174
699;28;BW 60;13,49674086869003;6346,451466666666;15;0,23225286701791592;6370,84;6306,243;16,299588302717922;4,208535603097582
700;29;BW 60;13,965967573922407;6351,8618;10;0,20979967061514704;6385,042;6341,088;12,89340037728184;4,077251197668491
701;30;BW 60;14,583346069203479;6357,263750000001;16;0,18442319167589366;6382,922;6344,621;14,294995140491;3,57374878512275
702;31;BW 60;15,020432560737664;6352,4456666666665;15;0,16865937618483742;6386,18;6340,179;14,777292187033153;3,815480436161358
703;32;BW 60;15,47026023183616;6348,176923076924;13;0,15426699293097607;6375,551;6331,561;12,22017152403872;3,389265771145118
704;33;BW 60;15,950109690274138;6353,626749999999;8;0,14087941048549663;6375,342;6342,502;12,91052863529819;4,564561173361226
705;34;BW 60;16,48864524317042;6350,138272727273;11;0,12745154640799264;6378,953;6338,756;11,91189566854009;3,5915716794915613
706;35;BW 60;17,0300869483083;6345,88825;4;0,11560022352013374;6349,961;6341,5;3,6528294398544228;1,8264147199272114
707;36;BW 60;17,41416073350557;6347,96525;4;0,1081542884150129;6362,773;6338,569;10,610395103387846;5,305197551693923
708;37;BW 60;17,966144516039346;6344,574166666666;6;0,09843615967003574;6357,475;6334,548;7,3878965996194434;3,0160961569184246
709;38;BW 60;18,453234708638007;6346,0935;4;0,09086691827629202;6347,308;6345,154;0,9443225084682185;0,47216125423410926
710;40;BW 60;19,533542274593298;6356,422666666668;3;0,0767337807858985;6383,46;6342,529;23,41802020524619;13,520400269386984
711;41;BW 60;20,042288987904087;6348,536;4;0,07094935908900431;6358,316;6342,933;6,808968056908402;3,404484028454201
712;8;BW 67;3,588387940378211;47,43771794871793;39;0,09237245219421808;113,755;-12,388;32,73636563915516;5,242013792086207
713;9;BW 67;4,032450998075043;139,33178333333333;60;0,19118761241864107;247,764;54,426;46,43651863587597;5,994928777753266
714;10;BW 67;4,519133308318977;271,3523854166667;96;0,2645361542422701;424,427;125,185;60,39169732955538;6,163701798250506
715;11;BW 67;5,017756546197033;442,2585727272725;110;0,31496649034510166;599,851;272,281;71,00440270862383;6,770004165440122
716;12;BW 67;5,508319254437808;621,8823562499999;160;0,3347863749415241;906,527;396,343;84,94947434505538;6,715845624110387
717;13;BW 67;6,015120378610812;866,5006502732238;183;0,35822242803656157;1214,062;621,282;105,03618585572671;7,764498280449103
718;14;BW 67;6,4985889313047505;1136,1404331550805;187;0,37247031484467436;1558,806;848,986;126,5315186826985;9,252901039558425
719;15;BW 67;6,979712525264599;1471,285749999999;132;0,3893151205233932;1803,285;1132,704;148,96732592714275;12,96594145569273
720;16;BW 67;7,492465862720005;1866,411377777778;135;0,3992545777443486;2191,074;1514,975;149,1489908858977;12,836701284549413
721;17;BW 67;8,016718777938824;2312,4049609374993;128;0,40382276208370355;2902,11;1968,897;179,9710596986679;15,907344591282127
722;18;BW 67;8,492567476643053;2783,739152317881;151;0,40891060010543234;3296,091;2319,507;192,38320467295642;15,655923162426172
723;19;BW 67;9,004908891487103;3335,4111925925927;135;0,4109871677116625;4267,32;2811,995;278,89686404899857;24,00362021713879
724;20;BW 67;9,510742822469775;3978,61650485437;103;0,41610756840474755;4865,44;3419,234;290,3094106882758;28,605036207778014
725;21;BW 67;9,99772830901487;4649,607267857142;112;0,4186288259210101;5431,728;3872,89;281,127328005854;26,56403559455619
726;22;BW 67;10,492796670286744;5255,3244722222225;108;0,4093008187787191;5898,526;4565,228;290,5954813611896;27,962563231528616
727;23;BW 67;10,998447282322052;5892,087329545454;88;0,3984665708450598;6345,508;5109,826;233,62863278006643;24,904895934946005
728;24;BW 67;11,479178688655232;6226,405041666666;72;0,37035803387453875;6380,417;5722,765;143,79867384865594;16,94683623400288
729;25;BW 67;11,964786767367574;6347,604930232559;43;0,33343550988300746;6382,76;6241,424;35,44523469307818;5,405347615798061
730;26;BW 67;12,450563086073293;6360,746967741936;31;0,2965227299114233;6380,876;6321,792;16,623007380302553;2,9855802611325486
731;27;BW 67;12,982058945189385;6352,078142857143;14;0,26121730931591153;6375,485;6303,153;18,73425554702104;5,006940403801568
732;28;BW 67;13,521332452572778;6361,752571428573;14;0,2315448631825133;6382,746;6337,744;15,776034213150984;4,216322496259629
733;29;BW 67;14,025952815320798;6358,321333333333;9;0,20733002559748867;6379,838;6342,095;15,08771849054699;5,029239496848997
734;30;BW 67;14,547549729108978;6356,781933333335;15;0,18577386291227896;6387,919;6339,357;17,403364758684145;4,493529458557116
735;31;BW 67;15,010570410103645;6351,51057142857;14;0,16896715318483074;6382,987;6329,936;14,716627773813151;3,9331842155921803
736;32;BW 67;15,481423364185606;6356,478307692307;13;0,15413481912501253;6382,727;6328,647;16,022430914110213;4,443822786031056
737;33;BW 67;15,974107636479104;6352,227499999999;8;0,14021454723027926;6375,23;6344,386;11,444443754815742;4,046221892969123
738;34;BW 67;16,55420741257567;6355,385181818181;11;0,12604730074028228;6379,775;6339,399;15,92985545959664;4,803032138552411
739;35;BW 67;16,927233825046294;6349,488307692306;13;0,11778706421240374;6379,651;6339,223;13,3641380653884;3,7065450036259997
740;36;BW 67;17,418297565086664;6346,0929090909085;11;0,10804536951742193;6359,798;6341,804;5,239034996152255;1,579628485979825
741;37;BW 67;17,910100011098137;6354,870000000001;4;0,09952438153874019;6381,578;6343,524;17,910639147352597;8,955319573676299
742;38;BW 67;18,533435666138928;6346,7972;5;0,08970231817854159;6350,631;6343,514;3,130722392675539;1,400101617740659
743;39;BW 67;19,06526945500617;6350,758833333333;6;0,08245436048826978;6379,742;6339,605;14,600748383787401;5,960730567174218
744;40;BW 67;19,32026677390493;6346,724999999999;3;0,07918212891375989;6348,647;6345,277;1,734281407384418;1,0012878374039569
745;42;BW 67;20,66665119492979;6349,74925;4;0,06472366422914516;6374,321;6336,958;16,729784465138792;8,364892232569396
746;7;BW 68;3,164134761085244;0,12507142857142853;14;0,0003552303341907779;48,17;-32,473;22,635578548499147;6,049612834278115
747;8;BW 68;3,5331959364009973;45,12110256410257;39;0,0920435554617588;157,852;-41,739;42,31186703004431;6,775321151567331
748;9;BW 68;4,024681299169534;141,9794157303371;89;0,1959511186215401;295,747;3,22;58,40153959614595;6,1905508161022205
749;10;BW 68;4,526096953621344;265,6072422360248;161;0,25774200588044793;483,02;116,153;58,06295991860649;4,576002292889758
750;11;BW 68;5,010237402770585;416,85903191489365;188;0,2982161444449706;695,806;252,88;75,3360060551475;5,494442941359711
751;12;BW 68;5,500463728478946;601,5489821428571;224;0,3252294992520824;839,456;413,384;85,80203225503372;5,732889424772552
752;13;BW 68;5,9818748502373476;825,928935;200;0,3471742953864601;1357,091;538,613;108,93920436855151;7,703165014606993
753;14;BW 68;6,493711776655974;1083,8577902439026;205;0,3561312856073989;1463,317;827,0;122,68248315772308;8,568516299759484
754;15;BW 68;6,996604316752179;1406,9276449704141;169;0,3695954975009043;1850,462;1145,116;142,42260590744868;10,955585069803744
755;16;BW 68;7,492933220569341;1761,9149716312063;141;0,37683064137768324;2259,948;1384,071;168,71593626015903;14,208444983602929
756;17;BW 68;7,99907219128736;2215,0677950819663;122;0,38939020587349515;2726,391;1739,738;184,7391544769503;16,72549717383477
757;18;BW 68;8,472935719231728;2631,6633059701508;134;0,3892650745635956;3156,444;2191,929;207,96284450780593;17,96525350643795
758;19;BW 68;8,998021972420842;3202,4410567375903;141;0,3955094336151871;3731,044;2789,623;192,1898683846551;16,185306686965873
759;20;BW 68;9,503773926183596;3793,66634883721;129;0,3976378266125462;4611,35;3223,765;257,41760556810493;22,664356412660993
760;21;BW 68;9,99081278455716;4375,418758064517;124;0,39476079174823553;5544,702;3770,381;286,08973565829024;25,691616689833708
761;22;BW 68;10,509977873247877;5016,375774509805;102;0,3887778434844353;5811,845;4381,583;307,39574981855696;30,436714640431667
762;23;BW 68;10,984469675749914;5583,827971830985;71;0,37906317585692295;6029,565;5028,134;252,44330275206488;29,959508144002847
763;24;BW 68;11,529389488667892;6061,623746268656;67;0,3558663243740798;6379,241;5544,623;226,66824065690204;27,691933014274994
764;25;BW 68;11,974292163612633;6309,904796610169;59;0,3306664289475579;6378,498;6103,68;65,32726353331375;8,504885296759406
765;26;BW 68;12,499238645449525;6345,248155555555;45;0,29235786461618674;6376,816;6236,822;31,142804934363003;4,64249525621677
766;27;BW 68;12,956324605234137;6351,17875;16;0,26273971528465395;6373,653;6303,458;17,5462428817872;4,3865607204468
767;28;BW 68;13,421882940642393;6362,833153846154;13;0,2367702020038501;6383,034;6341,345;13,54176068590628;3,7558086548536536
768;29;BW 68;13,977697478514912;6354,357083333333;12;0,20935414112761658;6375,728;6345,93;10,053989334482157;2,90233672434645
769;30;BW 68;14,55991296847089;6355,011111111112;9;0,1852494072054706;6387,029;6338,56;16,350944150449234;5,450314716816411
770;31;BW 68;15,015355862032077;6345,331571428571;14;0,16864143241527227;6382,04;6325,126;14,632243535395578;3,9106315792348654
771;32;BW 68;15,492485373569737;6353,905307692307;13;0,15374262910676656;6381,585;6337,953;15,15885593409893;4,204310180597328
772;33;BW 68;15,927924695585777;6352,424705882351;17;0,14144213219805724;6379,643;6329,956;14,795670788969797;3,5884772626346035
773;34;BW 68;16,497881200121107;6355,744374999999;8;0,12734994319963813;6384,062;6342,743;15,36618134492095;5,432765514967913
774;35;BW 68;17,03111233915926;6355,8568888888885;9;0,11576090643906434;6378,78;6338,659;16,356158568291892;5,452052856097297
775;36;BW 68;17,495386470986205;6349,009666666668;9;0,10667243694198175;6378,659;6336,842;11,750120563211176;3,9167068544037256
776;37;BW 68;17,92799957282058;6350,612900000001;10;0,09916010806850924;6380,385;6343,191;11,281950101821934;3,5676658770125873
777;38;BW 68;18,46869630955584;6343,745;4;0,09060535095659913;6344,264;6343,014;0,5610383231117513;0,28051916155587564
778;39;BW 68;18,967059150598217;6355,170333333333;3;0,08380000587558084;6380,778;6338,248;22,556074266887393;13,022755549848627
779;40;BW 68;19,39724437746473;6351,6206;5;0,07830352015647137;6373,692;6343,673;12,422139380960164;5,555349616360816
780;41;BW 68;19,941447074592105;6355,320499999999;6;0,07210814046755397;6377,414;6339,102;17,299656502370222;7,0625551927046955
781;43;BW 68;21,064118908333107;6354,147;3;0,061170807609551396;6370,192;6345,18;13,927440504270182;8,041011524262887
782;7;BW 70;3,112881464438294;-28,833333333333332;3;-0,08600504987143255;-24,844;-35,646;5,9286768619425825;3,422923182180856
783;8;BW 70;3,5778898755875757;25,512744186046508;43;0,05011792899274563;106,521;-17,613;30,372374366701994;4,631743668528704
784;9;BW 70;4,022328364583498;117,83873958333335;96;0,16291923933248106;240,703;3,309;50,79629841284952;5,184375497234514
785;10;BW 70;4,514766617549527;243,31513294797685;173;0,2378921190188607;372,25;127,553;54,22094270881153;4,12234193794807
786;11;BW 70;4,999090402989898;400,3415472636815;201;0,2883198486800249;547,929;242,142;63,784098937109725;4,498983454678142
787;12;BW 70;5,492711050002917;575,8958809523808;210;0,31268033077872026;789,204;406,121;81,80311521676649;5,644951245800502
788;13;BW 70;6,016295577922217;821,53344198895;181;0,33943342174358526;1127,234;630,264;99,91332395644625;7,426498882892327
789;14;BW 70;6,481703588103157;1083,7133673469389;196;0,358066573367825;1368,631;817,315;116,13759809307439;8,295542720933884
790;15;BW 70;6,977922489266515;1396,0519723756897;181;0,36969196643092495;1760,574;1054,424;139,60166813996292;10,376510273477399
791;16;BW 70;7,479261770514665;1771,5768904109595;146;0,3809786647750213;2188,84;1361,251;151,6912801548217;12,554059670576196
792;17;BW 70;8,019627770118957;2234,653582857143;175;0,38982027608664344;2713,312;1806,025;176,93332504794114;13,374902191903075
793;18;BW 70;8,504596876045976;2693,565188571429;175;0,39398813449039305;3297,58;2263,063;200,1444498759967;15,129498304620558
794;19;BW 70;8,98894836548636;3214,9193374999995;160;0,39825411636911234;3765,032;2751,916;220,269508666742;17,413833661827585
