;Wind Speed;Rotor Speed;Active Power;T Outside Nacelle Level;Pitch Angle;Air Density;Corrected Wind Speed;Power Coefficient;Lower Limit Filter;Bin;Active Power Filter
0;0,7;0,0;-7,425;4,75;45,0;1,2521978430213256;0,7051426675347003;-1,9053831707395232;False;2,0;True
1;0,7;0,0;-7,349;4,6;45,01;1,2528934632418163;0,705273216845543;-1,8848331973774117;False;2,0;True
2;0,55;0,0;-7,084;4,81;45,01;1,2519197536514326;0,5539996503406398;-3,7485812655507593;False;2,0;True
3;0,55;0,0;-7,94;4,43;45,01;1,2536825207969438;0,5542595483580548;-4,1956359841029105;False;2,0;True
4;0,67;0,0;-19,164;5,05;45,0;1,2508082988652578;0,6746725249050876;-5,614666155031629;False;2,0;True
5;0,58;0,0;-17,629;5,76;45,0;1,2475286111418837;0,5835339596395356;-7,982632223051296;False;2,0;True
6;0,73;0,0;-17,671;5,15;45,0;1,250345617177869;0,7350003105697255;-4,004196750074166;False;2,0;True
7;0,52;0,0;-9,32;2,78;45,02;1,2613797639758733;0,5250974797720439;-5,791792049774706;False;2,0;True
8;0,74;0,0;-7,493;2,45;45,02;1,2629278216767545;0,7475596758607626;-1,6137452656776057;False;2,0;True
9;0,64;0,0;-9,22;2,84;45,02;1,2610986119463274;0,6462258011708779;-3,0739364861209233;False;2,0;True
10;0,49;0,0;-7,422;4,76;45,0;1,252151488505183;0,4935937764195892;-5,553014074453964;False;2,0;True
11;0,45;0,0;-9,205;4,93;45,0;1,2513638460618985;0,4532053402693762;-8,897245754760073;False;2,0;True
12;0,45;0,0;-6,576;5,56;45,0;1,24845121191853;0,4528534450618832;-6,370970972367593;False;2,0;True
13;0,6;0,0;-7,405;3,02;45,02;1,2602557306375854;0,6057016840268509;-2,998234306645761;False;2,0;True
14;0,56;0,0;-7,764;5,9;45,0;1,2468833707834206;0,563314947170917;-3,9079459743105045;False;2,0;True
15;0,53;0,0;-7,303;5,08;45,0;1,2506694682167045;0,533676430218722;-4,3229885218524;False;2,0;True
16;0,53;0,0;-6,699;4,68;45,01;1,2525223951537539;0,5339398559306635;-3,9595862511492737;False;2,0;True
17;0,61;0,0;-6,679;4,89;45,01;1,2515491084804224;0,6143753329130328;-2,5913554108861674;False;2,0;True
18;0,65;0,0;-6,711;4,75;45,01;1,2521978430213256;0,6547753341393647;-2,150934353582101;False;2,0;True
19;0,72;0,0;-19,011;7,96;45,0;1,2374428645832378;0,7224295780903088;-4,53664979342499;False;2,0;True
20;1,13;0,0;-6,783;4,26;45,0;1,254472313024081;1,1389905149157897;-0,41302690637257633;False;3,0;True
21;1,17;0,0;-19,659;5,87;45,0;1,247021596490048;1,1769693603043736;-1,084882742920712;False;3,0;True
22;1,21;0,0;-6,844;4,21;45,0;1,2547047452307822;1,219702332218611;-0,3393636231451301;False;3,0;True
23;1,14;0,0;-7,382;5,58;45,0;1,2483589078057247;1,1472004533803577;-0,4399192443527932;False;3,0;True
24;0,91;0,0;-7,418;5,69;45,0;1,247851410237653;0,915623619992064;-0,8694662251369626;False;3,0;True
25;0,98;0,0;-8,848;5,92;45,0;1,2467912324374357;0,9857768750520027;-0,8310479560212102;False;3,0;True
26;1,16;0,0;-6,839;5,89;45,0;1,2469294435931284;1,166881048159846;-0,38728412418775643;False;3,0;True
27;1,17;0,0;-6,726;5,78;45,0;1,2474364047661957;1,1770998478889432;-0,3710511670929775;False;3,0;True
28;1,22;0,0;-8,38;4,28;45,0;1,2543793580346256;1,2296761995836634;-0,4054978597665073;False;3,0;True
29;1,16;0,0;-6,609;5,19;45,0;1,250160614133959;1,1678880924707726;-0,3732921954790881;False;3,0;True
30;0,93;0,0;-7,05;4,66;45,01;1,2526151470250628;0,9369364583232711;-0,7712151470031632;False;3,0;True
31;0,75;0,0;-19,391;5,29;45,0;1,2496982801546825;0,7550069646930595;-4,053817399968525;False;3,0;True
32;1,0;0,0;-17,814;5,29;45,0;1,2496982801546825;1,0066759529240794;-1,5711194831059363;False;3,0;True
33;1,04;0,0;-17,801;5,02;45,0;1,2509471519525854;1,047291625132337;-1,3943068404336276;False;3,0;True
34;1,0;0,0;-9,205;5,81;45,0;1,2472981134594685;1,0060310669734716;-0,813404303438389;False;3,0;True
35;1,13;0,0;-7,907;4,65;45,01;1,2526615267464263;1,1384422202167392;-0,48216491743576484;False;3,0;True
36;0,8;0,0;-17,751;5,91;45,0;1,2468373003984614;0,8047257274536183;-3,0647567855563476;False;3,0;True
37;1,12;0,0;-7,275;5,34;45,0;1,2494672059913772;1,1274075713325;-0,4567799220958406;False;3,0;True
38;1,0;0,0;-8,864;5,76;45,0;1,2475286111418837;1,0060930338612684;-0,783126952562625;False;3,0;True
39;0,98;0,0;-5,853;3,49;90,0;1,2580589112957885;0,9887375748728496;-0,5448190154959344;False;3,0;True
40;0,91;0,0;-6,751;6,05;45,01;1,2461925691507376;0,9152177095852018;-0,7923402390077142;False;3,0;True
41;1,0;0,0;-7,52;4,2;45,0;1,2547512393468763;1,0080309072094957;-0,6605613294960266;False;3,0;True
42;0,9;0,0;-8,179;4,46;45,0;1,2535432220711487;0,9069365771473862;-0,9864755037672215;False;3,0;True
43;1,09;0,0;-8,033;4,76;91,58;1,252151488505183;1,0979943189741883;-0,5460021306374743;False;3,0;True
44;1,03;0,0;-7,775;6,1;45,01;1,2459624227009545;1,0358419850253442;-0,6294144620460203;False;3,0;True
45;1,23;0,0;-7,268;5,5;45,0;1,2487281831385455;1,2378909457673082;-0,3447343893638822;False;3,0;True
46;0,92;0,0;-6,766;4,47;45,0;1,253496794243142;0,9270792775261547;-0,7640085560403667;False;3,0;True
47;1,11;0,0;-6,781;5,82;45,01;1,2472520212224574;1,1166807288530423;-0,4381507203316429;False;3,0;True
48;0,96;0,0;-6,877;4,44;45,0;1,2536360853472663;0,9674229035446801;-0,6833871038840129;False;3,0;True
49;1,05;0,0;-9,852;4,63;91,58;1,252754293764507;1,0578706534862508;-0,7487615668538442;False;3,0;True
50;1,22;0,0;-7,37;4,81;45,01;1,2519197536514326;1,2288719516646918;-0,357325855500168;False;3,0;True
51;1,24;0,63;-11,217;5,93;37,54;1,246745166899528;1,247294153620379;-0,5201000667071104;False;3,0;True
52;1,24;0,0;-8,407;5,99;45,0;1,2464688245118714;1,2472019921204303;-0,38989485965735793;False;3,0;True
53;1,15;0,0;-7,026;3,69;90,0;1,2571258510490602;1,1599663653351602;-0,4050315049404917;False;3,0;True
54;1,15;0,0;-8,972;3,66;90,0;1,2572657436496213;1,1600093906462963;-0,5171560380350109;False;3,0;True
55;1,05;0,0;-19,574;7,61;45,0;1,2390398909753468;1,0539961692049025;-1,5041090918631386;False;3,0;True
56;0,84;0,0;-18,138;7,0;45,0;1,2418299825804386;0,843829369407141;-2,71607861786039;False;3,0;True
57;0,89;0,0;-18,083;6,97;45,0;1,2419674226609096;0,8940902902410822;-2,2763717981242175;False;3,0;True
58;0,97;0,0;-7,314;4,19;45,0;1,2547977360230371;0,9778020576654115;-0,7039129663726302;False;3,0;True
59;1,22;0,0;-7,295;4,21;45,0;1,2547047452307822;1,229782516782401;-0,35290450480409163;False;3,0;True
60;1,04;0,0;-7,762;4,25;45,01;1,2545187943515135;1,048287403106662;-0,6062466990247682;False;3,0;True
61;0,93;0,0;-6,717;4,17;45,01;1,2548907370586702;0,9375034836316266;-0,7334550910911548;False;3,0;True
62;0,78;0,0;-9,147;4,41;45,0;1,2537753993234493;0,7860602247201316;-1,6944472965374786;False;3,0;True
63;0,95;0,0;-7,54;4,46;45,0;1,2535432220711487;0,9573219425444631;-0,7732397209374404;False;3,0;True
64;0,92;0,0;-8,856;4,73;45,01;1,2522905596053193;0,9267818072713735;-1,0009720653786807;False;3,0;True
65;0,81;0,0;-7,387;2,86;45,02;1,2610049159233814;0,8178592737346518;-1,2149242512586238;False;3,0;True
66;0,77;0,0;-7,879;5,0;45,0;1,251039733154063;0,7754177353921974;-1,520480169094363;False;3,0;True
67;1,07;0,0;-7,334;4,66;45,0;1,2526151470250628;1,0779806563504302;-0,526774631480558;False;3,0;True
68;1,09;0,0;-9,637;5,15;91,58;1,250345617177869;1,097466217152056;-0,6559718873713739;False;3,0;True
69;1,13;0,0;-22,043;7,8;45,0;1,2381725893084847;1,1340359153261725;-1,3599004680263258;False;3,0;True
70;0,83;0,0;-19,144;7,99;45,0;1,2373061054759127;0,8327700828119827;-2,9824570003238464;False;3,0;True
71;0,88;0,0;-20,503;8,32;45,0;1,2358030860547147;0,8825792940842697;-2,6833236490250423;False;3,0;True
72;1,06;0,0;-21,018;8,17;45,0;1,2364859750786346;1,0633026606741582;-1,5730319206399002;False;3,0;True
73;1,1;0,0;-21,615;8,01;45,0;1,2372149439843267;1,1036440882160174;-1,4467216001767405;False;3,0;True
74;1,08;0,0;-22,472;8,15;45,0;1,2365770648514276;1,083391577578204;-1,5900186225916118;False;3,0;True
75;1,03;0,0;-11,081;5,1;91,58;1,2505769269063738;1,0371191793537453;-0,8937371434645036;False;3,0;True
76;1,24;0,05;-21,184;7,46;45,0;1,2397251843883768;1,2449487214421384;-0,987803195872295;False;3,0;True
77;1,18;0,23;-23,132;4,8;45,0;1,2519660955945542;1,1885957336071769;-1,2394457772443215;False;3,0;True
78;1,07;0,0;-0,655;0,44;8,23;1,2724212051048513;1,083632564089367;-0,04631396970810016;False;3,0;True
79;0,91;0,0;-7,256;4,32;45,0;1,2541934786955307;0,9171721851470473;-0,8461775468061038;False;3,0;True
80;1,03;0,0;-7,396;4,18;45,0;1,2548442352600426;1,038297484304693;-0,5944951924295654;False;3,0;True
81;0,93;0,0;-7,434;2,83;45,02;1,2611454639534667;0,939058496257292;-0,8077211730619792;False;3,0;True
82;1,0;0,0;-7,469;2,55;45,02;1,2624584047944245;1,0100906005148986;-0,6520761558456751;False;3,0;True
83;1,17;0,0;-9,318;2,46;45,02;1,262880867881418;1,1819378125507813;-0,5077567147363305;False;3,0;True
84;0,76;0,0;-7,493;3,17;45,02;1,2595539857243025;0,7670797032276554;-1,4936577879763835;False;3,0;True
85;1,14;0,0;-7,439;2,39;45,02;1,2632096010319982;1,1517316309682415;-0,43810430951374246;False;3,0;True
86;0,94;0,0;-7,304;2,52;45,02;1,2625992016248662;0,9495204605729026;-0,7676524348509081;False;3,0;True
87;0,81;0,0;-17,724;5,36;45,0;1,2493747936218564;0,8153371592540647;-2,942164042071943;False;3,0;True
88;0,76;0,0;-7,39;3,89;45,01;1,2561938305891343;0,7663969741901236;-1,477066144169157;False;3,0;True
89;1,19;0,0;-8,904;3,79;45,01;1,2566597112297984;1,2001646452691352;-0,4634250589216381;False;3,0;True
90;0,84;0,0;-7,513;2,69;45,02;1,2618016721967997;0,8483289527681012;-1,1072287918473738;False;3,0;True
91;1,03;0,0;-6,867;4,37;45,0;1,2539611869069636;1,038053873182344;-0,5523625392583593;False;3,0;True
92;0,89;0,0;-6,848;4,28;45,0;1,2543793580346256;0,8970588669093938;-0,8535279975164995;False;3,0;True
93;1,17;0,0;-9,161;4,09;45,0;1,2552628437593218;1,1795564328560246;-0,5022310540297914;False;3,0;True
94;1,22;0,0;-6,613;4,98;45,0;1,251132324344234;1,228614253375253;-0,3208253852090823;False;3,0;True
95;1,64;0,1;-7,232;4,01;45,0;1,255635114850982;1,6535587738078024;-0,14391841226264687;False;4,0;True
96;1,31;0,0;-19,136;5,47;45,0;1,2488667019093698;1,3184529254703188;-0,7512320834911204;False;4,0;True
97;1,48;0,0;-9,081;4,24;45,01;1,254565278235121;1,4918120371074324;-0,24609806796337144;False;4,0;True
98;1,69;0,0;-6,9;4,18;45,01;1,2548442352600426;1,7036143189077;-0,12556022793888186;False;4,0;True
99;1,72;0,04;-7,244;3,58;45,0;1,2576389051187857;1,7351421986201792;-0,12476422565398702;False;4,0;True
100;1,62;0,0;-8,091;5,3;45,0;1,2496520603771566;1,6307949383939895;-0,16784986117132691;False;4,0;True
101;1,63;0,0;-8,203;5,71;45,0;1,2477591697276744;1,6400326654637027;-0,16731391698146053;False;4,0;True
102;1,64;0,03;-18,198;7,39;45,0;1,2400451644939323;1,6466867318883052;-0,36669716450997186;False;4,0;True
103;1,28;0,0;-7,631;5,48;45,01;1,2488205265272558;1,288243469535754;-0,32114743268126533;False;4,0;True
104;1,72;0,0;-6,747;5,34;45,01;1,2494672059913772;1,7313759131177677;-0,11696433228174771;False;4,0;True
105;1,25;0,0;-18,232;7,74;45,0;1,2384463854118541;1,254556967530081;-0,8307684626236082;False;4,0;True
106;1,42;0,0;-18,104;6,25;45,0;1,2452723442015132;1,4277903066706759;-0,559626283040163;False;4,0;True
107;1,36;0,0;-8,689;4,49;45,0;1,2534039462033182;1,3704311807764784;-0,3037490671420787;False;4,0;True
108;1,41;0,0;-6,772;5,6;45,0;1,2482666134957567;1,418870855298726;-0,21330704285261773;False;4,0;True
109;1,37;0,0;-7,833;5,41;45,0;1,2491438058813895;1,378942055830557;-0,26878617354915835;False;4,0;True
110;1,29;0,0;-6,854;5,42;45,0;1,249097615729728;1,2984038877039579;-0,2817289834500804;False;4,0;True
111;1,32;0,0;-10,873;5,28;45,0;1,249744502406244;1,328828640464077;-0,4169263060063567;False;4,0;True
112;1,55;0,0;-19,55;6,84;45,0;1,2425632395960322;1,557372502304079;-0,46567841111371283;False;4,0;True
113;1,5;0,0;-6,787;6,05;45,01;1,2461925691507376;1,5086006201953874;-0,17785736470773073;False;4,0;True
114;1,67;0,0;-7,914;5,31;45,0;1,249605843072865;1,6811073902246532;-0,14987407772975514;False;4,0;True
115;1,7;2,61;-18,856;5,72;5,01;1,2477130531333769;1,7104424432247884;-0,33903226044695595;False;4,0;True
116;1,66;0,0;-8,941;6,61;45,0;1,2436183500956004;1,6683676710621729;-0,17323181177704844;False;4,0;True
117;1,51;0,0;-7,293;6,03;45,0;1,2462846446123999;1,5186953589693652;-0,1873316101375085;False;4,0;True
118;1,73;0,0;-9,468;5,7;45,0;1,2478052887621627;1,7406696117964455;-0,1615199071365654;False;4,0;True
119;1,53;0,0;-7,477;5,24;45,0;1,249929416168855;1,5403091580998478;-0,18408590529364854;False;4,0;True
120;1,63;0,0;-9,303;4,9;91,58;1,2515027891189199;1,6416712103135107;-0,1891826585916193;False;4,0;True
121;1,47;0,0;-5,78;3,57;90,0;1,257685562029964;1,4829596358853763;-0,1594618129104703;False;4,0;True
122;1,43;0,0;-7,765;5,68;45,0;1,247897534154955;1,438854844664824;-0,2345348364993531;False;4,0;True
123;1,6;0,0;-6,879;5,53;45,0;1,2485896864821873;1,610205111123821;-0,14825131579650877;False;4,0;True
124;1,33;0,0;-7,414;4,22;45,01;1,254658253673977;1,3406479878820297;-0,27683764700407604;False;4,0;True
125;1,71;0,05;-9,445;5,42;45,0;1,249097615729728;1,7211400371889676;-0,16667489496318869;False;4,0;True
126;1,64;0,0;-7,516;3,12;45,02;1,2597878345910594;1,6553796876183609;-0,14907703810711723;False;4,0;True
127;1,41;0,0;-7,752;3,25;45,02;1,259179964732699;1,422993833346443;-0,24205918105518245;False;4,0;True
128;1,28;0,0;-9,102;2,99;45,02;1,2603961511013604;1,2922115827109022;-0,3795358393504369;False;4,0;True
129;1,73;0,0;-6,85;3,88;45,0;1,2562404070121094;1,7445830943660703;-0,11607332950175951;False;4,0;True
130;1,41;0,0;-7,5;2,38;45,02;1,263256573695353;1,4245278318102677;-0,23343463694739433;False;4,0;True
131;1,64;0,0;-6,922;3,86;45,0;1,2563335676133913;1,6538653168473476;-0,13767276205081153;False;4,0;True
132;1,35;0,0;-7,964;4,24;45,0;1,254565278235121;1,3607744933074553;-0,28437382568046005;False;4,0;True
133;1,42;0,0;-9,14;2,77;45,02;1,2614266319829528;1,4339378003421137;-0,2789151502693089;False;4,0;True
134;1,51;0,0;-18,742;7,89;45,0;1,2377620480148046;1,515225620809128;-0,48473108115131147;False;4,0;True
135;1,47;0,0;-18,677;7,99;45,0;1,2373061054759127;1,4749060502814635;-0,5237582743120215;False;4,0;True
136;1,43;0,0;-20,601;7,89;45,0;1,2377620480148046;1,434948766726525;-0,6273298686442658;False;4,0;True
137;1,24;0,0;-9,069;2,5;45,02;1,262693079617166;1,2525899484894014;-0,4151924853801146;False;4,0;True
138;1,55;0,07;-7,345;2,45;45,02;1,2629278216767545;1,5658344561948405;-0,17213576477014805;False;4,0;True
139;1,66;0,04;-21,294;7,76;45,0;1,2383551109706603;1,666010722116102;-0,4143246031946964;False;4,0;True
140;1,3;0,0;-19,98;8,1;45,0;1,2368048284132014;1,3041625153416831;-0,8104331429467407;False;4,0;True
141;1,55;0,0;-8,157;4,21;45,0;1,2547047452307822;1,562428607387477;-0,19241847383706126;False;4,0;True
142;1,5;0,0;-6,786;4,14;45,0;1,2550302578320578;1,5121584302040434;-0,17657890530394987;False;4,0;True
143;1,49;0,0;-19,43;7,68;45,01;1,238720263258536;1,4955421335859957;-0,5226292254459023;False;4,0;True
144;1,67;0,0;-6,724;4,48;45,01;1,2534503689541268;1,682829651727537;-0,12694748087401683;False;4,0;True
145;1,72;0,0;-5,872;3,55;90,0;1,2577788836790984;1,735206571548239;-0,10112286030572036;False;4,0;True
146;1,69;0,0;-6,795;5,73;45,01;1,2476669389784605;1,7003600687353797;-0,1243608318715399;False;4,0;True
147;1,51;0,0;-9,124;4,19;45,0;1,2547977360230371;1,5221454712111044;-0,23277355893858978;False;4,0;True
148;1,5;0,0;-8,017;4,57;91,58;1,2530326554782247;1,5113557150785373;-0,20894339906787449;False;4,0;True
149;1,71;0,0;-7,705;4,62;91,58;1,2528006810627985;1,722839185439932;-0,13556740078909227;False;4,0;True
150;1,35;0,0;-8,146;5,56;45,0;1,24845121191853;1,3585603351856494;-0,2922970709477022;False;4,0;True
151;1,64;0,0;-6,775;5,32;45,0;1,2495596282410053;1,6508875038856734;-0,13547953849823574;False;4,0;True
152;1,73;0,0;-6,843;5,33;45,0;1,2495134158807768;1,741463520191985;-0,11657897849453894;False;4,0;True
153;1,37;0,0;-6,586;3,74;90,0;1,2568927486940213;1,3817875578861547;-0,224602581005433;False;4,0;True
154;1,71;0,0;-6,898;4,33;45,0;1,254147015239503;1,7234561196711;-0,12123816328991444;False;4,0;True
155;1,58;0,0;-9,206;5,26;45,0;1,2498369543346746;1,5906068357621952;-0,2058255509781516;False;4,0;True
156;1,68;0,0;-7,518;5,32;45,0;1,2495596282410053;1,6911530527609338;-0,13985256284675102;False;4,0;True
157;1,25;0,0;-9,46;4,11;45,0;1,2551698016880155;1,2601787271423324;-0,42531583650297466;False;4,0;True
158;1,54;0,0;-7,384;3,5;90,0;1,2580122334938302;1,553711258524566;-0,17713223379568482;False;4,0;True
159;1,42;0,0;-8,136;3,56;90,0;1,2577322215498132;1,4325365469742053;-0,24900648513437354;False;4,0;True
160;1,42;0,0;-8,542;4,34;45,0;1,254100554333413;1,4311564144553988;-0,2621893896329483;False;4,0;True
161;1,71;0,0;-7,181;3,73;90,0;1,2569393639706896;1,7247342588377217;-0,1259317407312248;False;4,0;True
162;1,69;0,0;-6,807;5,62;45,0;1,2481743289821643;1,700590533226025;-0,12452981098272903;False;4,0;True
163;1,73;0,0;-6,953;3,61;90,0;1,2574989500296203;1,74516549352267;-0,11770074920982801;False;4,0;True
164;1,45;0,0;-7,185;3,76;90,0;1,2567995259268154;1,4624397246370011;-0,2066853506350053;False;4,0;True
165;1,52;0,0;-6,775;5,75;45,0;1,247574717983525;1,5292802509956587;-0,1704374033044315;False;4,0;True
166;1,4;0,0;-11,349;4,62;91,58;1,2528006810627985;1,4105116138104705;-0,3638684883714004;False;4,0;True
167;1,41;0,0;-7,315;3,52;90,0;1,257918885731218;1,4225186280282636;-0,22864267550927772;False;4,0;True
168;1,57;0,0;-7,062;4,11;45,0;1,2551698016880155;1,5827844812907694;-0,16024305365688826;False;4,0;True
169;2,18;0,0;-8,72;4,82;91,58;1,2518734142205448;2,195826066250938;-0,07410363740665533;False;5,0;True
170;1,95;0,0;-6,787;3,59;45,01;1,2575922508155128;1,967142702043489;-0,08022082073216452;False;5,0;True
171;2,09;0,0;-8,844;4,48;91,58;1,2534503689541268;2,1060562707248818;-0,08518353749777506;False;5,0;True
172;1,82;0,0;-9,047;4,85;91,58;1,2517344109933737;1,8331447339418911;-0,1321390479211941;False;5,0;True
173;1,88;0,0;-8,644;4,9;91,58;1,2515027891189199;1,8934612732450309;-0,11456773495145725;False;5,0;True
174;1,78;0,0;-9,171;4,33;45,01;1,254147015239503;1,7940069549792739;-0,1429095250967364;False;5,0;True
175;2,03;0,0;-7,448;4,73;45,01;1,2522905596053193;2,044964205174878;-0,07836089469804385;False;5,0;True
176;2,0;0,0;-8,644;4,55;91,58;1,2531254629569188;2,0151907035471623;-0,09503490718026375;False;5,0;True
177;2,21;0,0;-9,213;5,11;45,01;1,2505306599854302;2,2252476896262077;-0,075228576575487;False;5,0;True
178;2,18;0,0;-9,58;4,46;91,58;1,2535432220711487;2,196801931312558;-0,08130357711581643;False;5,0;True
179;1,74;0,0;-7,564;4,11;45,01;1,2551698016880155;1,7541687881821266;-0,1260823316855916;False;5,0;True
180;1,93;0,0;-7,419;5,05;45,01;1,2508082988652578;1,9434596612937594;-0,09093595423640684;False;5,0;True
181;1,95;0,03;-8,112;5,46;45,0;1,2489128797510634;1,9626067880363494;-0,09654836017392797;False;5,0;True
182;2,14;3,5;-17,16;5,54;5,74;1,248543525840632;2,1536227955009104;-0,1545700028222849;False;5,0;True
183;1,88;0,0;-8,001;5,28;45,0;1,249744502406244;1,8925741242973217;-0,10619459819894633;False;5,0;True
184;2,15;0,0;-6,768;5,27;45,0;1,2497907271326407;2,1644066671320807;-0,06005658186812757;False;5,0;True
185;2,06;0,0;-6,819;5,5;45,0;1,2487281831385455;2,073215730309476;-0,06885001736353544;False;5,0;True
186;1,78;0,0;-9,095;5,41;45,0;1,2491438058813895;1,7916181455316724;-0,1422928886973706;False;5,0;True
187;2,13;0,39;-7,176;5,39;45,0;1,249236193578734;2,1439554659768003;-0,06551669779245385;False;5,0;True
188;2,22;0,46;-8,871;5,34;45,0;1,2494672059913772;2,234682864605491;-0,07152234288191689;False;5,0;True
189;1,89;0,23;-7,773;5,39;45,0;1,249236193578734;1,902383019106175;-0,10158080150485978;False;5,0;True
190;1,82;0,01;-7,992;5,52;45,0;1,2486358495784868;1,8316308864826014;-0,11701955705308907;False;5,0;True
191;2,17;0,19;-8,186;5,37;45,0;1,2493285911401306;2,1842713897326007;-0,07067548511583496;False;5,0;True
192;1,85;0,06;-8,219;5,35;45,0;1,2494209985720044;1,8622127640083286;-0,11451119133520633;False;5,0;True
193;2,03;0,33;-7,487;2,53;45,02;1,2625522666610636;2,0505347345751823;-0,07813098362656279;False;5,0;True
194;1,99;0,32;-9,406;2,6;45,02;1,2622237971153032;2,009955773565573;-0,10422269998582236;False;5,0;True
195;2,01;0,0;-7,486;3,09;45,02;1,2599281756200187;2,0289248306945318;-0,0806433946272418;False;5,0;True
196;1,81;0,0;-9,35;3,59;45,02;1,2575922508155128;1,8259119439480591;-0,13819393141821232;False;5,0;True
197;1,83;0,0;-7,346;3,04;45,02;1,2601621302486812;1,847344399343464;-0,10483931361459946;False;5,0;True
198;2,03;0,0;-7,497;2,44;45,02;1,26297477816529;2,0507634453415413;-0,07820916655656897;False;5,0;True
199;2,17;0,4;-9,022;2,38;45,02;1,263256573695353;2,19235843619027;-0,07703445116033027;False;5,0;True
200;2,15;0,0;-7,252;5,26;45,0;1,2498369543346746;2,1644333524612147;-0,06434902821033972;False;5,0;True
201;1,88;0,7;-9,241;5,61;38,25;1,2482204700148176;1,8918044956465334;-0,12280245820538378;False;5,0;True
202;1,96;0,0;-7,396;5,3;45,0;1,2496520603771566;1,9730605427482835;-0,08663482794895525;False;5,0;True
203;1,99;0,0;-6,767;5,41;45,0;1,2491438058813895;2,002988825622488;-0,07576653859249763;False;5,0;True
204;1,75;0,0;-7,581;5,65;45,0;1,2480359205658325;1,760901435658536;-0,12492179148025695;False;5,0;True
205;2,18;0,36;-9,021;5,4;45,0;1,2491899984974568;2,194256011525245;-0,07682625120430003;False;5,0;True
206;1,86;0,18;-7,219;5,52;45,0;1,2486358495784868;1,87188651036134;-0,09902739341589059;False;5,0;True
207;2,08;0,01;-7,363;5,35;45,0;1,2494209985720044;2,0937311076417964;-0,07217867964306975;False;5,0;True
208;2,19;0,0;-6,671;4,4;45,0;1,253821842401842;2,2070424971744087;-0,05583103813245226;False;5,0;True
209;1,99;0,0;-6,697;4,66;45,0;1,2526151470250628;2,004842529100333;-0,0747749874977015;False;5,0;True
210;1,76;0,0;-18,102;6,34;45,0;1,2448585560559107;1,7694595583109816;-0,2939825055064226;False;5,0;True
211;1,94;0,29;-19,586;7,14;45,0;1,241188872874569;1,9485085906816197;-0,2382076064464168;False;5,0;True
212;2,07;0,34;-18,498;6,92;45,0;1,2421965361963299;2,0796412374552604;-0,18504457753595743;False;5,0;True
213;2,2;0,0;-6,804;5,89;45,01;1,2469294435931284;2,213050263751432;-0,05648164292433167;False;5,0;True
214;1,76;0,14;-24,075;5,15;45,01;1,250345617177869;1,7720555432913931;-0,3892701967924715;False;5,0;True
215;2,14;0,58;-7,455;5,69;45,01;1,247851410237653;2,153224776684634;-0,06718872378754483;False;5,0;True
216;1,75;0,13;-7,242;5,3;45,0;1,2496520603771566;1,761661198882396;-0,11918132331670776;False;5,0;True
217;1,8;0,13;-6,485;5,22;45,0;1,2500218879151856;1,8121731082299402;-0,0980455271618975;False;5,0;True
218;2,11;0,07;-6,846;5,21;45,0;1,2500681275074073;2,124295780628247;-0,06425527476474488;False;5,0;True
219;2,09;0,17;-6,805;5,29;45,0;1,2496982801546825;2,1039527416113257;-0,06574111073514974;False;5,0;True
220;1,9;0,24;-7,477;5,35;45,0;1,2494209985720044;1,9125428387112562;-0,09616360048578053;False;5,0;True
221;2,08;0,0;-9,241;5,34;45,0;1,2494672059913772;2,0937569181889284;-0,09058515709238425;False;5,0;True
222;1,87;0,17;-7,834;4,28;45,0;1,2543793580346256;1,8848315518208614;-0,10526470733145347;False;5,0;True
223;2,12;0,0;-7,746;3,78;45,01;1,2567063135359906;2,1381348734086014;-0,07129992144139505;False;5,0;True
224;2,13;0,54;-8,336;5,3;45,0;1,2496520603771566;2,1441933449254305;-0,07608214083330482;False;5,0;True
225;1,86;0,0;-7,291;3,28;90,0;1,259039750327214;1,877071123296262;-0,099188600388665;False;5,0;True
226;2,21;0,0;-6,016;3,29;90,0;1,2589930174546293;2,230255836645866;-0,04879334854286446;False;5,0;True
227;1,9;0,0;-7,479;3,3;90,0;1,258946287212068;1,917390796907292;-0,09546154685792116;False;5,0;True
228;2,01;0,0;-9,119;4,56;90,01;1,253079057951606;2,025241657261637;-0,09877192317568696;False;5,0;True
229;2,15;0,0;-7,267;4,6;90,01;1,2528934632418163;2,166196308882739;-0,06432481938831142;False;5,0;True
230;2,09;0,0;-7,219;4,72;90,01;1,2523369216747486;2,1054324786227654;-0,06959370167601235;False;5,0;True
231;1,91;0,0;-9,064;4,85;90,01;1,2517344109933737;1,9237947482576987;-0,11454088703626579;False;5,0;True
232;2,16;0,13;-21,119;7,79;45,0;1,238218216323657;2,1677412966461307;-0,18653822769431277;False;5,0;True
233;1,75;0,0;-8,271;6,25;45,0;1,2452723442015132;1,7596007300518892;-0,13659426640527356;False;5,0;True
234;1,76;0,0;-9,617;6,59;45,0;1,2437101578459713;1,7689152744209824;-0,15632749530208784;False;5,0;True
235;2,04;0,0;-7,988;6,71;45,0;1,2431594531876367;2,050030945219511;-0,08342066653630363;False;5,0;True
236;1,79;0,0;-9,033;6,75;45,0;1,2429759604938155;1,7987131561830279;-0,13965713432642873;False;5,0;True
237;2,08;0,0;-7,332;4,15;45,0;1,254983748343901;2,0968337874329066;-0,07155620307892366;False;5,0;True
