;Wind Speed;Rotor Speed;Active Power;T Outside Nacelle Level;Pitch Angle;Air Density;Corrected Wind Speed;Power Coefficient;Lower Limit Filter;Bin;Active Power Filter
499;7,29;8,0;1786,065;3,87;0,02;1,256286986019938;7,35154216332111;0,40446295697678175;True;16,0;
500;7,43;7,9;1718,449;3,71;0,02;1,2570326023139993;7,494206080229057;0,36734708941463695;True;16,0;
501;7,64;8,33;2018,218;5,69;0,03;1,247851410237653;7,687213688724581;0,3997404193596652;True;16,0;
502;7,35;7,86;1719,544;3,99;0,02;1,2557282083564967;7,410949597413388;0,3801093600028353;True;16,0;
503;7,54;8,34;2015,79;8,09;0,01;1,2368503878404937;7,564235466414801;0,41905113147146666;True;16,0;
504;7,65;8,3;1999,691;3,11;0,04;1,2598346122901236;7,721836187881634;0,3907670974957724;True;16,0;
505;7,8;7,91;1766,288;4,19;0,01;1,2547977360230371;7,86273819566001;0,32693161683897587;True;17,0;
506;7,89;8,2;1928,367;3,9;0,01;1,256147256750241;7,956312362432749;0,34448559435115755;True;17,0;
507;8,14;8,59;2245,856;4,05;0,0;1,2554489587314634;8,206892201096581;0,3655632835715133;True;17,0;False
508;8,1;8,87;2501,38;5,46;0,02;1,2489128797510634;8,152366657997144;0,4153798359246901;True;17,0;
509;7,78;8,56;2217,043;3,73;0,07;1,2569393639706896;7,847036569448816;0,41283255411940795;True;17,0;
510;7,93;8,7;2327,077;4,66;0,02;1,2526151470250628;7,989146359681225;0,41060711561320384;True;17,0;
511;8,13;9,04;2583,422;5,37;0,01;1,2493285911401306;8,183468386417532;0,42413096072332496;True;17,0;
512;7,92;8,73;2340,265;5,37;0,01;1,2493285911401306;7,972087284185344;0,4155906346755321;True;17,0;
513;7,7;8,69;2329,178;3,27;0,0;1,2590864858305804;7,770766927040012;0,44660942066295506;True;17,0;False
514;7,99;8,86;2530,632;3,43;0,0;1,2583390330447797;8,06183624859674;0,4345541756923593;True;17,0;False
515;7,8;8,64;2247,056;4,57;0,02;1,2530326554782247;7,859049718408393;0,4165054003712094;True;17,0;
516;7,89;8,75;2386,398;3,85;0,07;1,2563801517932403;7,956804043429135;0,4262297293842902;True;17,0;
517;8,06;9,16;2678,783;7,97;0,01;1,2373972759636462;8,087098462279624;0,4556970231378069;True;17,0;
518;7,81;8,49;2171,718;3,85;0,0;1,2563801517932403;7,876126689376621;0,39992835878977984;True;17,0;False
519;7,9;8,57;2206,052;5,55;0,0;1,2484973676530156;7,950191784804223;0,39500244034364895;True;17,0;False
520;8,17;9,01;2588,497;5,99;0,03;1,2464688245118714;8,217451835180578;0,4197135730097253;True;17,0;
521;7,82;8,73;2360,21;6,03;0,03;1,2462846446123999;7,86503159413274;0,4364817412673213;True;17,0;
522;7,97;8,57;2574,118;4,86;0,05;1,2516880816035107;8,027463338501935;0,44772393157505685;True;17,0;
523;8,06;8,71;2488,253;4,33;0,0;1,254147015239503;8,123424751198286;0,4176321273700143;True;17,0;False
524;8,11;8,9;2579,355;2,99;0,04;1,2603961511013604;8,187371824832356;0,42285787817825954;True;17,0;
525;8,02;8,57;2215,22;4,69;0,02;1,252476023002233;8,079518485459683;0,3779003348103042;True;17,0;
526;8,11;8,93;2508,423;3,28;0,06;1,259039750327214;8,184433768781012;0,4116723590861969;True;17,0;
527;8,1;9,02;2575,055;4,17;0,02;1,2548907370586702;8,165352921952877;0,4255773222713988;True;17,0;
528;7,79;8,35;2030,366;3,93;0,0;1,2560075507303345;7,855180667822431;0,37689697115943127;True;17,0;False
529;8,03;9,27;2768,311;7,68;0,02;1,238720263258536;8,0598680085205;0,4757161977530744;True;17,0;
530;8,17;9,09;2681,493;4,82;0,01;1,2518734142205448;8,229311450123928;0,43291538478837194;True;17,0;
531;7,72;8,5;2179,669;3,62;0,01;1,2574523035454694;7,787578624188267;0,41524084309311626;True;17,0;
532;7,81;8,96;2483,904;7,94;0,02;1,2375340485782051;7,836546649012934;0,4643842555290462;True;17,0;
533;8,09;8,72;2370,823;3,11;0,06;1,2598346122901236;8,165967942478748;0,391735535535767;True;17,0;
534;8,06;8,7;2360,253;3,2;0,06;1,259413708079839;8,134780100826886;0,39449177724579815;True;17,0;
535;8,35;9,27;2816,376;3,85;0,07;1,2563801517932403;8,420698829231087;0,42438798497726;True;18,0;
536;8,53;9,45;3162,353;3,85;0,07;1,2563801517932403;8,602222875849241;0,4469872391562127;True;18,0;
537;8,27;9,0;2873,815;3,13;0,01;1,2597410595349088;8,347451573903147;0,4445431598691629;True;18,0;
538;8,41;9,08;2647,207;5,77;0,0;1,247482506736378;8,461138180595501;0,393204418371108;True;18,0;False
539;8,36;8,89;2629,204;6,15;0,01;1,245732336461205;8,406898948110708;0,39813802017854166;True;18,0;
540;8,19;8,77;2414,013;3,52;0,0;1,257918885731218;8,262714584079063;0,3850243534319019;True;18,0;False
541;8,19;9,18;2732,874;3,51;0,07;1,2579655583058948;8,262816773337432;0,4358650950384739;True;18,0;
542;8,29;9,0;2560,027;5,32;0,01;1,2495596282410053;8,345035004397703;0,3963482155707877;True;18,0;
543;8,45;9,42;2951,541;4,85;0,02;1,2517344109933737;8,511029121873065;0,4307442021580313;True;18,0;
544;8,61;8,9;2994,452;4,61;0,01;1,252847070888306;8,67475349447152;0,4127269023618096;True;18,0;
545;8,3;9,04;2631,916;4,86;0,01;1,2516880816035107;8,35984262353401;0,40531676580969483;True;18,0;
546;8,6;9,72;3356,491;6,0;0,03;1,2464227759129405;8,649842779822725;0,4666354141478314;True;18,0;
547;8,3;8,9;2515,729;3,96;0,03;1,255867867939374;8,369137679790198;0,38613446635508375;True;18,0;
548;8,25;8,55;2646,217;7,76;0,0;1,2383551109706603;8,279872564733639;0,41944145088623225;True;18,0;False
549;8,28;8,92;2563,362;6,0;0,03;1,2464227759129405;8,327988164759553;0,39930660473238144;True;18,0;
550;8,26;9,12;2769,278;5,85;0,03;1,2471137590957366;8,30940718784117;0,43428345200560303;True;18,0;
551;8,39;9,08;2749,793;4,09;0,0;1,2552628437593218;8,458528608258161;0,4088202356765976;True;18,0;False
552;8,18;9,05;2635,161;3,55;0,0;1,2577788836790984;8,252319625153834;0,42188674669112586;True;18,0;False
553;8,5;9,42;2999,539;3,61;0,0;1,2574989500296203;8,574512540429303;0,42809784649682253;True;18,0;False
554;8,22;9,15;2679,041;5,98;0,03;1,246514875528206;8,267844054579282;0,42650033858316133;True;18,0;
555;8,67;9,5;3060,505;6,02;0,03;1,2463306859640222;8,720033711051464;0,41529380372847713;True;18,0;
556;8,62;9,42;3068,952;5,93;0,03;1,246745166899528;8,670706132425536;0,42358789779154615;True;18,0;
557;9,19;9,69;4072,764;5,85;0,04;1,2471137590957366;9,244969982598105;0,4637560397998482;True;19,0;
558;8,94;9,68;3263,862;3,11;0,04;1,2598346122901236;9,023949741132261;0,3996305071435869;True;19,0;
559;9,13;9,71;3640,109;4,46;0,02;1,2535432220711487;9,200367721506263;0,42054810583819363;True;19,0;
560;8,83;9,74;3328,097;4,43;0,02;1,2536825207969438;8,898385112730224;0,4249905100821764;True;19,0;
561;8,85;9,57;3275,249;4,5;0,02;1,2533575259899337;8,917769281381274;0,41552052008293794;True;19,0;
562;9,05;9,65;3454,728;3,31;0,04;1,2588995595987693;9,132722117389578;0,40806559421880273;True;19,0;
563;9,15;9,88;3805,314;2,8;0,06;1,261286035966564;9,239467177860796;0,43407679272935434;True;19,0;
564;9,13;9,89;3666,667;5,98;0,02;1,246514875528206;9,183140659161658;0,42600491533821994;True;19,0;
565;9,05;9,87;3556,85;3,06;0,01;1,2600685404556213;9,13554804433285;0,41973828369396726;True;19,0;
566;9,19;9,93;4199,974;5,98;0,04;1,246514875528206;9,243489885837418;0,47847091197671254;True;19,0;
567;8,86;9,75;3376,892;5,48;0,01;1,2488205265272558;8,917060265692797;0,4285178482339609;True;19,0;
568;9,02;9,6;3319,404;3,24;0,01;1,2592267081329702;9,103236312430244;0,39590365600907945;True;19,0;
569;9,02;9,86;3605,363;4,73;0,04;1,2522905596053193;9,086491197378031;0,43239156833848724;True;19,0;
570;8,85;9,93;3521,213;6,02;0,03;1,2463306859640222;8,901072473218623;0,44924384427658803;True;19,0;
571;8,79;9,42;3172,53;6,07;0,03;1,2461005033390642;8,840181926255063;0,41317970315420177;True;19,0;
572;9,07;9,79;3702,517;4,69;0,02;1,252476023002233;9,137310805875229;0,4366753910636661;True;19,0;
573;8,72;9,82;3347,286;6,01;0,03;1,2463767297305968;8,770430256781443;0,44642342255935497;True;19,0;
574;8,96;9,64;3259,723;5,93;0,03;1,246745166899528;9,01270614228919;0,40061934161849233;True;19,0;
575;8,7;9,57;3161,655;4,38;0,0;1,2539147361928173;8,767919594302528;0,4220283755205223;True;19,0;False
576;9,14;9,71;3796,364;3,24;0,07;1,2592267081329702;9,224343669136635;0,4351893624719641;True;19,0;
577;8,99;9,74;3446,343;4,34;-0,01;1,254100554333413;9,060631102784532;0,4168693855424141;True;19,0;
578;8,68;9,5;3222,926;3,79;0,02;1,2566597112297984;8,754142118433691;0,4322414437618803;True;19,0;
579;9,0;9,34;3417,213;4,05;0,02;1,2554489587314634;9,073959436101871;0,41152706149122015;True;19,0;
580;9,07;9,78;3585,914;3,25;0,02;1,259179964732699;9,153584445710807;0,4206715504525831;True;19,0;
581;9,13;9,76;3757,953;3,68;0,01;1,257172479315417;9,209238132007904;0,4329094684201665;True;19,0;
582;9,09;9,75;3797,35;3,8;0,0;1,256613111515394;9,167530902881351;0,4434455791262212;True;19,0;False
583;8,92;9,8;3517,519;4,86;0,02;1,2516880816035107;8,984312795412455;0,4364140363187067;True;19,0;
584;8,81;9,52;3059,954;4,84;0,02;1,2517807428923062;8,873738661098342;0,3940141737183455;True;19,0;
585;9,01;9,79;3852,061;3,68;0,0;1,257172479315417;9,088196666965082;0,46171805338042704;True;19,0;False
586;8,85;9,65;3314,316;4,09;0,0;1,2552628437593218;8,92228583826993;0,4198386008024431;True;19,0;False
587;8,71;9,66;3303,375;4,59;0,02;1,2529398581241158;8,775722203436922;0,43977053308060854;True;19,0;
588;8,89;9,77;3472,976;3,84;0,01;1,256426738560256;8,965381778919408;0,4336229577013454;True;19,0;
589;9,05;9,88;3567,766;4,81;0,01;1,2519197536514326;9,115812428332346;0,4237669387978981;True;19,0;
590;8,8;9,62;3162,54;4,84;0,01;1,2517807428923062;8,86366631301537;0,4086134736383966;True;19,0;
591;8,85;9,76;3440,269;4,77;0,01;1,2521051365052245;8,91479799764283;0,4368926426979256;True;19,0;
592;9,14;10,01;3811,205;4,77;0,01;1,2521051365052245;9,206921321859376;0,43937552734929913;True;19,0;
593;9,02;9,75;3563,512;3,67;0,02;1,257219110182015;9,09839594508232;0,4256969882004144;True;19,0;
594;8,89;9,4;3366,292;3,32;0,02;1,2588528346139731;8,971148633905958;0,4194927682695178;True;19,0;
595;9,13;9,83;3673,761;4,7;0,07;1,2524296533724173;9,197642572352736;0,4248133571414702;True;19,0;
596;9,08;9,55;3580,427;3,8;0,12;1,256613111515394;9,15744561035893;0,41949677797049933;True;19,0;
597;8,74;9,69;3432,738;4,63;0,02;1,252754293764507;8,805513820447459;0,45236958571395436;True;19,0;
598;9,32;9,69;3928,417;4,25;-0,01;1,2545187943515135;9,394267881686625;0,42632972212409626;True;20,0;
599;9,42;9,9;3880,161;4,24;0,04;1,254565278235121;9,495182019967576;0,40780891218593474;True;20,0;
600;9,2;9,91;3960,405;3,89;0,04;1,2561938305891343;9,277437055985706;0,4462440107997187;True;20,0;
601;9,47;9,9;4028,38;4,35;0,01;1,2540540959764803;9,544284425707199;0,4168858567470407;True;20,0;
602;9,56;9,79;4185,537;3,96;0,05;1,255867867939374;9,639633279372806;0,420423030221266;True;20,0;
603;9,3;9,91;4017,053;4,69;0,01;1,252476023002233;9,36901769510911;0,43948315526143533;True;20,0;
604;9,37;10,02;4049,885;4,71;0,01;1,252383286263519;9,439304201032135;0,4332510200346795;True;20,0;
605;9,59;10,01;4177,373;4,65;0,01;1,2526615267464263;9,66164680697215;0,41674138740977196;True;20,0;
606;9,52;10,04;4152,558;4,56;0,02;1,253079057951606;9,59218934185611;0,42333027473150214;True;20,0;
607;9,4;9,91;3827,815;4,67;0,01;1,2525687698277679;9,469993562791592;0,4055260321089605;True;20,0;
608;9,2;9,92;3636,308;4,31;-0,01;1,2542399447022767;9,272624513181029;0,4103642224327101;True;20,0;
609;9,32;9,87;3766,573;4,3;-0,01;1,2542864132605211;9,393687796043233;0,40884140524866364;True;20,0;
610;9,41;9,98;4327,057;4,51;0,05;1,2533111083131885;9,481940450708013;0,45668610214951677;True;20,0;
611;9,44;10,04;4047,628;4,65;0,01;1,2526615267464263;9,510526158270814;0,423354136962936;True;20,0;
612;9,5;10,0;4262,872;4,68;0,02;1,2525223951537539;9,570620059134534;0,4375210122368755;True;20,0;
613;9,29;9,88;3671,05;3,23;0,04;1,2592734541670607;9,3758438813727;0,4007523222853351;True;20,0;
614;9,57;9,82;4264,156;4,98;0,02;1,251132324344234;9,63757246295178;0,42859486645876527;True;20,0;
615;9,29;9,87;3997,96;4,84;0,01;1,2517807428923062;9,357211369080998;0,4390520152311445;True;20,0;
616;9,66;10,1;4514,529;4,86;0,0;1,2516880816035107;9,729648161848017;0,44099928907140573;True;20,0;False
617;9,25;9,46;3541,544;7,32;0,02;1,24036525732998;9,2885138758937;0,3976223510650962;True;20,0;
618;9,59;10,07;4398,846;4,93;0,03;1,2513638460618985;9,658309362629595;0,43929096537968154;True;20,0;
619;9,19;9,96;4006,122;5,03;0,06;1,25090086509562;9,254318582048352;0,454786623340181;True;20,0;
620;9,47;10,05;4336,243;5,01;0,06;1,250993441305135;9,536513480817327;0,4498436355313733;True;20,0;
621;9,59;10,04;4088,001;5,06;-0,01;1,2507620194902709;9,656760769784627;0,408444850688531;True;20,0;
622;9,57;9,97;4235,08;5,33;0,02;1,2495134158807768;9,633413808229651;0,4262239211108391;True;20,0;
623;9,62;9,97;4535,331;5,8;0,07;1,2473442081285533;9,678138081863144;0,4501428911484146;True;20,0;
624;9,28;9,79;3305,993;4,74;4,8;1,252244200054441;9,348292434920651;0,364101032559014;True;20,0;
625;9,26;9,84;3783,437;3,07;0,01;1,2600217495306445;9,347417433014895;0,4168007035961596;True;20,0;
626;9,22;10,07;4159,868;5,48;0,01;1,2488205265272558;9,279378741499729;0,4684246022180597;True;20,0;
627;9,57;9,94;3873,922;5,7;0,03;1,2478052887621627;9,629022072191898;0,3904102175067004;True;20,0;
628;9,17;9,75;3553,376;2,98;0,06;1,2604429632270822;9,257599150483895;0,40296089096405097;True;20,0;
629;9,23;9,7;3845,448;5,94;0,06;1,2466991037839226;9,284180042671602;0,4323476781831747;True;20,0;
630;9,39;10,0;4025,683;3,02;0,05;1,2602557306375854;9,479231355020218;0,4252428834457704;True;20,0;
631;9,44;9,84;3957,478;5,94;0,02;1,2466991037839226;9,495412741367272;0,41590468973890454;True;20,0;
632;9,54;10,02;4491,247;5,91;0,0;1,2468373003984614;9,596354299884396;0,45726184912107243;True;20,0;False
633;9,56;10,04;4150,604;3,13;0,01;1,2597410595349088;9,64953289558816;0,41563228712027406;True;20,0;
634;10,04;10,0;4775,924;4,6;0,04;1,2528934632418163;10,115632995898931;0,41514046149781236;True;21,0;
635;9,91;10,09;4615,4;4,44;-0,01;1,2536360853472663;9,986626014716437;0,41693642290835986;True;21,0;
636;9,92;10,09;4792,388;4,85;0,04;1,2517344109933737;9,991646022364593;0,43227259432655546;True;21,0;
637;9,71;9,78;4259,597;3,6;0,08;1,2575455991193794;9,795240740494787;0,407793237444293;True;21,0;
638;9,96;9,93;4315,992;4,83;3,08;1,2518270773010995;10,032182467314803;0,3846017118580019;True;21,0;
639;9,96;9,74;3249,524;4,81;6,35;1,2519197536514326;10,032430031623223;0,28954640688152766;True;21,0;
640;9,85;9,72;3239,157;4,61;6,29;1,252847070888306;9,92407920099239;0,2981797755302866;True;21,0;
641;9,7;10,04;4758,12;5,91;0,08;1,2468373003984614;9,75729944537512;0,4608539776092323;True;21,0;
642;9,73;10,07;4483,457;4,96;0,06;1,251224925529455;9,798943941863483;0,4287380606549051;True;21,0;
643;9,81;9,91;4664,908;3,46;0,03;1,2581989603934385;9,89783216115099;0,4328522480460704;True;21,0;
644;9,78;10,03;4716,822;5,07;0,06;1,250715742607685;9,84796199673306;0,4443521084323197;True;21,0;
645;10,12;10,1;5201,002;5,17;0,09;1,25025311068865;10,189068083030072;0,44238508662150733;True;21,0;
646;9,87;9,74;3252,746;4,6;6,24;1,2528934632418163;9,944352357522156;0,29760312586034754;True;21,0;
647;9,91;10,09;4826,015;5,93;0,07;1,246745166899528;9,968294405143512;0,4383721435942937;True;21,0;
648;9,69;9,89;4436,117;5,35;0,19;1,2494209985720044;9,753968477427406;0,43010629455034377;True;21,0;
649;9,98;10,09;4850,575;4,31;0,41;1,2542399447022767;10,058781808863769;0,4288188923198001;True;21,0;
650;9,89;10,07;4939,561;4,21;0,28;1,2547047452307822;9,969302533588483;0,4485500156492604;True;21,0;
651;9,8;10,02;4543,762;4,13;0,02;1,2550767698849452;9,879557121437193;0,42395522803752145;True;21,0;
652;9,72;10,08;4813,197;4,16;0,02;1,2549372414196973;9,798544543121686;0,46032628417652494;True;21,0;
653;10,09;10,09;4864,067;5,85;0,19;1,2471137590957366;10,150353332362883;0,4184782756185797;True;21,0;
654;9,78;10,03;4674,413;5,92;0,04;1,2467912324374357;9,837650855110804;0,44174303996106523;True;21,0;
655;10,07;10,1;5073,858;5,26;0,22;1,2498369543346746;10,137601795016016;0,43817689538910365;True;21,0;
656;9,89;10,1;4664,872;5,04;0,03;1,2508545807334421;9,959094877745098;0,4249100193888309;True;21,0;
657;9,79;9,93;4110,912;3,8;0,0;1,256613111515394;9,873501379450872;0,3842744028356887;True;21,0;False
658;9,92;10,1;3792,107;3,87;4,9;1,256286986019938;10,003744617303898;0,34080789286033836;True;21,0;
659;9,88;9,72;4543,727;3,93;0,47;1,2560075507303345;9,962668164067475;0,41343009214634735;True;21,0;
660;9,94;9,98;4391,68;3,74;0,01;1,2568927486940213;10,025524325101005;0,3921265534621955;True;21,0;
661;9,95;9,74;3250,45;4,83;6,47;1,2518270773010995;10,02210999495806;0,29052455514608994;True;21,0;
662;9,94;10,11;3854,208;3,81;3,93;1,2565665143920075;10,02465685438829;0,34422582660228696;True;21,0;
663;10,64;10,11;4234,971;4,76;6,73;1,252151488505183;10,718036287968223;0,30947218494829454;True;22,0;
664;10,58;10,11;4416,917;4,36;5,93;1,254007640167924;10,6628598002992;0,3278045604040838;True;22,0;
665;10,57;10,11;4236,333;4,5;5,68;1,2533575259899337;10,650940260361589;0,3154591248290561;True;22,0;
666;10,24;10,1;5236,021;4,15;0,08;1,254983748343901;10,322874030438925;0,4282687109971216;True;22,0;
667;10,37;10,09;5359,548;4,19;0,37;1,2547977360230371;10,45340962679414;0,4221541933776159;True;22,0;
668;10,46;10,11;4246,2;4,68;5,9;1,2525223951537539;10,537756401952342;0,32649221555110225;True;22,0;
669;10,63;10,11;5513,636;5,66;1,12;1,247989789318235;10,696086644880843;0,4053966953412847;True;22,0;
670;10,57;10,11;4238,963;4,8;6,04;1,2519660955945542;10,646997376464288;0,3160057858848192;True;22,0;
671;10,34;10,08;4851,766;4,22;0,16;1,254658253673977;10,422782101278335;0,3855366957767626;True;22,0;
672;10,41;10,11;4240,831;4,79;5,41;1,2520124400507;10,485961237538705;0,33093528247563436;True;22,0;
673;10,27;10,1;3829,434;3,77;5,54;1,2567529184347397;10,357979524378774;0,3100461151797994;True;22,0;
674;10,51;10,11;4499,932;4,22;5,62;1,254658253673977;10,594143122285812;0,34050641123522685;True;22,0;
675;10,37;10,11;5142,164;4,22;1,43;1,254658253673977;10,453022281456125;0,4050765895501741;True;22,0;
676;10,38;10,11;4235,599;4,7;6,25;1,2524296533724173;10,456903603616801;0,33329006901116653;True;22,0;
677;10,58;10,11;4242,348;4,79;6,74;1,2520124400507;10,657201718843371;0,3153505422339631;True;22,0;
678;10,31;10,11;4235,856;4,75;5,6;1,2521978430213256;10,385744146118231;0,3402085146616303;True;22,0;
679;10,53;10,11;4240,469;4,79;6,04;1,2520124400507;10,606836871400821;0,3197224066859387;True;22,0;
680;10,41;10,09;3758,031;3,82;6,32;1,2565199198588692;10,498529975927775;0,29220775000297694;True;22,0;
681;10,63;10,1;5382,578;5,09;0,14;1,250623196316533;10,703604698005446;0,39492715550539637;True;22,0;
682;10,53;10,11;5535,74;4,8;0,14;1,2519660955945542;10,606705995664043;0,41739855487308297;True;22,0;
683;10,56;9,36;2890,228;4,07;8,51;1,2553558961050701;10,646515994037323;0,215489652696234;True;22,0;
684;10,67;10,11;5630,345;4,85;0,2;1,2517344109933737;10,747062808329659;0,4081149422382241;True;22,0;
685;10,32;9,37;2890,46;4,0;7,8;1,255681660315948;10,405449635378925;0,2308347875372894;True;22,0;
686;10,44;9,37;2884,969;3,95;7,06;1,2559144262899875;10,527093625271462;0,22250129561964507;True;22,0;
687;10,35;10,1;3755,354;3,79;6,19;1,2566597112297984;10,438406788685336;0,29707429798333196;True;22,0;
688;10,44;9,62;3180,275;3,85;7,68;1,2563801517932403;10,528394703853;0,24518565127244166;True;22,0;
689;10,64;10,11;3879,265;3,57;6,14;1,257685562029964;10,733803078789391;0,2822314631826371;True;22,0;
690;10,25;10,07;4806,631;4,87;0,04;1,2516417547219258;10,323774665738334;0,39304482500857274;True;22,0;
691;10,65;10,09;3847,148;3,5;6,18;1,2580122334938302;10,74482136577054;0,2790346552283196;True;22,0;
692;10,55;10,1;5820,097;5,73;0,76;1,2476669389784605;10,614673801868792;0,43785177553349314;True;22,0;
693;10,25;10,11;3878,793;3,49;5,4;1,2580589112957885;10,341387900455825;0,31555638129170377;True;22,0;
694;10,65;10,11;3890,484;3,5;6,27;1,2580122334938302;10,74482136577054;0,2821778266942924;True;22,0;
695;10,5;10,11;3899,002;3,57;5,84;1,257685562029964;10,592568827752688;0,29516606383295707;True;22,0;
696;10,32;10,09;5258,073;4,96;0,71;1,251224925529455;10,393124509766817;0,4214102264324035;True;22,0;
697;10,69;10,11;4439,846;4,3;6,29;1,2542864132605211;10,774519585804953;0,3193677152391749;True;23,0;
698;11,06;9,37;2891,317;4,17;9,97;1,2548907370586702;11,149234977382571;0,18770565364353473;True;23,0;
699;10,87;10,11;4441,064;4,31;6,74;1,2542399447022767;10,95580744111715;0,3038580245136421;True;23,0;
700;10,96;9,37;2889,565;4,09;9,61;1,2552628437593218;11,049520088976095;0,1927165757947375;True;23,0;
701;10,98;10,1;3758,07;3,74;7,49;1,2568927486940213;11,074472544226262;0,2489502476470575;True;23,0;
702;10,79;10,1;3755,176;3,81;7,2;1,2565665143920075;10,881896122620688;0,2622004415597432;True;23,0;
703;10,93;9,36;2890,002;3,85;9,27;1,2563801517932403;11,022543497424644;0,1941643660065585;True;23,0;
704;10,7;9,36;2891,114;3,87;8,83;1,256286986019938;10,790329375519324;0,20705129979531664;True;23,0;
705;10,78;10,09;5752,415;5,78;0,98;1,2474364047661957;10,84541569251522;0,4057219010327442;True;23,0;
706;10,88;10,1;3763,048;3,86;7,72;1,2563335676133913;10,971984541036065;0,25633094974616843;True;23,0;
707;10,93;10,11;4373,189;4,32;6,53;1,2541934786955307;11,016145036985964;0,29432432813592907;True;23,0;
708;10,81;10,11;4239,009;4,79;6,22;1,2520124400507;10,888880017079096;0,29541432511243976;True;23,0;
709;10,98;10,11;4377,918;4,55;6,62;1,2531254629569188;11,063396962473922;0,29088343234837966;True;23,0;
710;10,79;9,72;3233,882;4,89;8,34;1,2515491084804224;10,867393183822333;0,22670697297104148;True;23,0;
711;10,93;9,72;3232,729;4,9;9,17;1,2515027891189199;11,008261551366058;0,21803686547300988;True;23,0;
712;10,82;9,72;3234,849;4,91;8,74;1,2514564722625265;10,89733948717689;0,2249103390987788;True;23,0;
713;10,86;9,72;3233,81;4,88;8,84;1,251595430347827;10,938030212636997;0,22233815295367712;True;23,0;
714;11,03;9,72;3232,194;5,04;8,88;1,2508545807334421;11,107059302480124;0,2122349960255085;True;23,0;
715;10,9;9,72;3233,733;5,13;8,66;1,250438133608002;10,974932846420526;0,22009764395412817;True;23,0;
716;10,74;9,72;3232,305;5,22;8,64;1,2500218879151856;10,812632879105308;0,23005666022009955;True;23,0;
717;11,03;9,73;3233,531;5,26;9,23;1,2498369543346746;11,104046454719628;0,21249566199330222;True;23,0;
718;10,9;10,0;3878,748;3,53;7,12;1,257872215769036;10,996639211031038;0,262439066823752;True;23,0;
719;11,11;10,11;3880,761;3,51;6,91;1,2579655583058948;11,20877830913051;0,24794702854789497;True;23,0;
720;10,66;10,11;3856,14;3,69;7,2;1,2571258510490602;10,752383873454615;0,27909712325000263;True;23,0;
721;10,89;10,11;4377,231;4,35;6,87;1,2540540959764803;10,975423167471108;0,29788764729728645;True;23,0;
722;11,02;10,11;4234,013;4,28;7,65;1,2543793580346256;11,107403048698336;0,27799145287675986;True;23,0;
723;10,97;10,11;4237,023;4,55;6,2;1,2531254629569188;11,053321008956186;0,2822924886636746;True;23,0;
724;10,85;10,11;4236,009;4,56;6,7;1,253079057951606;10,932274617556597;0,29170382648065823;True;23,0;
725;10,87;10,11;4311,235;4,74;5,75;1,252244200054441;10,949993401679686;0,29544522387114536;True;23,0;
726;11,14;10,11;6083,965;5,31;2,21;1,249605843072865;11,214093609043495;0,3881602202306073;True;23,0;
727;10,69;10,1;4235,199;4,72;6,37;1,2523369216747486;10,768934543769074;0,30512125320714945;True;23,0;
728;11,14;10,11;4237,732;4,8;6,74;1,2519660955945542;11,221149552867754;0,26985985695790315;True;23,0;
729;10,92;10,11;4235,692;4,74;6,91;1,252244200054441;11,000361356609217;0,2862993533625189;True;23,0;
730;10,78;10,11;4247,223;4,67;6,85;1,2525687698277679;10,860269213499292;0,2983322068647117;True;23,0;
731;10,81;10,11;4238,537;4,64;6,68;1,2527079089926454;10,890895832007283;0,2952174440402226;True;23,0;
732;10,8;10,11;4345,438;4,71;6,22;1,252383286263519;10,879881042811855;0,3035833623615594;True;23,0;
733;10,91;10,11;4376,173;4,54;6,84;1,2531718704949488;10,993000987355144;0,29638930684692;True;23,0;
734;11,03;10,11;4233,978;4,45;6,46;1,2535896524389287;11,115148835663465;0,2774083948960666;True;23,0;
735;11,11;10,1;3756,084;3,84;7,85;1,256426738560256;11,204206025173749;0,2402751668452571;True;23,0;
736;11,2;10,11;3882,335;3,52;7,91;1,257918885731218;11,299438747458549;0,24212478057504763;True;24,0;
737;11,34;10,11;4234,952;4,59;7,56;1,2529398581241158;11,425567139721549;0,2554653728996532;True;24,0;
738;11,26;10,11;4234,494;4,67;7,92;1,2525687698277679;11,343843352875885;0,2609983185268601;True;24,0;
739;11,35;9,37;2890,398;4,44;10,26;1,2536360853472663;11,437760370033457;0,17380069839145992;True;24,0;
740;11,61;9,37;2890,082;4,27;11,55;1,254425834252045;11,702227045748687;0,16226372993015678;True;24,0;
741;11,38;9,37;2891,104;4,24;10,24;1,254565278235121;11,470824988028772;0,17234417249585124;True;24,0;
742;11,29;9,37;2889,76;4,26;9,72;1,254472313024081;11,379825587078995;0,17642974535881892;True;24,0;
743;11,63;9,37;2889,126;4,25;10,68;1,2545187943515135;11,722675478971615;0,16136268244303292;True;24,0;
744;11,54;9,36;2888,305;4,18;10,72;1,2548442352600426;11,632964047452578;0,16507782727796927;True;24,0;
745;11,28;10,09;3754,391;3,86;8,3;1,2563335676133913;11,375366325632976;0,22948810293330982;True;24,0;
746;11,28;10,1;3755,222;3,99;8,07;1,2557282083564967;11,373538973989525;0,22964955372947604;True;24,0;
747;11,29;10,09;3755,267;3,86;8,22;1,2563335676133913;11,3854508702479;0,22893224636722387;True;24,0;
