;Identifier;Rotor Speed;Active Power;T Outside Nacelle Level;Pitch Angle;Air Density;Corrected Wind Speed;Lower Limit Filter;Active Power Filter;Bin;Negativ Lower Limit;Positiv Lower Limit;Positiv Active Power;Negativ Active Power
2155;BW 08;6,47;315,537;3,18;1,35;1,2619277826910282;4,857854998322635;True;True;11,0;0,0;1,0;1,0;0,0
2156;BW 08;6,48;503,939;3,84;0,82;1,258841529775238;5,217176557861577;True;True;11,0;0,0;1,0;1,0;0,0
2157;BW 08;6,48;414,136;3,54;1,03;1,2602429578610572;5,087876957051108;True;True;11,0;0,0;1,0;1,0;0,0
2158;BW 08;6,48;394,977;3,3;1,16;1,2613657953279582;5,099485546650121;True;True;11,0;0,0;1,0;1,0;0,0
2159;BW 08;6,48;447,222;3,1;1,0;1,2623026524288317;5,232054129494907;True;True;11,0;0,0;1,0;1,0;0,0
2160;BW 08;6,49;535,613;3,1;0,78;1,2623026524288317;5,242154620092388;True;True;11,0;0,0;1,0;1,0;0,0
2161;BW 06;5,67;380,249;3,45;6,22;1,2606638446773377;4,926905415628431;False;False;11,0;1,0;0,0;0,0;1,0
2162;BW 06;6,5;378,919;3,29;0,97;1,2614126130943264;4,9379787801001935;True;True;11,0;0,0;1,0;1,0;0,0
2163;BW 08;6,47;410,849;3,52;1,03;1,2603364699240753;5,067812309545678;True;True;11,0;0,0;1,0;1,0;0,0
2164;BW 08;6,48;494,674;3,34;0,84;1,26117855061082;5,2305005907485915;True;True;11,0;0,0;1,0;1,0;0,0
2165;BW 06;6,48;410,12;3,15;0,97;1,2620683389865321;5,039832931864605;True;True;11,0;0,0;1,0;1,0;0,0
2166;BW 08;6,48;346,787;3,41;1,32;1,2608509736796565;4,957439033243281;True;True;11,0;0,0;1,0;1,0;0,0
2167;BW 08;6,47;335,979;3,49;1,26;1,2604767576615992;4,805514261755656;True;True;11,0;0,0;1,0;1,0;0,0
2168;BW 06;6,48;469,635;4,1;0,9;1,257628848107516;5,08435661056721;True;True;11,0;0,0;1,0;1,0;0,0
2169;BW 06;6,47;395,237;3,05;1,1;1,2625370321404228;4,828333304330239;True;True;11,0;0,0;1,0;1,0;0,0
2170;BW 08;6,49;414,11;3,74;1,03;1,2593084120211109;5,137081480590977;True;True;11,0;0,0;1,0;1,0;0,0
2171;BW 08;6,49;317,81;3,69;1,24;1,2595419506684715;4,824512240950648;True;True;11,0;0,0;1,0;1,0;0,0
2172;BW 08;6,49;435,861;3,75;1,0;1,259261712100519;5,227849338157258;True;True;11,0;0,0;1,0;1,0;0,0
2173;BW 06;6,48;366,586;3,82;1,12;1,2589348854458926;4,884286021770041;True;True;11,0;0,0;1,0;1,0;0,0
2174;BW 06;6,48;426,027;3,74;0,96;1,2593084120211109;5,197636468574368;True;True;11,0;0,0;1,0;1,0;0,0
2175;BW 06;6,55;392,746;2,27;1,12;1,2662020077047342;4,913887834618215;True;True;11,0;0,0;1,0;1,0;0,0
2176;BW 06;6,48;427,245;6,99;0,94;1,2442634319960522;4,814977511554551;True;True;11,0;0,0;1,0;1,0;0,0
2177;BW 08;6,48;491,351;6,75;0,9;1,2453656461624036;5,218603350279938;True;True;11,0;0,0;1,0;1,0;0,0
2178;BW 08;6,48;411,063;7,1;1,2;1,243758701764351;4,955037365268821;True;True;11,0;0,0;1,0;1,0;0,0
2179;BW 08;6,48;493,062;2,83;0,85;1,2635690925448062;5,142868473087526;True;True;11,0;0,0;1,0;1,0;0,0
2180;BW 08;6,48;369,182;2,88;1,09;1,2633344201264411;4,849556060341506;True;True;11,0;0,0;1,0;1,0;0,0
2181;BW 07;6,48;517,791;4,45;0,86;1,255999137376385;5,112410405840416;True;True;11,0;0,0;1,0;1,0;0,0
2182;BW 07;6,48;379,882;3,99;1,25;1,2581416925833777;4,8529918829385466;True;True;11,0;0,0;1,0;1,0;0,0
2183;BW 07;6,48;363,388;4,09;1,27;1,2576754574465165;4,8322160764365005;True;True;11,0;0,0;1,0;1,0;0,0
2184;BW 07;6,52;447,202;4,19;1,09;1,2572094797983233;5,15439961933388;True;True;11,0;0,0;1,0;1,0;0,0
2185;BW 07;6,48;372,871;4,18;1,16;1,257256065998289;4,821591878546093;True;True;11,0;0,0;1,0;1,0;0,0
2186;BW 07;6,47;375,733;3,94;1,23;1,258374906952404;4,96428176068759;True;True;11,0;0,0;1,0;1,0;0,0
2187;BW 07;6,48;413,154;4,17;1,17;1,2573026547661483;4,993132761118529;True;True;11,0;0,0;1,0;1,0;0,0
2188;BW 07;6,48;439,842;4,35;1,05;1,256464449196797;5,203805715093319;True;True;11,0;0,0;1,0;1,0;0,0
2189;BW 07;6,48;456,004;4,33;1,01;1,2565575421914916;5,214019374563589;True;True;11,0;0,0;1,0;1,0;0,0
2190;BW 05;3,23;115,298;3,18;27,22;1,2619277826910282;4,968949395373672;False;False;11,0;1,0;0,0;0,0;1,0
2191;BW 07;6,47;472,642;3,77;0,98;1,2591683200620611;5,116706734246481;True;True;11,0;0,0;1,0;1,0;0,0
2192;BW 07;6,48;401,686;4,09;0,98;1,2576754574465165;4,882656745292832;True;True;11,0;0,0;1,0;1,0;0,0
2193;BW 07;6,47;380,63;4,29;1,06;1,256743758861521;5,062992296879612;True;True;11,0;0,0;1,0;1,0;0,0
2194;BW 07;6,49;404,866;4,29;1,12;1,256743758861521;4,89153638244345;True;True;11,0;0,0;1,0;1,0;0,0
2195;BW 07;6,47;386,994;4,21;1,22;1,2571163150989602;4,871846415853351;True;True;11,0;0,0;1,0;1,0;0,0
2196;BW 09;6,48;392,716;7,23;1,18;1,243162565993199;4,763311171931833;True;True;11,0;0,0;1,0;1,0;0,0
2197;BW 07;6,48;355,444;4,12;1,24;1,257535637151075;4,882475797761048;True;True;11,0;0,0;1,0;1,0;0,0
2198;BW 07;6,48;451,754;4,96;0,96;1,2536299919371277;4,988266264404862;True;True;11,0;0,0;1,0;1,0;0,0
2199;BW 07;6,48;501,352;4,86;0,83;1,254094013111866;5,230766814812072;True;True;11,0;0,0;1,0;1,0;0,0
2200;BW 07;6,58;576,478;5,24;0,81;1,2523320636010107;5,238389823913897;True;True;11,0;0,0;1,0;1,0;0,0
2201;BW 07;6,5;386,31;5,51;1,17;1,2510823345828526;4,823757288685387;True;True;11,0;0,0;1,0;1,0;0,0
2202;BW 09;6,48;438,328;5,4;1,02;1,251591265841337;4,8848423290102625;True;True;11,0;0,0;1,0;1,0;0,0
2203;BW 05;6,48;391,175;2,74;1,12;1,2639916712430117;4,96155183935018;True;True;11,0;0,0;1,0;1,0;0,0
2204;BW 09;6,48;454,694;5,34;0,99;1,2518689906825253;5,046364969874414;True;True;11,0;0,0;1,0;1,0;0,0
2205;BW 05;6,47;356,152;2,94;1,13;1,2630529012396823;4,818888338002912;True;True;11,0;0,0;1,0;1,0;0,0
2206;BW 09;6,48;379,105;5,52;1,19;1,2510360828961666;4,793486793030441;True;True;11,0;0,0;1,0;1,0;0,0
2207;BW 09;6,48;423,962;5,51;0,96;1,2510823345828526;4,763334441645487;True;True;11,0;0,0;1,0;1,0;0,0
2208;BW 09;6,51;461,923;4,91;1,21;1,2538619711427605;5,180054547213227;True;True;11,0;0,0;1,0;1,0;0,0
2209;BW 08;6,58;505,228;3,13;0,91;1,2621620564171943;4,979356982926732;True;True;11,0;0,0;1,0;1,0;0,0
2210;BW 09;6,48;348,455;4,19;1,23;1,2572094797983233;5,013183191406924;True;True;11,0;0,0;1,0;1,0;0,0
2211;BW 07;6,48;387,018;4,48;1,14;1,2558595935286965;5,152554171107447;True;True;11,0;0,0;1,0;1,0;0,0
2212;BW 07;6,48;414,211;5,45;1,0;1,251359896444519;4,803971552666041;True;True;11,0;0,0;1,0;1,0;0,0
2213;BW 07;6,48;502,429;5,69;0,86;1,2502501802083812;5,154939508501428;True;True;11,0;0,0;1,0;1,0;0,0
2214;BW 07;6,52;471,679;5,85;0,97;1,249511153427772;4,952598467095666;True;True;11,0;0,0;1,0;1,0;0,0
2215;BW 09;6,48;451,513;7,21;0,97;1,24325425361898;4,934268527228724;True;True;11,0;0,0;1,0;1,0;0,0
2216;BW 07;6,48;490,909;5,89;0,95;1,2493264942619853;5,002683287317362;True;True;11,0;0,0;1,0;1,0;0,0
2217;BW 07;6,48;427,795;5,83;1,11;1,2496034976172876;4,791656389792541;True;True;11,0;0,0;1,0;1,0;0,0
2218;BW 07;6,48;424,369;5,82;1,07;1,2496496733665512;5,0031146192718685;True;True;11,0;0,0;1,0;1,0;0,0
2219;BW 07;6,48;494,424;5,79;0,87;1,2497882152421322;5,093902510913288;True;True;11,0;0,0;1,0;1,0;0,0
2220;BW 07;6,48;389,321;5,82;1,24;1,2496496733665512;4,972914732234011;True;True;11,0;0,0;1,0;1,0;0,0
2221;BW 07;6,48;479,476;5,69;0,86;1,2502501802083812;5,124734784818803;True;True;11,0;0,0;1,0;1,0;0,0
2222;BW 05;6,48;468,643;3,0;0,93;1,2627714782158723;4,909446077883528;True;True;11,0;0,0;1,0;1,0;0,0
2223;BW 07;6,5;469,371;4,45;0,96;1,255999137376385;5,20316325328137;True;True;11,0;0,0;1,0;1,0;0,0
2224;BW 07;6,48;293,22;3,96;1,45;1,2582816134506793;4,843082026224414;True;True;11,0;0,0;1,0;1,0;0,0
2225;BW 07;6,55;551,047;4,08;0,76;1,257722069360405;5,165188299974147;True;True;11,0;0,0;1,0;1,0;0,0
2226;BW 07;4,54;229,867;4,61;14,91;1,2552551678736092;4,82911435614523;False;False;11,0;1,0;0,0;0,0;1,0
2227;BW 06;6,48;461,942;7,4;1,0;1,2423835952147124;5,013493068012166;True;True;11,0;0,0;1,0;1,0;0,0
2228;BW 07;6,47;499,241;4,54;0,84;1,2555805745125146;5,182420143831325;True;True;11,0;0,0;1,0;1,0;0,0
2229;BW 09;6,48;461,528;5,25;1,07;1,2522857451433107;5,087219705365452;True;True;11,0;0,0;1,0;1,0;0,0
2230;BW 09;6,48;499,561;5,25;0,92;1,2522857451433107;5,177883026847213;True;True;11,0;0,0;1,0;1,0;0,0
2231;BW 08;6,56;494,252;2,5;0,95;1,265119609704733;5,2258351939035235;True;True;11,0;0,0;1,0;1,0;0,0
2232;BW 07;6,48;457,832;4,38;1,0;1,256324828862575;5,193528434989104;True;True;11,0;0,0;1,0;1,0;0,0
2233;BW 07;6,48;302,807;4,48;1,26;1,2558595935286965;4,759306396795918;True;True;11,0;0,0;1,0;1,0;0,0
2234;BW 07;6,47;367,482;4,24;1,12;1,2569765872896574;4,760716995098704;True;True;11,0;0,0;1,0;1,0;0,0
2235;BW 06;6,48;444,044;7,4;1,07;1,2423835952147124;5,013493068012166;True;True;11,0;0,0;1,0;1,0;0,0
2236;BW 09;4,46;461,574;5,42;14,77;1,2514987106740432;5,0458673799142595;False;False;11,0;1,0;0,0;0,0;1,0
2237;BW 07;6,48;348,958;4,47;1,28;1,2559061055990886;4,89044936104069;True;True;11,0;0,0;1,0;1,0;0,0
2238;BW 07;6,48;545,632;4,52;0,7;1,25567357068387;5,2329619800929645;True;True;11,0;0,0;1,0;1,0;0,0
2239;BW 07;6,47;392,275;4,58;1,18;1,2553946126405082;4,960359581369825;True;True;11,0;0,0;1,0;1,0;0,0
2240;BW 07;6,48;458,395;4,45;0,99;1,255999137376385;5,122494055556077;True;True;11,0;0,0;1,0;1,0;0,0
2241;BW 07;6,48;418,823;4,27;1,15;1,2568368825493481;4,901743090210666;True;True;11,0;0,0;1,0;1,0;0,0
2242;BW 08;6,47;349,795;2,72;1,16;1,264085607058066;4,810096086985936;True;True;11,0;0,0;1,0;1,0;0,0
2243;BW 08;6,48;438,274;2,89;0,97;1,2632874936479224;5,011145881248938;True;True;11,0;0,0;1,0;1,0;0,0
2244;BW 08;6,48;328,006;3,02;1,24;1,262677691815982;4,858817078842928;True;True;11,0;0,0;1,0;1,0;0,0
2245;BW 08;6,47;420,623;3,06;1,05;1,2624901508920205;5,030293354199343;True;True;11,0;0,0;1,0;1,0;0,0
2246;BW 06;6,48;301,255;7,38;1,43;1,2424752041673648;4,792575091516773;True;True;11,0;0,0;1,0;1,0;0,0
2247;BW 09;6,48;526,734;5,4;0,84;1,251591265841337;5,207141204326404;True;True;11,0;0,0;1,0;1,0;0,0
2248;BW 07;6,48;296,567;4,62;1,24;1,255208691354183;4,758484017646514;True;True;11,0;0,0;1,0;1,0;0,0
2249;BW 06;6,48;457,107;7,4;1,07;1,2423835952147124;5,194340513351283;True;True;11,0;0,0;1,0;1,0;0,0
2250;BW 07;6,48;530,327;4,29;0,78;1,256743758861521;5,234448211315775;True;True;11,0;0,0;1,0;1,0;0,0
2251;BW 07;6,49;413,996;4,52;0,98;1,25567357068387;4,8397336232073656;True;True;11,0;0,0;1,0;1,0;0,0
2252;BW 07;6,47;321,571;4,51;1,32;1,2557200725811344;4,829710463599302;True;True;11,0;0,0;1,0;1,0;0,0
2253;BW 05;6,49;525,859;3,37;0,86;1,261038144717403;4,9879756789908605;True;True;11,0;0,0;1,0;1,0;0,0
2254;BW 07;6,5;499,371;4,75;0,71;1,254604726859533;5,140757522348216;True;True;11,0;0,0;1,0;1,0;0,0
2255;BW 07;6,48;338,915;4,54;1,25;1,2555805745125146;4,839614142099292;True;True;11,0;0,0;1,0;1,0;0,0
2256;BW 05;6,57;581,165;3,64;0,79;1,2597755544602862;5,157904096457746;True;True;11,0;0,0;1,0;1,0;0,0
2257;BW 07;6,48;468,648;4,74;0,96;1,254651170505475;5,029940504033337;True;True;11,0;0,0;1,0;1,0;0,0
2258;BW 07;6,48;437,974;4,57;1,09;1,2554410993016363;5,000749431642545;True;True;11,0;0,0;1,0;1,0;0,0
2259;BW 08;6,48;483,101;2,15;0,99;1,2667673062480287;5,137091462579056;True;True;11,0;0,0;1,0;1,0;0,0
2260;BW 07;6,48;340,724;4,52;1,38;1,25567357068387;4,759071396153909;True;True;11,0;0,0;1,0;1,0;0,0
2261;BW 06;6,48;348,359;7,78;1,37;1,240644769745125;4,790220435304428;True;True;11,0;0,0;1,0;1,0;0,0
2262;BW 07;6,47;434,579;4,52;1,07;1,25567357068387;5,031306412459324;True;True;11,0;0,0;1,0;1,0;0,0
2263;BW 06;6,48;445,083;7,8;1,03;1,2405533439574894;5,2419992524725325;True;True;11,0;0,0;1,0;1,0;0,0
2264;BW 06;6,48;463,897;7,79;1,07;1,2405990557151207;5,021133752104536;True;True;11,0;0,0;1,0;1,0;0,0
2265;BW 07;6,48;434,293;4,3;1,14;1,2566972008569812;4,95198908173764;True;True;11,0;0,0;1,0;1,0;0,0
2266;BW 07;6,47;387,721;4,3;1,24;1,2566972008569812;4,982245634171882;True;True;11,0;0,0;1,0;1,0;0,0
2267;BW 07;6,48;464,345;4,3;0,93;1,2566972008569812;5,153699431299255;True;True;11,0;0,0;1,0;1,0;0,0
2268;BW 06;6,48;322,259;7,45;1,36;1,2421546131701697;4,842395167969621;True;True;11,0;0,0;1,0;1,0;0,0
2269;BW 07;6,51;576,909;4,46;0,73;1,2559526202147235;5,243433118647194;True;True;11,0;0,0;1,0;1,0;0,0
2270;BW 07;6,48;403,227;4,55;1,18;1,2555340802368535;5,010955289377952;True;True;11,0;0,0;1,0;1,0;0,0
2271;BW 06;6,47;448,034;6,91;1,02;1,244630686347646;5,016513871615388;True;True;11,0;0,0;1,0;1,0;0,0
2272;BW 09;6,48;428,311;5,39;1,06;1,2516375471316807;4,935262358754988;True;True;11,0;0,0;1,0;1,0;0,0
2273;BW 09;6,48;505,592;5,39;0,79;1,2516375471316807;5,207205386686385;True;True;11,0;0,0;1,0;1,0;0,0
2274;BW 08;3,28;238,885;6,95;25,56;1,2444470404203283;5,12684616462927;False;False;11,0;1,0;0,0;0,0;1,0
2275;BW 06;6,48;358,912;7,99;1,31;1,2396852511636052;4,819104596663057;True;True;11,0;0,0;1,0;1,0;0,0
2276;BW 08;6,48;365,788;6,78;1,3;1,2452277952666178;5,067589671028115;True;True;11,0;0,0;1,0;1,0;0,0
2277;BW 08;6,48;421,517;6,71;1,16;1,245549480410669;5,057970403828308;True;True;11,0;0,0;1,0;1,0;0,0
2278;BW 09;6,48;345,069;4,17;1,29;1,2573026547661483;4,902348529098192;True;True;11,0;0,0;1,0;1,0;0,0
2279;BW 06;6,48;447,564;7,88;1,02;1,2401877315982095;5,070784554748114;True;True;11,0;0,0;1,0;1,0;0,0
2280;BW 08;6,48;570,409;6,33;0,66;1,2472977998173511;5,241421419600624;True;True;11,0;0,0;1,0;1,0;0,0
2281;BW 08;6,48;418,208;6,37;1,03;1,247113604082274;4,838770813260032;True;True;11,0;0,0;1,0;1,0;0,0
2282;BW 08;6,48;559,368;6,39;0,66;1,2470215205718926;5,24103439551086;True;True;11,0;0,0;1,0;1,0;0,0
2283;BW 06;6,47;404,465;7,88;1,18;1,2401877315982095;4,940249506804103;True;True;11,0;0,0;1,0;1,0;0,0
2284;BW 06;6,26;532,549;7,34;5,27;1,242658449769898;4,8731932590384845;False;False;11,0;1,0;0,0;0,0;1,0
2285;BW 06;6,48;517,24;7,41;0,73;1,2423377941975566;5,083760156869065;True;True;11,0;0,0;1,0;1,0;0,0
2286;BW 06;6,48;503,947;7,89;0,82;1,2401420402530547;5,050640212453991;True;True;11,0;0,0;1,0;1,0;0,0
2287;BW 06;6,48;456,483;7,82;0,97;1,240461927255891;5,051074435635191;True;True;11,0;0,0;1,0;1,0;0,0
2288;BW 06;6,47;430,928;7,89;1,07;1,2401420402530547;5,000435041356039;True;True;11,0;0,0;1,0;1,0;0,0
2289;BW 08;6,48;385,948;5,05;1,21;1,2532125872140638;4,897026893881862;True;True;11,0;0,0;1,0;1,0;0,0
2290;BW 08;6,48;419,527;4,89;0,98;1,253954780393233;4,7568989682810034;True;True;11,0;0,0;1,0;1,0;0,0
2291;BW 08;6,48;324,884;4,92;1,26;1,25381557028373;4,867578760777815;True;True;11,0;0,0;1,0;1,0;0,0
2292;BW 08;6,48;429,7;5,09;0,91;1,253027139022966;4,886709640847132;True;True;11,0;0,0;1,0;1,0;0,0
2293;BW 06;6,48;320,007;7,86;1,4;1,2402791210831665;4,769666981953538;True;True;11,0;0,0;1,0;1,0;0,0
2294;BW 06;6,48;397,491;7,84;1,25;1,2403705196334214;4,840075696811693;True;True;11,0;0,0;1,0;1,0;0,0
2295;BW 08;6,48;334,856;7,09;1,23;1,2438045746575113;5,06565828477279;True;True;11,0;0,0;1,0;1,0;0,0
2296;BW 08;6,48;498,447;7,22;0,88;1,243208408645521;5,105046030706015;True;True;11,0;0,0;1,0;1,0;0,0
2297;BW 08;6,48;377,845;7,1;1,32;1,243758701764351;4,8545295079611375;True;True;11,0;0,0;1,0;1,0;0,0
2298;BW 08;6,48;388,103;7,2;1,26;1,2433001009144227;4,79363547619914;True;True;11,0;0,0;1,0;1,0;0,0
2299;BW 08;6,48;402,645;7,2;1,22;1,2433001009144227;4,884081428580256;True;True;11,0;0,0;1,0;1,0;0,0
2300;BW 08;6,48;462,787;7,13;0,84;1,2436210970692567;5,07545960376622;True;True;11,0;0,0;1,0;1,0;0,0
2301;BW 06;6,48;434,798;7,15;1,11;1,2435293722510623;5,004983642722297;True;True;11,0;0,0;1,0;1,0;0,0
2302;BW 08;6,48;392,604;7,2;1,24;1,2433001009144227;4,974527380961372;True;True;11,0;0,0;1,0;1,0;0,0
2303;BW 08;6,48;350,69;7,2;1,32;1,2433001009144227;4,914230079373961;True;True;11,0;0,0;1,0;1,0;0,0
2304;BW 06;6,47;477,608;7,2;0,92;1,2433001009144227;5,1252706349298975;True;True;11,0;0,0;1,0;1,0;0,0
2305;BW 08;6,48;514,958;3,34;0,82;1,26117855061082;5,210305607772729;True;True;11,0;0,0;1,0;1,0;0,0
2306;BW 08;6,49;487,148;4,96;0,95;1,2536299919371277;5,068884709082113;True;True;11,0;0,0;1,0;1,0;0,0
2307;BW 06;6,49;492,735;7,42;0,87;1,242291995485378;5,093744518628377;True;True;11,0;0,0;1,0;1,0;0,0
2308;BW 06;6,48;388,906;7,4;1,14;1,2423835952147124;5,013493068012166;True;True;11,0;0,0;1,0;1,0;0,0
2309;BW 08;6,48;413,604;3,18;0,99;1,2619277826910282;4,837656017040628;True;True;11,0;0,0;1,0;1,0;0,0
2310;BW 06;6,48;445,625;7,39;0,97;1,2424293985376973;4,943224252212367;True;True;11,0;0,0;1,0;1,0;0,0
2311;BW 08;6,48;421,435;3,16;1,16;1,2620214842420567;5,019571081338772;True;True;11,0;0,0;1,0;1,0;0,0
2312;BW 08;6,5;424,467;3,17;1,03;1,2619746321438083;4,948811654621952;True;True;11,0;0,0;1,0;1,0;0,0
2313;BW 06;6,48;437,062;7,41;1,09;1,2423377941975566;5,073713200037308;True;True;11,0;0,0;1,0;1,0;0,0
2314;BW 08;6,54;529,637;2,85;0,88;1,2634752155692954;5,233673660595128;True;True;11,0;0,0;1,0;1,0;0,0
2315;BW 08;6,48;585,542;7,21;0,57;1,24325425361898;5,175454768885525;True;True;11,0;0,0;1,0;1,0;0,0
2316;BW 08;6,62;523,429;6,89;1,06;1,2447225233917616;5,076957539988584;True;True;11,0;0,0;1,0;1,0;0,0
2317;BW 08;6,48;380,862;3,13;1,09;1,2621620564171943;4,8278552491662845;True;True;11,0;0,0;1,0;1,0;0,0
2318;BW 08;6,47;498,403;4,98;0,82;1,2535372178064204;4,998220267148391;True;True;11,0;0,0;1,0;1,0;0,0
2319;BW 08;6,48;411,761;5,0;0,96;1,2534444536956335;4,867098462206716;True;True;11,0;0,0;1,0;1,0;0,0
2320;BW 08;6,48;453,179;5,08;0,97;1,2530734973244133;4,997603861311095;True;True;11,0;0,0;1,0;1,0;0,0
2321;BW 05;0,0;-16,438;3,12;89,96;1,2622089191048966;4,9895188487630024;False;True;11,0;1,0;0,0;1,0;0,0
2322;BW 09;6,48;487,273;3,71;0,91;1,2594485273975717;5,066621891123804;True;True;11,0;0,0;1,0;1,0;0,0
2323;BW 09;6,48;399,597;3,85;1,03;1,258794855831644;5,045562938250119;True;True;11,0;0,0;1,0;1,0;0,0
2324;BW 09;6,47;367,966;3,6;1,22;1,2599624844622441;5,087499484858112;True;True;11,0;0,0;1,0;1,0;0,0
2325;BW 09;6,5;407,597;3,62;1,04;1,2598690142389615;5,188313630388564;True;True;11,0;0,0;1,0;1,0;0,0
2326;BW 09;6,47;302,438;3,62;1,35;1,2598690142389615;4,794647810183985;True;True;11,0;0,0;1,0;1,0;0,0
2327;BW 09;6,48;375,229;3,93;1,27;1,2584215575826438;4,994613490207884;True;True;11,0;0,0;1,0;1,0;0,0
2328;BW 09;6,48;532,786;4,06;0,72;1,2578153009159516;5,175404431658703;True;True;11,0;0,0;1,0;1,0;0,0
2329;BW 09;6,48;384,328;4,02;1,25;1,2580017949598428;4,943613058151171;True;True;11,0;0,0;1,0;1,0;0,0
2330;BW 09;6,48;375,449;3,8;1,16;1,2590282514996431;4,874315013277971;True;True;11,0;0,0;1,0;1,0;0,0
2331;BW 09;6,49;407,537;4,3;1,01;1,2566972008569812;4,931818046781478;True;True;11,0;0,0;1,0;1,0;0,0
2332;BW 09;6,48;392,607;4,31;1,17;1,2566506454109836;4,810732429648364;True;True;11,0;0,0;1,0;1,0;0,0
2333;BW 06;6,48;459,243;7,92;1,02;1,240004979796497;4,990210154303899;True;True;11,0;0,0;1,0;1,0;0,0
2334;BW 05;6,48;517,332;3,44;0,84;1,2607106229897667;5,098602477279081;True;True;11,0;0,0;1,0;1,0;0,0
2335;BW 05;6,48;447,707;3,38;0,98;1,2609913480144754;5,058592920527062;True;True;11,0;0,0;1,0;1,0;0,0
2336;BW 09;6,47;380,481;4,8;1,24;1,2543725464621125;4,767506472075884;True;True;11,0;0,0;1,0;1,0;0,0
2337;BW 05;6,51;496,188;3,19;0,86;1,2618809358829588;5,170875220117295;True;True;11,0;0,0;1,0;1,0;0,0
2338;BW 09;6,48;437,385;5,31;1,03;1,2520078865212518;5,086843424786549;True;True;11,0;0,0;1,0;1,0;0,0
2339;BW 09;6,47;422,301;5,33;1,11;1,2519152868181433;5,0766453034876315;True;True;11,0;0,0;1,0;1,0;0,0
2340;BW 05;6,52;527,021;3,2;0,85;1,26183409171884;5,150612752685567;True;True;11,0;0,0;1,0;1,0;0,0
2341;BW 09;6,48;334,007;4,11;1,32;1,2575822413426279;4,842184573650793;True;True;11,0;0,0;1,0;1,0;0,0
2342;BW 09;6,51;520,934;5,4;0,94;1,251591265841337;5,08627912608285;True;True;11,0;0,0;1,0;1,0;0,0
2343;BW 09;6,48;456,773;3,73;0,93;1,2593551145436375;5,096774493115318;True;True;11,0;0,0;1,0;1,0;0,0
2344;BW 09;6,58;505,717;3,94;1,03;1,258374906952404;5,23671185731069;True;True;11,0;0,0;1,0;1,0;0,0
2345;BW 08;6,48;472,591;5,19;0,79;1,2525636931690882;5,0875960513338345;True;True;11,0;0,0;1,0;1,0;0,0
2346;BW 09;6,47;366,336;5,51;1,13;1,2510823345828526;4,894250610231938;True;True;11,0;0,0;1,0;1,0;0,0
2347;BW 08;6,48;441,414;5,4;0,94;1,251591265841337;4,965417047839297;True;True;11,0;0,0;1,0;1,0;0,0
2348;BW 08;6,49;450,074;5,4;0,85;1,251591265841337;4,824411289888486;True;True;11,0;0,0;1,0;1,0;0,0
2349;BW 08;6,48;407,769;5,39;1,04;1,2516375471316807;4,925190394757529;True;True;11,0;0,0;1,0;1,0;0,0
2350;BW 08;6,48;404,236;5,38;1,12;1,251683830894228;4,814458133242987;True;True;11,0;0,0;1,0;1,0;0,0
2351;BW 08;6,5;489,718;5,49;0,9;1,2511748453446492;5,125997864248692;True;True;11,0;0,0;1,0;1,0;0,0
2352;BW 08;6,48;548,199;5,5;0,71;1,251128588732078;5,136005291774525;True;True;11,0;0,0;1,0;1,0;0,0
2353;BW 08;6,48;403,684;5,21;1,17;1,2524710338827407;4,815467217031891;True;True;11,0;0,0;1,0;1,0;0,0
2354;BW 09;6,48;535,554;3,9;0,8;1,2585615250001518;5,226880211753604;True;True;11,0;0,0;1,0;1,0;0,0
2355;BW 08;6,47;388,649;4,99;1,16;1,2534908344989342;4,927620089551818;True;True;11,0;0,0;1,0;1,0;0,0
2356;BW 08;6,48;455,895;3,89;0,96;1,2586081859841598;5,03522289248588;True;True;11,0;0,0;1,0;1,0;0,0
2357;BW 08;6,49;392,881;4,5;1,13;1,255766577020504;4,940683384631426;True;True;11,0;0,0;1,0;1,0;0,0
2358;BW 07;6,47;326,279;5,88;1,37;1,2493726554038134;4,841690739174002;True;True;11,0;0,0;1,0;1,0;0,0
2359;BW 07;6,48;482,776;5,76;0,96;1,2499267790764785;5,1544949955917785;True;True;11,0;0,0;1,0;1,0;0,0
2360;BW 07;6,47;518,367;5,51;0,84;1,2510823345828526;4,914391559245238;True;True;11,0;0,0;1,0;1,0;0,0
2361;BW 09;6,47;438,899;4,13;1,05;1,2574890355320811;5,043817650409958;True;True;11,0;0,0;1,0;1,0;0,0
2362;BW 09;6,48;443,374;4,1;0,94;1,257628848107516;5,20541272034262;True;True;11,0;0,0;1,0;1,0;0,0
2363;BW 09;6,48;498,772;3,86;0,88;1,258748184481511;5,237229602751507;True;True;11,0;0,0;1,0;1,0;0,0
2364;BW 09;6,49;492,812;3,96;0,92;1,2582816134506793;5,165954161306042;True;True;11,0;0,0;1,0;1,0;0,0
2365;BW 09;6,48;343,094;5,7;1,24;1,2502039727092231;4,752151313667114;True;True;11,0;0,0;1,0;1,0;0,0
2366;BW 06;6,48;462,496;4,36;0,99;1,256417906531795;5,102893757480519;True;True;11,0;0,0;1,0;1,0;0,0
2367;BW 06;6,57;457,407;3,54;0,99;1,2602429578610572;5,017211999314287;True;True;11,0;0,0;1,0;1,0;0,0
2368;BW 05;6,48;509,431;5,89;0,78;1,2493264942619853;5,173801226722584;True;True;11,0;0,0;1,0;1,0;0,0
