;Identifier;Wind Speed;Rotor Speed;Active Power;T Outside Nacelle Level;Pitch Angle;Air Density;Corrected Wind Speed;Power Coefficient;Lower Limit Filter;Bin;Active Power Filter
9154;BW 09;15,64;10,11;4078,931;6,24;15,64;1,2453183326315498;15,72599668045856;0,09436450573910496;True;32,0;
9155;BW 09;15,2;10,11;4075,648;6,33;15,5;1,2449045229508926;15,281884277324979;0,1027502289297002;True;32,0;
9156;BW 06;15,34;9,73;3232,915;5,38;15,62;1,249282391126024;15,440695893366412;0,07901517881663017;True;32,0;
9157;BW 05;15,41;10,11;4904,871;6,93;13,47;1,2421507088118593;15,481583268617742;0,11893188999441615;True;32,0;
9158;BW 09;15,57;10,12;4076,012;5,34;15,34;1,2494672059913772;15,6729784693277;0,09525717390153972;True;32,0;
9159;BW 06;15,3;9,72;3231,492;5,46;15,33;1,2489128797510634;15,39891479843905;0,07962502590791908;True;32,0;
9160;BW 05;15,54;10,11;4904,163;7,0;13,09;1,2418299825804386;15,610843334032108;0,11598521990902953;True;32,0;
9161;BW 05;15,3;10,11;4746,628;6,96;13,05;1,2420132406922881;15,37050523446845;0,11760820375665776;True;32,0;
9162;BW 05;15,51;10,12;4747,245;6,95;13,88;1,2420590610606788;15,58166456164995;0,11290597963308678;True;32,0;
9163;BW 05;15,21;10,11;6379,128;6,9;11,86;1,242288197987231;15,281217985065105;0,16084377352434254;True;32,0;
9164;BW 05;15,26;10,11;4076,137;6,55;14,1;1,2438938017687478;15,338054336822493;0,10163769472146983;True;32,0;
9165;BW 05;15,24;10,11;3928,426;7,65;14,1;1,2388572328937013;15,297249765716165;0,09874050712097619;True;32,0;
9166;BW 05;15,37;10,11;4077,71;6,66;14,24;1,2433888721150985;15,446526364704855;0,09954986968952294;True;32,0;
9167;BW 06;15,59;10,11;4074,508;6,16;14,96;1,2456863264294384;15,677265670895112;0,09514392649405196;True;32,0;
9168;BW 06;15,51;10,11;4076,581;6,69;14,67;1,2432512136789242;15,586648163165364;0,09686228927701128;True;32,0;
9169;BW 09;15,48;10,11;4075,295;5,96;15,25;1,2466069848163561;15,570483982395647;0,09713361790982109;True;32,0;
9170;BW 06;15,48;10,11;4903,859;7,1;14,05;1,2413720005381677;15,54865790947794;0,11737513325070176;True;32,0;
9171;BW 09;15,23;10,11;4077,598;6,09;15,38;1,2460084471708301;15,316570560485063;0,10210256427148662;True;32,0;
9172;BW 09;15,61;10,11;4897,643;6,83;15,1;1,2426090880740681;15,684441137903477;0,11420807957994575;True;32,0;
9173;BW 05;15,19;9,64;3154,418;4,35;15,37;1,2540540959764803;15,309153160136466;0,07910111186510918;True;32,0;
9174;BW 06;15,52;10,1;4897,718;6,67;13,48;1,2433429836086962;15,597081326258545;0,11613967743952913;True;32,0;
9175;BW 06;15,2;10,12;4899,963;6,94;12,92;1,2421048837669224;15,270419978069418;0,12381028002628082;True;32,0;
9176;BW 05;15,42;10,1;4181,466;5,3;14,28;1,2496520603771566;15,522751821009454;0,1005864029072255;True;32,0;
9177;BW 05;15,35;10,11;4074,357;6,49;14,15;1,2441693388076946;15,429653798269031;0,09979467870629767;True;32,0;
9178;BW 09;15,51;10,12;4081,473;6,45;15,55;1,244353077680963;15,591251495430251;0,09689265281142417;True;32,0;
9179;BW 09;15,6;10,11;4075,914;5,37;15,62;1,2493285911401306;15,702596165819617;0,09471690017593308;True;32,0;
9180;BW 09;15,46;10,11;4080,834;5,71;15,07;1,2477591697276744;15,555156446668004;0,09755344898784381;True;32,0;
9181;BW 09;15,22;10,11;4900,348;6,62;14,36;1,243572449770259;15,296532257664287;0,12318698095387116;True;32,0;
9182;BW 09;15,38;10,11;4076,189;6,1;15,35;1,2459624227009545;15,467232747271645;0,09911361125195334;True;32,0;
9183;BW 05;15,57;10,11;4051,488;7,74;14,39;1,2384463854118541;15,62676158755469;0,09552662796903316;True;32,0;
9184;BW 09;15,62;10,11;4077,094;6,35;15,57;1,2448125915495891;15,70376029610785;0,09472325243221394;True;32,0;
9185;BW 09;15,19;10,12;4076,321;6,0;15,24;1,2464227759129405;15,278036258779906;0,1028448660388963;True;32,0;
9186;BW 06;15,29;10,11;4898,067;6,93;14,04;1,2421507088118593;15,361025838881586;0,12158525560742571;True;32,0;
9187;BW 08;15,26;10,11;4050,769;6,99;13,87;1,2418757936058265;15,329755377479037;0,10116927861725204;True;32,0;
9188;BW 08;15,64;10,1;3999,452;7,02;14,67;1,2417383675297637;15,710912838840684;0,09279254386756934;True;32,0;
9189;BW 08;15,38;10,11;3925,131;7,38;14,62;1,2400908851332584;15,442898287108266;0,09589248480736966;True;32,0;
9190;BW 08;15,28;10,11;3924,338;7,1;14,1;1,2413720005381677;15,347770856383908;0,09766688486519837;True;32,0;
9191;BW 09;15,54;10,09;4179,249;4,73;15,24;1,2522905596053193;15,654553570649067;0,09801511088366427;True;32,0;
9192;BW 05;15,62;10,11;4077,696;6,61;14,33;1,2436183500956004;15,698736760235626;0,09482821448762829;True;32,0;
9193;BW 05;15,32;10,11;4076,238;6,25;14,12;1,2452723442015132;15,404047533939968;0,10033947692580328;True;32,0;
9194;BW 09;15,17;10,12;4903,498;6,16;14,17;1,2456863264294384;15,254914703494475;0,12427778413503057;True;32,0;
9195;BW 06;15,37;9,82;3354,081;6,53;14,98;1,24398563795445;15,44899716182706;0,08184450304002355;True;32,0;
9196;BW 06;15,25;9,75;3261,734;4,98;15,49;1,251132324344234;15,357678167190663;0,08101934043607668;True;32,0;
9197;BW 05;15,36;10,11;4078,691;6,84;14,4;1,2425632395960322;15,433059119606872;0,09983471782065996;True;32,0;
9198;BW 08;15,14;9,71;3232,464;4,24;14,9;1,254565278235121;15,260833947166573;0,08183060198430604;True;32,0;
9199;BW 08;15,34;10,11;4899,438;6,0;13,48;1,2464227759129405;15,428905609590768;0,12002114056049239;True;32,0;
9200;BW 08;15,55;10,11;4900,626;5,54;13,47;1,248543525840632;15,648988070111756;0,11505609529741938;True;32,0;
9201;BW 07;15,23;10,11;4747,277;7,29;13,89;1,2405024745556836;15,293976507471617;0,11939885626837578;True;32,0;
9202;BW 08;15,59;10,11;4078,628;6,14;14,44;1,2457783488972718;15,677651703109444;0,0952330975596622;True;32,0;
9203;BW 08;15,63;10,11;4074,954;5,95;14,63;1,246653043089804;15,721554381342363;0,09435243516334924;True;32,0;
9204;BW 08;15,24;10,1;4077,041;4,43;13,78;1,2536825207969438;15,358028212685008;0,10126410891228765;True;32,0;
9205;BW 07;15,5;10,11;4748,45;7,27;14,44;1,240593964250379;15,565493337677626;0,11328699299121354;True;32,0;
9206;BW 07;15,4;10,11;6382,162;7,07;12,92;1,2415093706976863;15,46887364106059;0,15513457413040516;True;32,0;
9207;BW 08;15,18;10,1;4075,134;5,54;14,2;1,248543525840632;15,2766327269644;0,10284325902392338;True;32,0;
9208;BW 07;15,18;9,64;3154,263;4,59;15,82;1,2529398581241158;15,294542255817735;0,07932412683455725;True;32,0;
9209;BW 05;15,35;9,73;3233,453;5,61;15,52;1,2482204700148176;15,446382451156536;0,07894107771241653;True;32,0;
9210;BW 08;15,19;10,11;4079,086;5,58;14,0;1,2483589078057247;15,285942883199679;0,1027550119191144;True;32,0;
9211;BW 07;15,23;10,11;4076,275;6,43;14,55;1,24444496139168;15,310161491163017;0,10219767369032032;True;32,0;
9212;BW 05;15,51;9,72;3232,018;5,32;15,69;1,2495596282410053;15,612966576382194;0,07640720802762638;True;32,0;
9213;BW 08;15,58;10,11;4074,33;5,99;14,68;1,2464688245118714;15,67048954615831;0,09526324243234387;True;32,0;
9214;BW 08;15,39;9,74;3261,574;4,38;15,32;1,2539147361928173;15,510147420266199;0,07864956212038417;True;32,0;
9215;BW 08;15,39;10,11;4075,441;5,3;14,38;1,2496520603771566;15,492551914742899;0,0986103680146907;True;32,0;
9216;BW 08;15,4;10,11;4080,339;6,2;14,22;1,2455023103289524;15,485439546135401;0,09886498044382791;True;32,0;
9217;BW 08;15,19;10,11;4078,847;5,9;14,44;1,2468833707834206;15,27991794201112;0,10287058245909815;True;32,0;
9218;BW 08;15,61;10,11;4077,591;5,85;14,75;1,2471137590957366;15,703371210920178;0,09474184120553629;True;32,0;
9219;BW 06;15,44;10,11;6378,099;6,5;12,23;1,2441234100320793;15,519929845259878;0,1535107679789105;True;32,0;
9220;BW 06;15,53;10,11;6381,609;6,95;12,72;1,2420590610606788;15,601756972432218;0,15119120044719556;True;32,0;
9221;BW 08;15,64;10,12;4080,017;5,74;14,34;1,2476208272621137;15,735682752684523;0,09421543308458105;True;32,0;
9222;BW 06;15,31;10,1;4902,933;7,01;14,12;1,2417841738886986;15,37960570365783;0,12126548392926431;True;32,0;
9223;BW 08;15,64;10,11;4899,835;5,15;13,68;1,250345617177869;15,747129941521244;0,11290003373658626;True;32,0;
9224;BW 06;15,37;10,11;4900,318;6,88;13,97;1,2423798691463408;15,44234697800802;0,11972950697099245;True;32,0;
9225;BW 08;15,33;10,11;4074,468;5,82;14,06;1,2472520212224574;15,422266282267689;0,09994087989953136;True;32,0;
9226;BW 06;15,31;10,11;4900,018;6,79;13,89;1,2427925054737936;15,383767335760819;0,12109505703296015;True;32,0;
9227;BW 07;15,26;10,11;4073,863;6,4;14,78;1,2445828048189873;15,34088577242685;0,10152475756566494;True;32,0;
9228;BW 08;15,3;10,12;4901,454;6,34;13,61;1,2448585560559107;15,382233660317056;0,12116678050378743;True;32,0;
9229;BW 07;15,39;10,11;4076,721;6,8;14,51;1,2427466475990507;15,463962588814514;0,09918944703475674;True;32,0;
9230;BW 07;15,49;10,11;4077,182;6,84;15,09;1,2425632395960322;15,563677458509796;0,0973061483245002;True;32,0;
9231;BW 07;15,49;10,12;4078,445;5,99;14,29;1,2464688245118714;15,579966820923762;0,09703130543383717;True;32,0;
9232;BW 07;15,46;10,11;4901,506;6,94;14,36;1,2421048837669224;15,53162453032587;0,11770522420112972;True;32,0;
9233;BW 09;15,35;9,72;3231,352;5,09;16,31;1,250623196316533;15,456287122707767;0,07873821930302356;True;32,0;
9234;BW 09;15,37;9,73;3235,807;4,9;16,58;1,2515027891189199;15,480053069029852;0,07848417984250819;True;32,0;
9235;BW 07;15,45;10,11;4077,966;7,0;15,13;1,2418299825804386;15,520433044452771;0,09814065371068939;True;32,0;
9236;BW 07;15,19;10,1;4076,021;6,82;14,68;1,2426549389000252;15,262625957079447;0,10314910865075023;True;32,0;
9237;BW 09;15,35;9,82;3340,695;4,87;16,08;1,2516417547219258;15,460482060398382;0,08133633200242257;True;32,0;
9238;BW 09;15,3;9,82;3340,447;4,91;16,35;1,2514564722625265;15,409361751738116;0,08214241798243149;True;32,0;
9239;BW 09;15,26;9,71;3231,365;4,6;16,12;1,2528934632418163;15,374956127232837;0,07999469941332063;True;32,0;
9240;BW 07;15,24;10,11;4079,678;7,12;14,62;1,241280432059313;15,307217053753588;0,10234202710118287;True;32,0;
9241;BW 07;15,32;10,11;4900,777;7,11;14,17;1,2413262151365543;15,387759080615085;0,12101958423794294;True;32,0;
9242;BW 09;15,32;9,72;3231,485;4,77;15,94;1,2521051365052245;15,432170093094708;0,07911120319470903;True;32,0;
9243;BW 09;15,38;9,72;3232,999;4,47;16,44;1,253496794243142;15,498347052556804;0,07813871675557335;True;32,0;
9244;BW 09;15,54;9,72;3234,895;4,58;16,6;1,2529862555359899;15,657451937698353;0,07582523703025836;True;32,0;
9245;BW 07;15,36;10,11;4077,69;6,67;15,03;1,2433429836086962;15,436286673410518;0,09974762170802905;True;32,0;
9246;BW 06;15,26;10,11;4000,58;7,82;14,69;1,2380813420737085;15,314126504498553;0,10022201224405701;True;32,0;
9247;BW 06;15,26;10,11;4053,073;7,82;14,72;1,2380813420737085;15,314126504498553;0,101537060084302;True;32,0;
9248;BW 09;15,26;10,11;4050,99;7,18;15,2;1,2410057823603657;15,326174725444444;0,10124572709433736;True;32,0;
9249;BW 09;15,33;10,11;4050,127;7,39;15,65;1,2400451644939323;15,392504634053488;0,09992119338512648;True;32,0;
9250;BW 09;15,2;9,86;5619,677;7,54;12,54;1,2393596305012766;15,25916164472632;0,14231025054677834;True;32,0;
9251;BW 09;15,56;10,11;6380,74;6,02;13,46;1,2463306859640222;15,649795218449919;0,14978279176127332;True;32,0;
9252;BW 06;15,34;10,11;4052,058;7,77;14,76;1,2383094771538827;15,395355753101628;0,09991330289505056;True;32,0;
9253;BW 08;15,64;10,1;4895,075;6,65;13,97;1,2434347629836235;15,718064048310024;0,11341723035160874;True;32,0;
9254;BW 07;15,4;10,11;4903,863;7,17;13,98;1,2410515515091203;15,46697197253859;0,11924475422025584;True;32,0;
9255;BW 09;15,56;9,72;3233,781;4,76;16,81;1,252151488505183;15,674120736915935;0,07555755420008627;True;32,0;
9256;BW 06;15,34;10,1;4899,209;6,7;13,44;1,2432053322538872;15,415618408582302;0,12032613368750372;True;32,0;
9257;BW 06;15,64;10,12;4079,899;5,83;14,32;1,2472059314167077;15,733938260797254;0,09424404906153544;True;32,0;
9258;BW 06;15,26;10,11;4077,04;6,56;14,42;1,2438478872332213;15,337865615377813;0,10166396346766493;True;32,0;
9259;BW 05;15,23;9,72;3230,296;5,29;15,19;1,2496982801546825;15,33167476303373;0,08064740096597833;True;32,0;
9260;BW 08;15,44;10,11;4744,0;6,13;13,7;1,24582436373846;15,526999524584305;0,11402469282209242;True;32,0;
9261;BW 06;15,22;10,11;4074,627;6,68;14,69;1,2432970974635829;15,29540318624059;0,10245234894193048;True;32,0;
9262;BW 07;15,34;10,11;3924,958;8,24;15,13;1,2361672311792038;15,386472762117178;0,09694706070751959;True;32,0;
9263;BW 06;15,23;10,11;4077,901;6,54;14,26;1,2439397186755472;15,308089243454523;0,10227996519462661;True;32,0;
9264;BW 09;15,55;10,11;4900,674;6,34;15,07;1,2448585560559107;15,63357734757714;0,11539780902985747;True;32,0;
9265;BW 08;15,2;10,11;4902,73;6,32;13,59;1,2449504922353603;15,282072374384093;0,12359703999813325;True;32,0;
9266;BW 07;15,35;10,11;4052,09;8,0;14,66;1,2372605236060352;15,40104071737168;0,0998034893289431;True;32,0;
9267;BW 06;15,4;10,11;4076,647;6,17;14,63;1,2456403188011511;15,486011482160805;0,09876458110579436;True;32,0;
9268;BW 05;15,58;9,73;3231,676;5,27;15,43;1,2497907271326407;15,68439808089201;0,07536003531317992;True;32,0;
9269;BW 08;15,24;10,12;5107,178;6,44;13,21;1,2443990183461244;15,320025589657378;0,12779662131445133;True;32,0;
9270;BW 07;15,25;10,11;4054,066;8,08;14,81;1,2368959495081306;15,299205209356115;0,10185938618339999;True;32,0;
9271;BW 06;15,33;10,12;4079,0;6,52;14,47;1,2440315596062865;15,408981176423053;0,1003110510957705;True;32,0;
9272;BW 07;15,39;10,11;4053,164;7,92;14,61;1,2376252415866635;15,442690816194778;0,09902437208873036;True;32,0;
9273;BW 05;15,18;9,72;3232,181;5,35;15,06;1,2494209985720044;15,280210679808878;0,08151255307830921;True;32,0;
9274;BW 06;15,19;10,11;4077,934;6,56;14,46;1,2438478872332213;15,267508433655896;0,10309854507942727;True;32,0;
9275;BW 06;15,57;10,11;4079,79;6,59;14,89;1,2437101578459713;15,648869785644713;0,09578681403640045;True;32,0;
9276;BW 05;15,28;9,73;3232,502;5,29;15,2;1,2496982801546825;15,382008560679933;0,07991282906869038;True;32,0;
9277;BW 08;15,2;10,11;4900,08;6,16;13,67;1,2456863264294384;15,285082629737376;0,12345726389030619;True;32,0;
9278;BW 05;15,54;9,73;3233,554;5,23;15,66;1,2499756508026014;15,644901599652222;0,07597635598590574;True;32,0;
9279;BW 07;15,67;10,11;4051,489;7,97;14,8;1,2373972759636462;15,722683983116836;0,0937889032859777;True;32,0;
9280;BW 08;15,24;9,71;3232,591;4,13;15,23;1,2550767698849452;15,363719441908449;0,08020076401718854;True;32,0;
9281;BW 08;15,36;9,72;3231,914;4,42;15,23;1,253728958788744;15,479148686408983;0,07840349628136686;True;32,0;
9282;BW 06;15,19;10,1;4076,46;6,64;14,72;1,2434806562151028;15,266005770137676;0,10309171591279465;True;32,0;
9283;BW 08;15,6;10,1;4900,578;6,09;13,87;1,2460084471708301;15,688673719209913;0,11418405521492496;True;32,0;
9284;BW 05;15,18;9,72;3231,549;5,0;15,04;1,251039733154063;15,286806783446176;0,08139116523567218;True;32,0;
9285;BW 06;15,42;10,12;4077,46;6,51;14,71;1,2440774836318862;15,499635583206718;0,09852401385589549;True;32,0;
9286;BW 08;15,44;9,71;3231,109;4,27;15,55;1,254425834252045;15,562651643958633;0,07712899453970952;True;32,0;
9287;BW 09;15,19;10,11;4745,937;6,15;14,99;1,245732336461205;15,275214715526515;0,11980552531898754;True;32,0;
9288;BW 05;15,35;9,82;3339,808;5,19;15,14;1,250160614133959;15,454381223643415;0,08141107456520279;True;32,0;
9289;BW 06;15,42;10,12;4901,716;6,49;13,65;1,2441693388076946;15,50001704034583;0,11843183761440701;True;32,0;
9290;BW 05;15,22;9,72;3231,431;5,2;14,92;1,2501143695800654;15,323308267683382;0,08080795585005092;True;32,0;
9291;BW 06;15,29;10,11;4080,027;6,67;14,49;1,2433429836086962;15,365939012789505;0,10118183965790149;True;32,0;
9292;BW 05;15,32;9,72;3230,673;5,22;15,21;1,2500218879151856;15,4236066767126;0,07922313552025947;True;32,0;
9293;BW 07;15,58;10,11;3924,494;7,99;14,76;1,2373061054759127;15,631997458085172;0,09243939445857231;True;32,0;
9294;BW 06;15,55;10,1;4182,458;5,42;15,0;1,249097615729728;15,651302677361665;0,09815150595410768;True;32,0;
9295;BW 09;16,13;10,11;4902,072;6,66;15,76;1,2433888721150985;16,21031036191863;0,10354342959444002;True;33,0;
9296;BW 09;16,02;10,11;4899,951;6,58;15,77;1,243756065272664;16,101347363583717;0,10561410634363252;True;33,0;
9297;BW 09;15,87;10,11;4050,278;7,41;15,93;1,2399537301162984;15,934314706205225;0,09007442776207877;True;33,0;
9298;BW 09;15,7;10,12;5106,532;6,56;14,63;1,2438478872332213;15,78011075762986;0,11692645049310828;True;33,0;
9299;BW 09;16,0;10,12;3930,427;7,4;16,26;1,2399994461552297;16,065038973667797;0,08529257651715774;True;33,0;
9300;BW 09;16,03;10,11;4051,68;7,34;16,15;1,2402737907138253;16,096347829320056;0,08741177569464316;True;33,0;
9301;BW 08;15,94;10,11;4074,762;5,2;15,08;1,2501143695800654;16,048195386785356;0,08870344508345002;True;33,0;
9302;BW 06;15,93;10,11;4051,218;7,86;15,34;1,2378988747622603;15,985717565703386;0,08922900629439902;True;33,0;
9303;BW 09;15,73;10,11;4747,202;6,65;15,24;1,2434347629836235;15,808513265979327;0,10811388597102028;True;33,0;
9304;BW 09;15,77;10,11;4048,846;7,4;15,88;1,2399994461552297;15,834104038421321;0,09176300469504033;True;33,0;
9305;BW 08;15,81;9,81;3353,812;5,67;15,1;1,2479436605148793;15,908094667417013;0,07495507856796348;True;33,0;
9306;BW 09;15,7;10,11;4078,913;6,25;15,7;1,2452723442015132;15,78613226389409;0,09328978245194681;True;33,0;
9307;BW 09;16,14;10,12;4901,112;6,63;15,46;1,2435265518103704;16,220958819471612;0,10331940859409357;True;33,0;
9308;BW 05;15,9;10,12;4900,113;6,83;14,25;1,2426090880740681;15,975824093059915;0,10812674643304238;True;33,0;
9309;BW 05;16,13;10,11;4898,545;7,25;14,41;1,2406854631883792;16,19855354215355;0,10369438603165894;True;33,0;
9310;BW 05;15,78;10,11;4898,24;7,32;13,3;1,24036525732998;15,845702590443523;0,110770064647453;True;33,0;
9311;BW 09;15,96;9,71;3231,638;4,85;17,28;1,2517344109933737;16,075269205336586;0,06999464128686866;True;33,0;
9312;BW 09;16,11;9,72;3232,84;4,89;17,51;1,2515491084804224;16,225551824965507;0,06809302578846624;True;33,0;
9313;BW 05;15,68;9,81;3352,884;6,44;15,05;1,2443990183461244;15,762336039752473;0,0770324360175316;True;33,0;
9314;BW 09;16,09;9,64;3152,421;5,27;17,56;1,2497907271326407;16,197815476351245;0,06674084792441996;True;33,0;
9315;BW 09;15,83;9,75;3260,924;4,77;16,66;1,2521051365052245;15,94590421499277;0,07236191870025627;True;33,0;
9316;BW 06;15,94;10,12;4077,575;6,68;15,33;1,2432970974635829;16,018970222646185;0,08925139756544703;True;33,0;
9317;BW 09;15,84;10,11;4772,636;6,23;15,32;1,2453643234584892;15,927292447602557;0,10627945026255943;True;33,0;
9318;BW 09;15,65;10,11;4075,001;5,49;15,8;1,2487743536039162;15,750595173940118;0,0938325808051939;True;33,0;
9319;BW 09;16,15;10,11;4899,889;7,09;15,49;1,2414177882649984;16,221828978608947;0,10327700525877505;True;33,0;
9320;BW 06;16,11;10,11;4050,724;7,81;15,15;1,2381269645587896;16,167339995056096;0,08624497254689822;True;33,0;
9321;BW 09;15,82;10,11;4898,929;7,07;15,31;1,2415093706976863;15,890752013089514;0,10984610052730656;True;33,0;
9322;BW 06;15,71;10,11;4051,828;7,74;14,98;1,2384463854118541;15,76727196791806;0,09300326057837129;True;33,0;
9323;BW 09;15,71;10,11;4079,095;6,4;15,79;1,2445828048189873;15,793271001626856;0,09316749242629897;True;33,0;
9324;BW 09;15,83;10,12;4903,067;6,44;15,19;1,2443990183461244;15,913123693193983;0,10947585907700774;True;33,0;
9325;BW 06;15,96;10,11;4052,223;7,86;15,61;1,2378988747622603;16,015822495205654;0,0887487911906948;True;33,0;
9326;BW 09;15,79;10,11;4001,978;7,18;15,53;1,2410057823603657;15,858473061256078;0,09028330318710616;True;33,0;
9327;BW 09;15,98;10,11;4899,7;6,28;15,45;1,2451343932845873;16,067075034877035;0,10628595369885141;True;33,0;
9328;BW 09;15,85;10,11;4052,738;7,23;15,76;1,2407769713764722;15,917754848947276;0,0904107231234654;True;33,0;
9329;BW 09;15,71;10,11;4050,966;7,18;15,73;1,2410057823603657;15,778126142643002;0,0927917096218303;True;33,0;
9330;BW 09;15,73;10,11;4897,759;6,35;15,13;1,2448125915495891;15,814350157348048;0,11141924447843068;True;33,0;
9331;BW 08;15,71;10,11;4902,806;6,41;14,16;1,244536854627284;15,79307663589012;0,11198538057174909;True;33,0;
9332;BW 08;16,03;10,11;4899,33;6,15;14,55;1,245732336461205;16,11992705002568;0,10523599854422554;True;33,0;
9333;BW 08;15,98;10,11;4903,396;6,17;14,46;1,2456403188011511;16,069250875644784;0,10632292723790597;True;33,0;
9334;BW 08;16,03;10,11;4077,502;5,71;15,09;1,2477591697276744;16,12866480207556;0,08744113454225481;True;33,0;
9335;BW 06;16,12;9,93;5153,633;8,15;13,25;1,2365770648514276;16,170622435704303;0,10966047611293976;True;33,0;
9336;BW 08;16,11;10,11;4899,196;6,06;15,06;1,2461465350390617;16,202171154299165;0,1036387144604363;True;33,0;
9337;BW 09;16,14;10,11;4077,782;6,31;16,17;1,2449964639101387;16,227347637645778;0,08586145304071695;True;33,0;
9338;BW 06;16,04;9,65;3154,588;5,64;16,78;1,2480820542584803;16,140118313000595;0,0675055305417505;True;33,0;
9339;BW 08;15,77;10,1;4077,035;4,92;14,33;1,2514101579104502;15,882525296812371;0,0915593334303178;True;33,0;
9340;BW 06;16,13;10,12;4900,267;7,82;15,17;1,2380813420737085;16,18721235370653;0,10394902051199013;True;33,0;
9341;BW 06;16,07;10,1;4896,959;7,65;14,93;1,2388572328937013;16,13036769915084;0,10498095405259991;True;33,0;
9342;BW 06;15,7;10,11;4902,539;6,83;14,36;1,2426090880740681;15,77487033088306;0,11236744674729932;True;33,0;
9343;BW 08;15,69;10,11;4896,052;5,67;13,45;1,2479436605148793;15,787350115861663;0,11195284902530846;True;33,0;
9344;BW 08;15,96;10,11;4774,621;6,02;14,41;1,2463306859640222;16,05210357882138;0,10386276816134135;True;33,0;
9345;BW 06;15,8;10,11;4897,204;7,32;14,52;1,24036525732998;15,8657858636887;0,11032661155504013;True;33,0;
9346;BW 08;16,14;10,11;4747,224;5,3;14,97;1,2496520603771566;16,247549571406783;0,09958477862320061;True;33,0;
9347;BW 08;15,94;10,12;4055,259;7,01;14,59;1,2417841738886986;16,012469948811614;0,08887108112470886;True;33,0;
9348;BW 08;15,95;10,11;4051,619;6,98;14,7;1,2419216069657026;16,023106482550396;0,08861460221483808;True;33,0;
9349;BW 09;15,68;10,11;4078,114;6,0;15,84;1,2464227759129405;15,770876138095387;0,09354245184051461;True;33,0;
9350;BW 08;15,79;10,11;3927,808;7,12;14,8;1,241280432059313;15,859642866060966;0,08859044631516691;True;33,0;
9351;BW 08;16,0;10,11;3925,848;7,12;15,38;1,241280432059313;16,070569085305603;0,08510529119696808;True;33,0;
9352;BW 08;15,75;10,11;4054,43;7,12;14,93;1,241280432059313;15,819466443347704;0,09214486999512833;True;33,0;
9353;BW 08;15,99;10,11;4052,721;7,09;15,0;1,2414177882649984;16,06111736024502;0,08801086509399128;True;33,0;
9354;BW 08;16,05;10,12;4053,795;7,04;15,06;1,2416467618069411;16,12237532679968;0,0870345224303848;True;33,0;
9355;BW 06;15,96;10,11;4900,315;6,8;14,57;1,2427466475990507;16,03670194395579;0,10690442332815055;True;33,0;
9356;BW 09;16,06;10,12;4092,54;6,39;16,07;1,2446287573943944;16,145324881282885;0,08749221614837831;True;33,0;
9357;BW 06;15,79;10,11;4772,71;6,7;14,69;1,2432053322538872;15,867836680020506;0,107480265531961;True;33,0;
9358;BW 08;15,72;10,11;4077,395;5,94;14,82;1,2466991037839226;15,812276302361603;0,0927932641615543;True;33,0;
9359;BW 06;15,96;10,12;4080,196;6,06;14,98;1,2461465350390617;16,051312949882973;0,08876999366194296;True;33,0;
9360;BW 06;15,97;10,11;4899,839;7,03;14,5;1,241692563502792;16,042211826961424;0,10678393484151746;True;33,0;
9361;BW 08;15,76;10,11;4074,361;5,82;14,63;1,2472520212224574;15,854854312363912;0,09197919167994442;True;33,0;
9362;BW 08;15,81;10,1;4899,38;5,93;13,85;1,246745166899528;15,903000458659832;0,10960257568810639;True;33,0;
9363;BW 08;16,08;10,11;4898,039;6,32;14,2;1,2449504922353603;16,166823932901064;0,10429535404994641;True;33,0;
9364;BW 09;15,68;10,11;4077,386;6,12;15,79;1,2458703809855896;15,768545992595726;0,09356722073077883;True;33,0;
9365;BW 06;16,15;10,1;4076,606;5,89;15,42;1,2469294435931284;16,245800799811647;0,08554452472231752;True;33,0;
9366;BW 06;15,94;10,11;4077,67;6,74;15,12;1,2430218301332636;16,017787929575253;0,08927324215186086;True;33,0;
9367;BW 09;15,98;10,1;4901,955;6,5;15,67;1,2441234100320793;16,062725319122592;0,10642127837116858;True;33,0;
9368;BW 08;15,7;10,11;6371,608;5,8;12,14;1,2473442081285533;15,794882316554196;0,14548449646794048;True;33,0;
9369;BW 08;16,06;10,11;4076,27;5,93;15,41;1,246745166899528;16,15447105414781;0,08699645678630706;True;33,0;
9370;BW 08;15,75;10,1;4075,713;5,93;14,89;1,246745166899528;15,842647515742716;0,0922225582483738;True;33,0;
9371;BW 08;15,78;10,11;4079,835;5,91;14,96;1,2468373003984614;15,87321497402262;0,09178352964368058;True;33,0;
9372;BW 08;15,82;10,11;4077,068;6,09;14,81;1,2460084471708301;15,909924246019283;0,09108785377769243;True;33,0;
9373;BW 08;15,75;10,11;4078,363;5,88;14,67;1,2469755188283993;15,843623165452321;0,09226547349627663;True;33,0;
9374;BW 09;15,91;10,11;4076,859;6,2;15,92;1,2455023103289524;15,998269037598327;0,08958257739545297;True;33,0;
9375;BW 09;15,68;10,11;4078,814;6,12;15,48;1,2458703809855896;15,768545992595726;0,09359999025301773;True;33,0;
9376;BW 08;16,15;10,11;4747,32;6,45;14,71;1,244353077680963;16,23460423283034;0,09982521151679899;True;33,0;
9377;BW 06;15,69;10,11;4078,929;6,96;14,84;1,2420132406922881;15,762302426719605;0,0937139034245343;True;33,0;
