;Identifier;Wind Speed;Rotor Speed;Active Power;T Outside Nacelle Level;Pitch Angle;Air Density;Corrected Wind Speed;Power Coefficient;Lower Limit Filter;Bin;Active Power Filter
2584;bw08;5,02;5,45;361,063;4,69;8,3;1,2548834266109208;5,060492848305081;0,40220371112320746;False;11,0;False
2585;bw08;4,84;5,25;325,505;4,92;8,15;1,25381557028373;4,87765656359516;0,40491656369045936;False;11,0;False
2586;se600214;4,82;6,48;422,76;8,08;1,13;1,2392743338150602;4,838649460058963;0,5387198045118757;True;11,0;True
2587;bw09;4,84;6,47;378,783;4,13;1,27;1,2574890355320811;4,882415485596838;0,46981600723543127;True;11,0;True
2588;se600214;4,98;6,48;454,263;5,92;1,0;1,2491880254235606;5,012563845955298;0,5206779018756188;True;11,0;True
2589;se600214;5,11;6,48;485,454;8,08;0,9;1,2392743338150602;5,129771523008568;0,5191532180896432;True;11,0;True
2590;bw09;4,93;6,47;385,376;4,17;1,22;1,2573026547661483;4,972958487336231;0,4523573971484639;True;11,0;True
2591;se600214;4,98;6,48;448,318;5,72;1,05;1,2501115650516106;5,013798824435032;0,5134840963394512;True;11,0;True
2592;se600214;5,22;6,48;496,15;8,1;0,86;1,2391830435905804;5,24006845818843;0,4977871102822879;True;11,0;True
2593;se600214;4,91;6,47;466,213;5,9;0,92;1,2492803355518773;4,94222785234392;0,5575163666334659;True;11,0;True
2594;se600214;4,95;6,47;522,901;5,8;0,81;1,24974203217816;4,9831041185572245;0,6100439454745235;True;11,0;True
2595;se600214;4,73;6,49;329,252;4,55;1,11;1,2555340802368535;4,768977569166543;0,4382219388457415;True;11,0;True
2596;se600214;4,91;6,62;481,325;5,35;1,02;1,2518226970231277;4,945578158776275;0,5744189301461341;True;11,0;True
2597;se600214;4,96;6,48;393,476;7,94;1,25;1,2399136174658847;4,980047175697896;0,459895765494758;True;11,0;True
2598;se600216;5,02;6,48;412,812;6,4;1,04;1,246975482403097;5,049840477215275;0,4627653885158197;True;11,0;True
2599;se600216;5,51;6,48;612,747;5,74;0,5;1,2500191671761938;5,5472592122188775;0,5181879945363689;True;12,0;True
2600;bw06;5,34;6,48;550,094;5,36;0,67;1,2517764058391478;5,378627664503559;0,5103451568195413;True;12,0;True
2601;se600216;5,4;6,67;651,731;3,09;0,72;1,262349523066579;5,454332429353187;0,5798091990204698;True;12,0;True
2602;bw06;5,28;6,49;559,784;5,6;0,71;1,2506661579572378;5,316620878303449;0,5377184491110034;True;12,0;True
2603;bw06;5,44;6,48;591,315;5,6;0,61;1,2506661579572378;5,477730601888402;0,5193479488658558;True;12,0;True
2604;se600216;5,39;6,49;588,232;5,78;0,59;1,2498344007459679;5,4261803834783935;0,5315051770772437;True;12,0;True
2605;bw06;5,26;6,48;520,996;5,62;0,82;1,250573701291372;5,296351643839249;0,5062272125220613;True;12,0;True
2606;se600216;5,59;6,63;711,201;5,73;0,56;1,2500653648915336;5,627869509969708;0,5759726144121563;True;12,0;True
2607;se600216;5,71;6,57;821,291;5,68;0,17;1,250296390155521;5,749036568385385;0,6239551646989727;True;12,0;True
2608;se600216;5,4;6,53;629,978;5,73;0,65;1,2500653648915336;5,436582353101328;0,5659642557368467;True;12,0;True
2609;se600216;5,42;6,52;679,324;5,75;0,48;1,2499729719047794;5,456583403693196;0,6036095444632852;True;12,0;True
2610;se600216;5,53;6,51;665,254;5,24;0,39;1,2523320636010107;5,5708261012007405;0,5554822971276488;True;12,0;True
2611;se600216;5,32;6,49;595,863;5,27;0,62;1,2521931156774215;5,359077529317098;0,5588790529505838;True;12,0;True
2612;se600216;5,39;6,5;592,42;5,08;0,63;1,2530734973244133;5,43086387348121;0,5339056217198372;True;12,0;True
2613;bw09;5,6;6,64;751,255;4,01;0,41;1,2580484249196708;5,649913301162469;0,6013171055740428;True;12,0;True
2614;se600216;5,48;6,51;671,695;3,24;0,46;1,2616467414867016;5,5341099803786005;0,5720978186844493;True;12,0;True
2615;se600214;5,22;6,5;554,891;5,92;0,77;1,2491880254235606;5,254133187929047;0,5522630430419408;True;12,0;True
2616;se600216;5,32;6,48;566,319;5,77;0,68;1,249880588690479;5,355776481431728;0,5321515536981394;True;12,0;True
2617;se600216;5,39;6,49;613,678;4,78;0,61;1,254465411057784;5,4328739968027095;0,552450269583326;True;12,0;True
2618;se600216;5,41;6,51;589,479;5,68;0,71;1,250296390155521;5,4469856103266086;0,5265519042347014;True;12,0;True
2619;se600216;5,53;6,49;645,253;5,69;0,47;1,2502501802083812;5,567737398830644;0,5396787710466541;True;12,0;True
2620;se600216;5,37;6,51;628,43;4,7;0,6;1,2548369703371027;5,413249253012076;0,5719056259510352;True;12,0;True
2621;se600214;5,52;6,48;571,445;5,81;0,6;1,2496958515532377;5,5568476605025205;0,4807624037879669;True;12,0;True
2622;se600216;5,54;6,53;596,189;5,7;0,67;1,2502039727092231;5,577736923244876;0,49596543692245276;True;12,0;True
2623;se600216;5,56;6,53;595,644;5,96;0,68;1,2490034343116727;5,596080753044707;0,4906551779387584;True;12,0;True
2624;se600216;5,41;6,49;592,685;4,78;0,6;1,254465411057784;5,453033083989362;0,5276562318733352;True;12,0;True
2625;se600216;5,66;6,58;751,215;5,69;0,39;1,2502501802083812;5,698624534788689;0,5859973526334283;True;12,0;True
2626;se600214;5,29;6,47;504,12;5,95;0,8;1,2490495784485924;5,324394198025552;0,48213077791259834;True;12,0;True
2627;bw06;5,27;6,52;643,176;2,71;0,5;1,2641325789843252;5,325529486702515;0,6147279828457997;True;12,0;True
2628;se600216;5,32;6,61;617,594;3,33;0,69;1,2612253578393764;5,371931927679813;0,5751128872614782;True;12,0;True
2629;se600214;5,52;6,51;717,333;8,2;0,21;1,2387267270578535;5,5405415681865415;0,6088435244855326;True;12,0;True
2630;bw09;5,35;6,52;644,291;5,38;0,52;1,251683830894228;5,388567157499995;0,5944340778993084;True;12,0;True
2631;bw06;5,62;6,83;820,968;3,4;0,53;1,2608977624963646;5,6743690408783625;0,6486568829691256;True;12,0;True
2632;se600216;5,58;6,49;575,39;3,74;0,69;1,2593084120211109;5,631613882455334;0,46505597741386634;True;12,0;True
2633;se600214;5,39;6,51;563,364;3,2;0,7;1,26183409171884;5,443490732740236;0,504194566487489;True;12,0;True
2634;bw06;5,21;6,48;526,334;4,23;0,79;1,2570231606618312;5,255008872371306;0,523579456603243;True;12,0;True
2635;bw09;5,37;6,48;528,192;5,36;0,81;1,2517764058391478;5,408844673854703;0,48185883104112504;True;12,0;True
2636;bw09;5,7;6,54;784,132;5,35;0,17;1,2518226970231277;5,741302546848221;0,5981352688021155;True;12,0;True
2637;bw09;5,64;6,58;743,083;5,21;0,46;1,2524710338827407;5,681848348129678;0,5848034760390932;True;12,0;True
2638;bw09;5,42;6,53;704,261;5,18;0,4;1,2526100265442197;5,460417940320908;0,6244497814373565;True;12,0;True
2639;bw09;5,6;6,59;711,102;5,04;0,46;1,2532589555083724;5,642734324840194;0,571353148078929;True;12,0;True
2640;bw09;5,23;6,53;534,807;5,3;0,8;1,252054190090347;5,268221599835082;0,5280153068786307;True;12,0;True
2641;bw09;5,29;6,51;576,854;5,31;0,71;1,2520078865212518;5,32859439942987;0,5503886254219765;True;12,0;True
2642;bw06;5,67;6,51;699,985;4,3;0,37;1,2566972008569812;5,718488410071775;0,5403641537047832;True;12,0;True
2643;bw06;5,42;6,58;667,778;4,33;0,59;1,2565575421914916;5,466147971012506;0,5902411559450651;True;12,0;True
2644;bw09;5,27;6,54;619,025;3,2;0,7;1,26183409171884;5,322299844441752;0,5927229026410397;True;12,0;True
2645;bw09;5,6;6,56;704,178;5,37;0,43;1,2517301171297825;5,640438885666592;0,566480927174875;True;12,0;True
2646;se600214;5,21;6,5;552,399;3,28;0,78;1,2614594334970501;5,2611835880434725;0,5475755488612039;True;12,0;True
2647;bw09;5,36;6,5;615,163;3,45;0,62;1,2606638446773377;5,411519063067294;0,5603690772994706;True;12,0;True
2648;se600216;5,55;6,78;760,657;3,51;0,66;1,260383229883419;5,602929512740388;0,6242879080443132;True;12,0;True
2649;se600214;5,26;6,5;490,675;3,58;0,82;1,260055965136268;5,309704183259288;0,4731779367589227;True;12,0;True
2650;bw06;5,61;6,7;834,536;7,02;0,29;1,2441257502568146;5,639045403071795;0,6718461539772603;True;12,0;True
2651;bw06;5,57;6,49;589,395;4,56;0,61;1,255487588500156;5,615830271159464;0,48040338654740034;True;12,0;True
2652;bw09;5,47;6,51;658,107;5,37;0,48;1,2517301171297825;5,50950012582076;0,5680694730631255;True;12,0;True
2653;bw09;5,57;6,6;722,824;5,35;0,41;1,2518226970231277;5,610360558937648;0,590883386241505;True;12,0;True
2654;bw06;5,63;6,5;629,775;4,22;0,57;1,2570697365980055;5,678707361930418;0,49645339293282853;True;12,0;True
2655;se600214;5,46;6,49;652,621;3,09;0,43;1,262349523066579;5,514936123012666;0,561669858091695;True;12,0;True
2656;bw06;5,7;6,48;674,176;5,58;0,35;1,2507586244441842;5,739675347722971;0,5146984222877545;True;12,0;True
2657;se600216;5,38;6,49;610,351;5,84;0,56;1,2495573243046327;5,415712995223629;0,5546950255457428;True;12,0;True
2658;bw06;5,47;6,48;576,439;4,14;0,65;1,2574424364848684;5,517868348911724;0,4953143226627878;True;12,0;True
2659;se600216;5,26;6,52;566,052;3,65;0,78;1,2597288284857584;5,309244640394589;0,5460088107080846;True;12,0;True
2660;bw06;5,6;6,52;717,275;4,09;0,36;1,2576754574465165;5,649354911909061;0,5742892002168183;True;12,0;True
2661;se600214;5,61;6,75;734,312;3,12;0,69;1,2622089191048966;5,666234967927215;0,5826911461951824;True;12,0;True
2662;se600216;5,53;6,87;836,929;5,08;0,55;1,2530734973244133;5,57192527279241;0,6984161932590672;True;12,0;True
2663;se600214;5,35;6,48;631,501;5,83;0,41;1,2496034976172876;5,3855801860063215;0,5836037672026447;True;12,0;True
2664;se600216;5,43;6,48;560,593;5,65;0,74;1,250435034692941;5,46732441525148;0,4951817960561458;True;12,0;True
2665;se600214;5,33;6,52;611,488;5,82;0,64;1,2496496733665512;5,36551326372617;0,5714729177107902;True;12,0;True
2666;bw06;5,28;6,48;596,203;4,04;0,6;1,257908542780363;5,326863666938876;0,569404565575177;True;12,0;True
2667;bw06;5,39;6,48;580,217;5,35;0,61;1,2518226970231277;5,429056267984546;0,5234304146202752;True;12,0;True
2668;bw09;5,24;6,48;466,491;5,32;0,97;1,2519615854307846;5,278164546682681;0,45796894268552624;True;12,0;True
2669;bw06;5,35;6,48;631,146;5,4;0,46;1,251591265841337;5,388434321691733;0,5823493385123291;True;12,0;True
2670;bw09;5,63;6,48;622,285;5,41;0,44;1,2515449870223927;5,670375946626577;0,4927144568454904;True;12,0;True
2671;bw06;5,62;6,59;659,131;5,48;0,63;1,2512211044213728;5,65981591920231;0,5248151363211664;True;12,0;True
2672;se600214;5,34;6,53;566,827;2,9;0,76;1,2632405698360316;5,394997516410869;0,5210966909065059;True;12,0;True
2673;bw06;5,47;6,64;681,301;4,09;0,69;1,2576754574465165;5,518209172882601;0,5853101879079516;True;12,0;True
2674;se600214;5,51;6,48;571,922;4,59;0,68;1,2553481285159853;5,5551308839711915;0,4816099479501903;True;12,0;True
2675;se600214;5,51;6,48;633,001;8,19;0,44;1,2387723486313003;5,530572249436423;0,540176540446429;True;12,0;True
2676;se600216;5,6;6,49;616,864;4,31;0,6;1,2566506454109836;5,647820043193048;0,4942974935142953;True;12,0;True
2677;se600216;5,48;6,49;608,35;4,2;0,64;1,257162896165473;5,527546191793518;0,5199934873399912;True;12,0;True
2678;se600216;5,28;6,48;593,673;3,04;0,63;1,26258391604338;5,333455106375849;0,5648887164396025;True;12,0;True
2679;se600216;5,51;6,48;505,231;4,2;0,9;1,257162896165473;5,55780648116465;0,4248359509882316;True;12,0;True
2680;bw06;5,28;6,48;575,469;4,3;0,64;1,2566972008569812;5,325153228426627;0,5501322948114078;True;12,0;True
2681;bw06;5,24;6,52;648,264;4,51;0,5;1,2557200725811344;5,2834410917036205;0,6345163676535682;True;12,0;True
2682;bw06;5,66;6,49;687,838;4,2;0,36;1,257162896165473;5,709107928020312;0,5336087455842657;True;12,0;True
2683;bw06;5,38;6,48;570,995;7,4;0,63;1,2423835952147124;5,405329199580251;0,5219241496308007;True;12,0;True
2684;bw06;5,48;6,75;651,764;4,21;0,8;1,2571163150989602;5,527477921092415;0,5571226980086057;True;12,0;True
2685;bw06;5,45;6,49;526,867;4,34;0,88;1,2565109944164352;5,496335532366922;0,4580604759621402;True;12,0;True
2686;bw06;5,54;6,49;661,333;4,33;0,44;1,2565575421914916;5,587169697307986;0,5473764907268757;True;12,0;True
2687;bw06;5,49;6,63;685,024;4,26;0,65;1,2568834482341953;5,537222614365861;0,5824670589432943;True;12,0;True
2688;bw06;5,47;6,49;624,167;4,2;0,57;1,257162896165473;5,517459428669806;0,5364446173849508;True;12,0;True
2689;se600214;5,62;6,49;624,644;3,66;0,55;1,2596821051200806;5,672544862678625;0,49401517352766144;True;12,0;True
2690;bw06;5,52;6,69;723,052;4,3;0,68;1,2566972008569812;5,567205647900564;0,6049218518672244;True;12,0;True
2691;bw06;5,21;6,48;409,727;4,3;1,1;1,2566972008569812;5,254554606080061;0,40768843172130886;True;12,0;True
2692;bw06;5,42;6,49;526,313;4,29;0,77;1,256743758861521;5,466417977905876;0,4651329679016057;True;12,0;True
2693;bw06;5,61;6,5;654,13;4,28;0,5;1,256790319425383;5,658115049698496;0,5213030657446207;True;12,0;True
2694;bw06;5,28;6,5;514,545;4,3;0,76;1,2566972008569812;5,325153228426627;0,4918906520311881;True;12,0;True
2695;se600216;5,28;6,48;537,437;3,66;0,73;1,2596821051200806;5,329365991982765;0,5125573398041117;True;12,0;True
2696;se600216;5,32;6,58;620,783;3,45;0,6;1,2606638446773377;5,371134592447389;0,5783400165078492;True;12,0;True
2697;bw06;5,26;6,49;509,771;4,16;0,82;1,2573492461026796;5,305899542622195;0,49265125059073744;True;12,0;True
2698;bw06;5,44;6,58;666,81;3,9;0,56;1,2585615250001518;5,489233272575214;0,5819806917122089;True;12,0;True
2699;bw06;5,62;6,57;678,223;4,07;0,55;1,257768683849958;5,669671262475055;0,5372054520828707;True;12,0;True
2700;bw06;5,61;6,58;682,899;4,19;0,62;1,2572094797983233;5,658744004787293;0,5440488142626755;True;12,0;True
2701;se600214;5,66;6,57;713,191;3,73;0,48;1,2593551145436375;5,712424481392614;0,5523138989804014;True;12,0;True
2702;se600214;5,49;6,48;634,639;5,66;0,34;1,2503888173969906;5,527668735379045;0,5424282063315751;True;12,0;True
2703;bw06;5,29;6,48;609,835;7,38;0,49;1,2424752041673648;5,315036107782753;0,5863206926741616;True;12,0;True
2704;bw06;5,67;6,49;640,879;4,33;0,51;1,2565575421914916;5,718276567461422;0,49479135763916443;True;12,0;True
2705;bw06;5,39;6,48;567,226;4,23;0,66;1,2570231606618312;5,43656388139757;0,5095938480448042;True;12,0;True
2706;bw06;5,32;6,51;593,523;4,26;0,66;1,2568834482341953;5,365760347618649;0,554606903873312;True;12,0;True
2707;se600214;5,31;6,48;511,066;4,69;0,84;1,2548834266109208;5,352832076593622;0,481025018245915;True;12,0;True
2708;se600214;5,58;6,5;616,635;4,63;0,6;1,2551622173682144;5,625426507436494;0,5000383796055438;True;12,0;True
2709;se600214;5,46;6,57;570,735;4,35;0,84;1,256464449196797;5,506352558994093;0,4934964072626504;True;12,0;True
2710;se600214;5,53;6,71;765,803;4,33;0,56;1,2565575421914916;5,577084553450029;0,6372897161297598;True;12,0;True
2711;se600214;5,52;6,53;602,238;4,47;0,69;1,2559061055990886;5,566037210916415;0,5041634670234169;True;12,0;True
2712;se600214;5,25;6,49;529,075;4,34;0,83;1,2565109944164352;5,294635145858044;0,5145773423122761;True;12,0;True
2713;se600214;5,4;6,49;620,092;4,28;0,55;1,256790319425383;5,44631395158144;0,5541019063302672;True;12,0;True
2714;se600214;5,66;6,58;669,296;4,11;0,55;1,2575822413426279;5,70974264309656;0,5190511554679749;True;12,0;True
2715;se600214;5,5;6,56;621,462;4,31;0,59;1,2566506454109836;5,546966113850315;0,5256414122511114;True;12,0;True
2716;se600214;5,45;6,49;630,232;3,96;0,55;1,2582816134506793;5,49891605060897;0,5471554324664862;True;12,0;True
2717;se600214;5,52;6,5;598,659;4,18;0,67;1,257256065998289;5,568030788613898;0,5006291865160616;True;12,0;True
2718;bw09;5,35;6,5;560,438;4,17;0,76;1,2573026547661483;5,3966182367644695;0,5147590825218247;True;12,0;True
2719;se600214;5,26;6,53;571,101;4,29;0,8;1,256743758861521;5,305047705495371;0,5521875025729288;True;12,0;True
2720;se600214;5,29;6,49;605,271;5,85;0,6;1,249511153427772;5,325049977832535;0,5786558330429292;True;12,0;True
2721;bw06;5,24;6,48;572,974;7,36;0,56;1,2425668223501545;5,264928874455333;0,5667596496839464;True;12,0;True
2722;se600214;5,28;6,48;521,259;4,06;0,83;1,2578153009159516;5,326732046619484;0,49786609053080133;True;12,0;True
2723;se600214;5,54;6,48;557,235;4,04;0,72;1,257908542780363;5,589171347507835;0,4607206181092877;True;12,0;True
2724;se600214;5,24;6,52;522,353;4,01;0,95;1,2580484249196708;5,286704588944882;0,5103292913412173;True;12,0;True
2725;se600214;5,64;6,48;655,055;7,7;0,33;1,2410105638940663;5,6644650371708165;0,5202865485402455;True;12,0;True
2726;bw06;5,22;6,49;599,753;5,55;0,62;1,2508973426032768;5,256528580428968;0,5960969123674312;True;12,0;True
2727;bw06;5,38;6,49;556,487;4,17;0,77;1,2573026547661483;5,426879647437916;0,5026271987633546;True;12,0;True
2728;bw06;5,46;6,48;543,085;3,82;0,7;1,2589348854458926;5,509959024558766;0,4686668476816735;True;12,0;True
2729;bw06;5,46;6,5;625,183;4,92;0,55;1,25381557028373;5,502480338270573;0,5417179115631372;True;12,0;True
2730;bw06;5,3;6,53;541,377;4,98;0,85;1,2535372178064204;5,340840204815821;0,512994349810666;True;12,0;True
2731;bw06;5,47;6,51;703,15;5,6;0,33;1,2506661579572378;5,50793867506058;0,6074663504774458;True;12,0;True
2732;se600216;5,37;6,52;588,653;4,13;0,72;1,2574890355320811;5,417060156540295;0,5345765696299134;True;12,0;True
2733;bw06;5,58;6,48;642,693;5,02;0,53;1,2533516995984058;5,622720393556719;0,5219220447945746;True;12,0;True
2734;se600214;5,22;6,48;450,817;4,38;1,07;1,256324828862575;5,264120083620023;0,44613310911502047;True;12,0;True
2735;bw09;5,5;6,69;718,461;4,92;0,67;1,25381557028373;5,542791549539954;0,6090586189774491;True;12,0;True
2736;se600216;5,23;6,5;523,812;4,25;0,8;1,2569300164807053;5,2750513526745335;0,5151537924991789;True;12,0;True
2737;se600216;5,38;6,53;606,292;2,93;0,65;1,2630998143925947;5,435207596791038;0,545098468265716;True;12,0;True
2738;bw06;5,24;6,55;489,977;4,6;0,93;1,255301646927281;5,282854184654079;0,4797459939848929;True;12,0;True
2739;se600216;5,47;6,61;700,766;2,9;0,55;1,2632405698360316;5,526336407259822;0,5993804876598076;True;12,0;True
2740;bw06;5,23;6,48;560,605;5,44;0,68;1,2514061653859114;5,2673125532127125;0,5537723049378813;True;12,0;True
2741;se600216;5,49;6,5;607,524;4,19;0,63;1,2572094797983233;5,537701352278473;0,5164358481738505;True;12,0;True
2742;se600216;5,57;6,49;590,876;3,82;0,68;1,2589348854458926;5,62096552505354;0,48029174121616663;True;12,0;True
2743;se600216;5,23;6,67;686,907;2,8;0,68;1,2637099280435267;5,284518936005847;0,6719285589590203;True;12,0;True
2744;bw09;5,41;4,6;474,542;4,25;17,02;1,2569300164807053;5,45660187724077;0,42164736004503545;False;12,0;False
2745;se600216;5,39;6,48;587,976;3,95;0,58;1,2583282589086735;5,4384447260500846;0,527687706013399;True;12,0;True
2746;se600216;5,55;6,53;623,164;3,91;0,67;1,258514866605745;5,600159592072663;0,5122036618492443;True;12,0;True
2747;bw06;5,33;6,58;595,378;5,51;0,75;1,2510823345828526;5,367562912044492;0,5557799637739449;True;12,0;True
2748;se600216;5,55;6,49;622,669;4,19;0,53;1,2572094797983233;5,598222678532883;0,5123282106421179;True;12,0;True
2749;se600216;5,65;6,49;662,096;4,06;0,41;1,2578153009159516;5,700006830189411;0,5161029831969004;True;12,0;True
2750;se600214;5,68;6,82;798,947;4,82;1,52;1,2542796919434567;5,724898216225114;0,6146900662824581;True;12,0;True
2751;bw06;5,52;6,49;653,4;4,51;0,41;1,2557200725811344;5,565762371412974;0,547074765268009;True;12,0;True
2752;bw06;5,43;6,49;658,82;4,28;0,46;1,256790319425383;5,476571251312447;0,5790046896399275;True;12,0;True
2753;se600216;5,22;6,48;530,274;3,09;0,74;1,262349523066579;5,272521348374747;0,5222600747103433;True;12,0;True
2754;bw06;5,23;6,48;559,757;3,86;0,71;1,258748184481511;5,277593607396991;0,5497094864669367;True;12,0;True
2755;bw06;5,39;6,48;608,958;3,68;0,58;1,259588666212205;5,440259930208587;0,5459714368987377;True;12,0;True
2756;se600216;5,47;6,48;636,018;4,66;0,48;1,255022810603184;5,514326834939191;0,5475621633207819;True;12,0;True
2757;se600216;5,54;6,49;662,039;4,41;0,39;1,256185231498971;5,5866178275023355;0,5481232432263682;True;12,0;True
2758;se600216;5,21;6,56;561,808;4,47;0,87;1,2559061055990886;5,253451787839587;0,559364885391311;True;12,0;True
2759;se600216;5,42;6,47;582,401;4,21;0,62;1,2571163150989602;5,466958089839578;0,5145486129249683;True;12,0;True
2760;bw06;5,46;6,52;617,67;3,78;0,6;1,259121627942656;5,510231448665239;0,5329525181416426;True;12,0;True
2761;bw06;5,57;6,51;578,46;3,92;0,67;1,2584682108001666;5,620270893869979;0,47037379665256046;True;12,0;True
2762;bw06;5,31;6,47;567,501;3,78;0,66;1,259121627942656;5,358851463811798;0,5323447877843546;True;12,0;True
2763;bw06;5,38;6,48;536,69;3,9;0,79;1,2585615250001518;5,428690258539458;0,48426139360948284;True;12,0;True
2764;se600216;5,3;6,48;573,656;4,63;0,73;1,2551622173682144;5,343147041113515;0,5428773170677961;True;12,0;True
2765;se600216;5,57;6,49;754,723;4,57;0,19;1,2554410993016363;5,615760954485681;0,6151815186577544;True;12,0;True
2766;se600216;5,32;6,53;552,711;4,5;0,87;1,255766577020504;5,364170531885548;0,5169302097871072;True;12,0;True
2767;se600216;5,22;6,48;487,17;4,32;0,94;1,2566040925227475;5,264510101789381;0,4820012671015326;True;12,0;True
2768;se600216;5,64;6,62;808,896;4,32;0,27;1,2566040925227475;5,688091374347148;0,6345042395955482;True;12,0;True
2769;se600216;5,22;6,48;494,829;4,48;0,85;1,2558595935286965;5,263470210015825;0,48986923967303103;True;12,0;True
2770;bw06;5,37;6,56;598,279;4,11;0,76;1,2575822413426279;5,417193991771825;0,5432780119633797;True;12,0;True
2771;se600216;5,3;6,56;556,527;4,53;0,85;1,255627071327925;5,343806577775261;0,5264723678025582;True;12,0;True
2772;bw09;5,24;6,48;529,568;3,09;0,79;1,262349523066579;5,292722579594574;0,5156153942874965;True;12,0;True
2773;se600214;5,48;6,5;598,789;4,47;0,7;1,2559061055990886;5,52570360793876;0,5123333047557176;True;12,0;True
2774;bw06;5,53;6,5;741,019;4,25;0,18;1,2569300164807053;5,577635560284928;0,6164821044937487;True;12,0;True
2775;bw09;5,33;6,48;537,049;4,83;0,79;1,2542332684610313;5,372065322074992;0,5000709094655862;True;12,0;True
2776;se600214;5,24;6,48;453,865;4,6;0,98;1,255301646927281;5,282854184654079;0,44438803364230045;True;12,0;True
2777;bw06;5,4;6,48;591,138;7,9;0,51;1,2400963511716283;5,4220918903777635;0,5353401188398311;True;12,0;True
2778;bw06;5,27;6,52;510,571;7,39;1,08;1,2424293985376973;5,294876383975441;0,4965125164669259;True;12,0;True
2779;bw08;5,72;6,52;683,289;6,98;0,43;1,2443093305891555;5,749897706852093;0,5188784181296978;True;12,0;True
2780;se600214;5,32;6,49;541,397;4,58;0,77;1,2553946126405082;5,36364084814786;0,5064986703954024;True;12,0;True
2781;bw08;5,64;6,48;688,237;7,22;0,18;1,243208408645521;5,6678070104688825;0,5456754159765247;True;12,0;True
2782;se600214;5,54;6,48;598,944;4,53;0,6;1,255627071327925;5,585790271863198;0,4961053107877849;True;12,0;True
2783;se600214;5,33;6,5;584,014;5,25;0,67;1,2522857451433107;5,3692833721975965;0,5446478784454405;True;12,0;True
2784;bw09;5,63;6,51;725,854;4,21;0,31;1,2571163150989602;5,678777499224506;0,5721715363992627;True;12,0;True
2785;bw08;5,46;6,49;656,894;7,4;0,46;1,2423835952147124;5,485705841953192;0,5744328673136794;True;12,0;True
2786;bw08;5,55;6,48;714,896;7,4;0,21;1,2423835952147124;5,57612956462275;0,5952313978362993;True;12,0;True
2787;bw09;5,49;6,52;652,488;4,16;0,56;1,2573492461026796;5,537906556843319;0,5545965862908918;True;12,0;True
2788;se600214;5,45;6,48;552,463;4,65;0,75;1,2550692769935028;5,494232567519794;0,4808654942071886;True;12,0;True
2789;bw08;5,23;6,48;567,774;7,4;0,65;1,2423835952147124;5,254622995130989;0,564927021639017;True;12,0;True
2790;bw08;5,66;6,52;781,981;7,4;0,16;1,2423835952147124;5,6866474478855435;0,6138592740406545;True;12,0;True
2791;bw09;5,44;6,48;567,874;4,03;0,62;1,2579551675803318;5,488351585577127;0,49586989753693594;True;12,0;True
2792;bw09;5,38;6,5;596,566;3,99;0,58;1,2581416925833777;5,428086555137086;0,538467801254077;True;12,0;True
2793;bw08;5,51;6,49;710,944;7,38;0,25;1,2424752041673648;5,536077306972206;0,604881759898423;True;12,0;True
2794;bw08;5,55;6,48;623,173;7,4;0,4;1,2423835952147124;5,57612956462275;0,518861674822408;True;12,0;True
2795;se600214;5,25;6,57;651,262;5,31;0,62;1,2520078865212518;5,28830257032265;0,6356944005773375;True;12,0;True
2796;se600214;5,62;6,58;724,993;5,2;0,46;1,2525173622821952;5,661769756872165;0,5766585480318412;True;12,0;True
2797;bw06;5,67;6,49;719,031;7,27;0,21;1,242979218578308;5,697604752226854;0,5611929319474981;True;12,0;True
2798;bw08;5,52;6,48;592,208;7,3;0,51;1,2428417323474854;5,546669946528434;0,5009782037361581;True;12,0;True
2799;bw08;5,34;6,48;537,095;7,26;0,77;1,2430250519545685;5,3660640805522934;0,5017935550439956;True;12,0;True
2800;bw09;5,37;6,48;585,941;4,15;0,61;1,2573958400086607;5,416926329467794;0,5321531458361168;True;12,0;True
2801;bw06;5,37;6,62;652,335;2,36;0,69;1,2657782902432744;5,428937022139588;0,5885289122016987;True;12,0;True
2802;bw08;5,24;6,48;493,869;7,09;0,91;1,2438045746575113;5,266676470676472;0,48802646962491536;True;12,0;True
2803;bw08;5,35;6,52;683,493;7,28;0,39;1,2429333875189401;5,3759807361558964;0,6350420639950685;True;12,0;True
2804;bw08;5,43;6,48;579,47;6,6;0,6;1,2460552197886134;5,460933604403193;0,5136553329339698;True;12,0;True
2805;bw09;5,39;6,51;665,402;3,82;0,49;1,2589348854458926;5,43931852424391;0,5968870552440009;True;12,0;True
2806;bw08;5,34;6,48;567,066;6,68;0,62;1,2456873809165288;5,369892386460027;0,5286623655120868;True;12,0;True
2807;bw08;5,6;6,48;615,183;6,75;0,53;1,2453656461624036;5,630862959839624;0,4974174141113187;True;12,0;True
2808;bw06;5,23;6,51;497,999;4,11;1,0;1,2575822413426279;5,275963608373678;0,48951345139848096;True;12,0;True
2809;se600214;5,47;6,48;602,428;4,58;0,58;1,2553946126405082;5,514871323189622;0,5184901754853014;True;12,0;True
2810;bw06;5,26;6,48;508,955;7,91;0,84;1,2400506643530644;5,281454277443353;0,49872408893679687;True;12,0;True
2811;bw09;5,52;6,52;648,105;3,88;0,53;1,2586548495585406;5,570094961941403;0,541376135325597;True;12,0;True
