Datum (Anlage);Zeit (Anlage);Identifier (Anlage);Wind Speed (avg);Rotor Speed [rpm] (avg);Active Power (avg);Nacelle Position (avg);Wind Direction (avg);Generator Speed [rpm] (avg);T Outside Nacelle Level (avg);Pitch Angle 1 (avg)
03.05.22;01:10:00;bw68;4,61;0,00;-3,935;308;333,08;0,63;9,90;92,56
03.05.22;01:20:00;bw68;4,36;0,00;-3,956;308;327,90;0,39;9,88;92,56
03.05.22;01:30:00;bw68;4,76;0,00;-3,830;308;323,97;0,42;9,70;92,56
03.05.22;01:40:00;bw68;4,83;0,00;-4,385;308;334,90;0,80;9,65;92,56
03.05.22;01:50:00;bw68;4,91;0,00;-3,932;308;338,61;0,88;9,62;92,56
03.05.22;02:00:00;bw68;4,70;0,00;-3,921;308;335,48;0,49;9,67;92,56
03.05.22;02:10:00;bw68;4,73;0,00;-4,241;308;332,55;0,56;9,77;92,56
03.05.22;02:20:00;bw68;4,04;0,00;-3,927;308;338,89;1,07;9,73;92,56
03.05.22;02:30:00;bw68;4,49;0,00;-3,969;308;347,06;7,20;9,68;92,56
03.05.22;02:40:00;bw68;4,33;0,00;-4,436;308;342,36;1,72;9,70;92,56
03.05.22;02:50:00;bw68;4,98;0,00;-3,985;308;346,96;4,12;9,70;92,56
03.05.22;03:00:00;bw68;6,33;0,00;-4,100;308;355,32;2,18;9,88;92,56
03.05.22;03:10:00;bw68;6,26;0,00;-4,299;308;355,55;1,98;9,91;92,56
03.05.22;03:20:00;bw68;9,64;0,00;-4,029;308;11,69;2,50;9,64;92,56
03.05.22;03:30:00;bw68;9,75;0,00;-4,019;308;13,82;1,20;9,52;92,56
03.05.22;03:40:00;bw68;10,09;0,00;-4,732;308;15,56;1,67;9,46;92,56
03.05.22;03:50:00;bw68;9,91;0,00;-4,070;308;14,51;0,67;9,31;92,56
03.05.22;04:00:00;bw68;9,51;0,00;-4,627;308;13,05;0,83;9,27;92,56
03.05.22;04:10:00;bw68;9,52;0,00;-4,046;308;14,50;1,09;9,31;92,56
03.05.22;04:20:00;bw68;8,89;0,00;-3,975;308;11,25;1,00;9,29;92,56
03.05.22;04:30:00;bw68;9,12;0,00;-4,471;308;12,46;1,29;9,39;92,56
03.05.22;04:40:00;bw68;9,11;0,00;-3,974;308;10,92;0,36;9,37;92,56
03.05.22;04:50:00;bw68;8,94;0,00;-4,273;308;9,56;1,60;9,42;92,56
03.05.22;05:00:00;bw68;8,75;0,00;-4,335;308;10,99;0,75;9,14;92,56
03.05.22;05:10:00;bw68;9,41;0,00;-4,095;308;10,30;0,39;9,28;92,56
03.05.22;05:20:00;bw68;9,59;0,00;-4,354;308;12,74;0,37;9,29;92,56
03.05.22;05:30:00;bw68;8,88;0,00;-3,925;308;8,79;0,80;9,03;92,56
03.05.22;05:40:00;bw68;8,76;0,00;-4,152;308;5,43;0,36;9,07;92,56
03.05.22;05:50:00;bw68;9,34;0,00;-14,961;310;45,52;0,75;9,21;92,56
03.05.22;06:00:00;bw68;7,67;0,00;-9,304;6;342,81;4,78;8,64;92,56
03.05.22;06:10:00;bw68;7,05;0,00;-5,923;356;355,00;6,19;8,50;92,56
03.05.22;06:20:00;bw68;6,63;0,00;-10,181;356;342,97;3,39;8,54;92,56
03.05.22;06:30:00;bw68;5,73;0,00;-5,629;356;332,52;0,93;8,60;92,56
03.05.22;06:40:00;bw68;6,57;0,00;-8,107;345;340,51;2,98;8,51;92,56
03.05.22;06:50:00;bw68;6,56;0,00;-9,375;343;336,74;1,61;8,44;92,56
03.05.22;07:00:00;bw68;6,62;0,00;-7,141;343;350,73;3,34;8,30;92,56
03.05.22;07:10:00;bw68;6,61;0,00;-5,693;343;351,78;2,29;8,30;92,56
03.05.22;07:20:00;bw68;7,12;0,00;-8,934;343;349,92;3,69;8,36;92,56
03.05.22;07:30:00;bw68;7,61;0,00;-7,986;343;344,23;4,33;8,38;92,56
03.05.22;07:40:00;bw68;7,32;0,00;-5,878;343;355,44;5,10;8,44;92,56
03.05.22;07:50:00;bw68;7,07;0,00;-9,261;343;357,91;3,85;8,62;92,56
03.05.22;08:00:00;bw68;6,14;0,00;-8,264;352;1,30;2,88;8,61;92,56
03.05.22;08:10:00;bw68;5,66;0,00;-6,545;355;337,26;1,88;8,61;92,56
03.05.22;08:20:00;bw68;5,46;0,00;-9,833;350;336,58;1,42;8,64;92,56
03.05.22;08:30:00;bw68;3,84;0,00;-8,626;340;317,01;1,21;8,75;92,56
03.05.22;08:40:00;bw68;5,63;0,00;-8,465;344;1,23;1,09;8,58;92,56
03.05.22;08:50:00;bw68;5,58;0,00;-8,859;357;356,73;3,39;8,44;92,56
03.05.22;09:00:00;bw68;6,45;0,00;-13,706;3;30,39;2,94;8,49;92,56
03.05.22;09:10:00;bw68;6,93;0,00;-10,852;69;348,46;0,37;8,02;92,56
03.05.22;09:20:00;bw68;6,47;0,00;-5,757;71;341,96;0,35;7,91;92,56
03.05.22;09:30:00;bw68;4,53;0,00;-8,914;71;345,38;0,38;8,06;92,56
03.05.22;09:40:00;bw68;4,00;0,00;-6,071;71;337,11;0,34;8,10;92,56
03.05.22;09:50:00;bw68;5,51;0,00;-7,125;71;321,15;0,38;8,10;92,56
03.05.22;10:00:00;bw68;4,99;0,00;-12,353;71;327,71;2,22;8,02;92,56
03.05.22;10:10:00;bw68;4,63;0,00;-7,099;71;333,33;0,38;8,10;92,56
03.05.22;10:20:00;bw68;4,51;0,00;-6,587;71;333,34;0,35;8,14;92,56
03.05.22;10:30:00;bw68;4,63;0,00;-6,397;71;341,04;0,37;8,21;92,56
03.05.22;10:40:00;bw68;4,81;0,00;-5,199;71;344,99;0,35;8,20;92,56
03.05.22;10:50:00;bw68;4,49;0,00;-5,781;71;333,77;0,37;8,20;92,56
03.05.22;11:00:00;bw68;5,60;0,00;-5,413;71;348,07;0,35;8,24;92,56
03.05.22;11:10:00;bw68;4,21;0,00;-5,176;71;347,48;0,37;8,40;92,56
03.05.22;11:20:00;bw68;3,67;0,00;-5,691;71;339,66;0,36;8,42;92,56
03.05.22;11:30:00;bw68;4,67;0,00;-5,165;71;336,64;0,36;8,39;92,56
03.05.22;11:40:00;bw68;4,48;0,00;-5,347;71;339,53;0,37;8,39;92,56
03.05.22;11:50:00;bw68;3,83;0,00;-5,506;71;339,31;0,36;8,50;92,56
03.05.22;12:00:00;bw68;3,35;0,00;-5,140;71;331,41;0,38;8,52;92,56
03.05.22;12:10:00;bw68;3,97;0,00;-5,308;71;331,69;0,35;8,53;92,56
03.05.22;12:20:00;bw68;3,68;0,00;-5,515;71;333,36;0,39;8,51;92,56
03.05.22;12:30:00;bw68;4,50;0,00;-5,151;71;327,04;0,35;8,48;92,56
03.05.22;12:40:00;bw68;3,80;0,00;-5,348;71;335,28;0,39;8,55;92,56
03.05.22;12:50:00;bw68;4,18;0,00;-5,963;71;326,18;0,35;8,53;92,56
03.05.22;13:00:00;bw68;5,59;0,00;-5,930;71;324,92;0,39;8,40;92,56
03.05.22;13:10:00;bw68;4,73;0,00;-15,347;66;282,34;0,36;8,41;91,90
03.05.22;13:20:00;bw68;5,36;0,01;-15,639;328;292,78;2,42;8,96;90,51
03.05.22;13:30:00;bw68;4,79;0,00;-7,436;313;323,10;0,42;9,20;93,05
03.05.22;13:40:00;bw68;4,63;0,00;-5,756;313;349,42;0,39;9,38;93,05
03.05.22;13:50:00;bw68;4,01;0,00;-11,220;317;358,88;0,37;9,51;93,05
03.05.22;14:00:00;bw68;4,72;0,00;-6,548;330;321,44;0,38;9,38;93,05
03.05.22;14:10:00;bw68;5,23;0,00;-8,193;330;316,17;2,18;9,30;91,50
03.05.22;14:20:00;bw68;5,25;0,00;-7,070;330;312,42;0,50;9,07;92,79
03.05.22;14:30:00;bw68;4,93;0,00;-9,412;330;314,91;0,40;9,14;92,79
03.05.22;14:40:00;bw68;5,56;0,00;-17,506;328;333,13;1,20;9,11;92,79
03.05.22;14:50:00;bw68;6,48;0,00;-10,056;34;319,75;0,40;8,66;92,79
03.05.22;15:00:00;bw68;6,41;0,00;-8,263;39;316,74;0,36;8,55;92,79
03.05.22;15:10:00;bw68;7,12;0,00;-8,942;39;315,30;0,40;8,51;92,79
03.05.22;15:20:00;bw68;6,49;0,00;-3,940;39;315,93;0,37;8,53;92,79
03.05.22;15:30:00;bw68;6,84;0,00;-3,955;39;314,58;0,39;8,48;92,79
03.05.22;15:40:00;bw68;6,28;0,00;-8,399;39;314,45;0,36;8,57;92,79
03.05.22;15:50:00;bw68;5,67;0,00;-4,074;39;313,63;0,39;8,55;92,79
03.05.22;16:00:00;bw68;6,19;0,00;-4,792;39;316,45;0,37;8,53;92,79
03.05.22;16:10:00;bw68;6,75;0,00;-7,587;39;317,00;0,39;8,55;92,79
03.05.22;16:20:00;bw68;5,59;0,00;-12,972;339;290,62;0,86;9,07;92,79
03.05.22;16:30:00;bw68;5,44;0,00;-5,277;316;313,75;1,63;9,21;92,79
03.05.22;16:40:00;bw68;4,99;0,00;-7,262;316;317,07;1,68;9,09;92,79
03.05.22;16:50:00;bw68;5,38;0,00;-4,040;316;317,72;2,30;8,91;92,79
03.05.22;17:00:00;bw68;5,07;0,00;-3,871;316;315,05;1,81;8,94;92,79
03.05.22;17:10:00;bw68;5,61;0,00;-7,143;316;321,36;2,29;8,86;92,79
03.05.22;17:20:00;bw68;6,15;0,00;-6,327;316;327,34;2,09;8,87;92,79
03.05.22;17:30:00;bw68;6,00;0,00;-3,889;316;329,99;2,05;8,98;92,79
03.05.22;17:40:00;bw68;5,52;0,00;-7,094;316;320,26;2,00;9,05;92,79
03.05.22;17:50:00;bw68;5,09;0,00;-3,786;316;330,14;2,40;8,89;92,79
03.05.22;18:00:00;bw68;5,13;0,00;-5,188;316;327,39;1,93;8,84;92,79
03.05.22;18:10:00;bw68;4,25;0,00;-7,224;316;338,26;1,44;9,32;92,79
03.05.22;18:20:00;bw68;3,63;0,00;-5,207;316;337,55;1,14;9,14;92,79
03.05.22;18:30:00;bw68;4,33;0,00;-4,055;316;330,46;1,60;9,01;92,79
03.05.22;18:40:00;bw68;4,25;0,00;-7,749;316;328,15;0,79;8,78;92,79
03.05.22;18:50:00;bw68;4,68;0,00;-4,095;316;324,77;1,30;8,68;92,79
03.05.22;19:00:00;bw68;4,78;0,00;-3,945;316;326,19;1,82;8,62;92,79
03.05.22;19:10:00;bw68;4,40;0,00;-7,207;316;330,87;1,22;8,59;92,79
03.05.22;19:20:00;bw68;3,93;0,00;-7,613;318;349,09;1,76;8,55;92,79
03.05.22;19:30:00;bw68;3,82;0,00;-3,785;327;323,97;1,59;8,61;92,79
03.05.22;19:40:00;bw68;3,86;0,00;-7,029;327;320,56;1,90;8,57;92,79
03.05.22;19:50:00;bw68;4,50;0,00;-5,126;327;334,11;1,83;8,58;92,79
03.05.22;20:00:00;bw68;3,79;0,00;-3,769;327;329,36;1,55;8,56;92,79
03.05.22;20:10:00;bw68;4,45;0,00;-8,170;327;320,29;2,42;8,56;92,79
03.05.22;20:20:00;bw68;4,42;0,00;-4,064;327;314,28;1,39;8,55;92,79
03.05.22;20:30:00;bw68;4,78;0,00;-5,167;327;310,36;1,28;8,52;92,79
03.05.22;20:40:00;bw68;4,97;0,00;-7,139;327;305,82;0,72;8,54;92,79
03.05.22;20:50:00;bw68;4,15;0,00;-6,056;317;315,87;0,61;8,54;92,79
03.05.22;21:00:00;bw68;3,65;0,00;-5,142;316;322,09;0,68;8,52;92,79
03.05.22;21:10:00;bw68;3,79;0,00;-7,547;316;333,64;1,32;8,51;92,79
03.05.22;21:20:00;bw68;4,20;0,00;-8,860;332;331,47;1,14;8,54;92,79
03.05.22;21:30:00;bw68;3,99;0,00;-7,084;342;358,02;1,62;8,55;92,79
03.05.22;21:40:00;bw68;3,40;0,00;-9,665;346;310,51;0,46;8,60;92,79
03.05.22;21:50:00;bw68;3,20;0,00;-5,907;334;324,18;2,05;8,60;92,79
03.05.22;22:00:00;bw68;3,44;0,00;-9,989;342;324,74;0,53;8,56;92,79
03.05.22;22:10:00;bw68;3,04;0,00;-10,346;334;328,44;1,06;8,52;92,79
03.05.22;22:20:00;bw68;3,53;0,00;-6,724;334;334,34;0,67;8,49;92,79
03.05.22;22:30:00;bw68;3,36;0,00;-5,578;334;328,58;1,01;8,50;92,79
03.05.22;22:40:00;bw68;3,79;0,00;-10,639;334;317,18;1,30;8,53;92,79
03.05.22;22:50:00;bw68;4,40;0,00;-7,820;318;317,39;1,63;8,44;92,79
03.05.22;23:00:00;bw68;4,90;0,00;-5,780;316;323,26;1,04;8,43;92,79
03.05.22;23:10:00;bw68;3,91;0,00;-12,643;336;332,90;0,74;8,44;92,79
03.05.22;23:20:00;bw68;3,52;0,00;-8,784;313;307,06;0,86;8,45;92,79
03.05.22;23:30:00;bw68;3,73;0,00;-6,129;310;304,35;0,41;8,42;92,79
03.05.22;23:40:00;bw68;3,88;0,00;-10,218;310;298,86;0,44;8,43;92,79
03.05.22;23:50:00;bw68;4,43;0,00;-6,726;310;301,70;0,44;8,42;92,79
04.05.22;00:00:00;bw68;4,83;0,00;-5,685;310;303,72;0,62;8,36;92,79
04.05.22;00:10:00;bw68;4,37;0,00;-12,378;302;299,78;0,54;8,36;92,79
04.05.22;00:20:00;bw68;4,18;0,00;-6,962;305;305,54;0,43;8,39;92,79
04.05.22;00:30:00;bw68;4,27;0,00;-6,972;308;293,37;0,39;8,37;92,79
04.05.22;00:40:00;bw68;3,73;0,00;-14,587;315;294,53;0,66;8,43;92,79
04.05.22;00:50:00;bw68;3,96;0,00;-5,672;299;306,13;0,57;8,31;92,79
04.05.22;01:00:00;bw68;3,94;0,00;-6,065;299;311,43;0,51;8,24;92,79
04.05.22;01:10:00;bw68;4,05;0,00;-11,249;299;299,19;0,58;8,26;92,79
04.05.22;01:20:00;bw68;4,05;0,00;-5,687;299;290,46;0,51;8,25;92,79
04.05.22;01:30:00;bw68;4,86;0,00;-5,732;299;294,87;0,81;8,19;92,79
04.05.22;01:40:00;bw68;4,22;0,00;-11,021;299;313,08;0,53;8,21;92,79
04.05.22;01:50:00;bw68;3,53;0,00;-7,277;301;326,58;0,46;8,31;92,79
04.05.22;02:00:00;bw68;3,98;0,00;-4,689;315;289,43;0,55;8,26;92,79
04.05.22;02:10:00;bw68;3,47;0,00;-8,703;308;299,26;0,52;8,27;92,79
04.05.22;02:20:00;bw68;3,75;0,00;-5,750;301;271,75;0,38;8,31;92,79
04.05.22;02:30:00;bw68;3,85;0,03;-5,447;291;281,56;0,46;8,13;92,79
04.05.22;02:40:00;bw68;3,92;0,00;-8,760;291;297,79;0,55;8,14;92,79
04.05.22;02:50:00;bw68;4,05;0,00;-8,674;305;348,13;0,78;8,13;92,79
04.05.22;03:00:00;bw68;2,25;0,00;-3,780;334;321,07;0,35;8,23;92,79
04.05.22;03:10:00;bw68;3,51;0,00;-9,442;334;306,30;0,42;8,22;92,79
04.05.22;03:20:00;bw68;3,21;0,00;-7,473;310;295,63;0,31;8,16;92,79
04.05.22;03:30:00;bw68;3,00;0,00;-8,056;297;249,36;0,54;8,16;92,79
04.05.22;03:40:00;bw68;3,59;0,00;-8,615;271;282,67;0,41;8,10;92,79
04.05.22;03:50:00;bw68;3,77;0,00;-8,816;271;290,61;0,46;7,95;92,79
04.05.22;04:00:00;bw68;3,04;0,00;-8,365;284;298,87;0,71;8,03;92,79
04.05.22;04:10:00;bw68;3,31;0,00;-8,995;294;293,07;0,36;7,92;92,79
04.05.22;04:20:00;bw68;3,66;0,00;-5,955;294;285,86;0,33;7,90;92,79
04.05.22;04:30:00;bw68;3,16;0,00;-5,406;294;283,38;0,32;7,90;92,79
04.05.22;04:40:00;bw68;2,96;0,00;-9,394;289;257,32;0,33;7,92;92,79
04.05.22;04:50:00;bw68;2,66;0,00;-8,082;288;313,83;0,32;7,99;92,79
04.05.22;05:00:00;bw68;2,39;0,00;-3,934;299;285,98;0,33;8,09;92,79
04.05.22;05:10:00;bw68;3,06;0,00;-9,690;286;263,43;0,33;8,00;92,79
04.05.22;05:20:00;bw68;2,62;0,00;-8,573;300;300,68;0,34;8,04;92,79
04.05.22;05:30:00;bw68;3,49;0,00;-6,570;304;261,53;0,63;8,01;92,79
04.05.22;05:40:00;bw68;2,96;0,00;-7,254;284;277,27;0,97;8,03;92,79
04.05.22;05:50:00;bw68;2,80;0,00;-6,851;284;286,59;0,30;8,03;92,79
04.05.22;06:00:00;bw68;3,28;0,00;-3,791;284;305,40;0,51;7,90;92,79
04.05.22;06:10:00;bw68;3,85;0,00;-10,571;287;332,75;0,30;7,95;92,79
04.05.22;06:20:00;bw68;3,38;0,00;-5,367;314;301,62;1,61;8,10;92,79
04.05.22;06:30:00;bw68;2,92;0,00;-6,831;300;289,87;0,51;8,00;92,79
04.05.22;06:40:00;bw68;2,05;0,00;-7,664;299;282,65;0,33;8,13;92,79
04.05.22;06:50:00;bw68;1,34;0,00;-5,386;299;290,29;0,29;8,27;92,79
04.05.22;07:00:00;bw68;2,23;0,00;-3,952;299;271,40;0,40;8,25;92,79
04.05.22;07:10:00;bw68;1,51;0,00;-8,101;299;263,54;0,30;8,26;92,79
04.05.22;07:20:00;bw68;1,99;0,00;-5,784;299;275,74;0,33;8,20;92,79
04.05.22;07:30:00;bw68;2,61;0,00;-3,803;299;295,97;0,54;8,19;92,79
04.05.22;07:40:00;bw68;2,21;0,00;-7,190;299;282,73;0,33;8,20;92,79
04.05.22;07:50:00;bw68;2,54;0,00;-6,357;299;285,92;0,30;8,20;92,79
04.05.22;08:00:00;bw68;1,77;0,00;-4,383;299;293,96;0,35;8,23;92,79
04.05.22;08:10:00;bw68;2,90;0,00;-9,944;290;245,86;0,30;8,25;92,79
04.05.22;08:20:00;bw68;3,29;0,00;-9,348;280;315,60;0,40;8,20;92,79
04.05.22;08:30:00;bw68;2,63;0,00;-9,761;309;251,01;0,30;8,23;92,79
04.05.22;08:40:00;bw68;3,32;0,00;-8,976;269;247,34;0,33;8,16;92,79
04.05.22;08:50:00;bw68;3,37;0,00;-7,151;263;298,20;0,30;8,15;92,79
04.05.22;09:00:00;bw68;3,36;0,00;-5,429;282;286,48;0,88;8,11;92,79
04.05.22;09:10:00;bw68;3,11;0,00;-8,368;282;285,68;0,56;8,18;92,79
04.05.22;09:20:00;bw68;3,21;0,00;-4,471;282;285,80;0,35;8,17;92,79
04.05.22;09:30:00;bw68;2,93;0,00;-5,412;282;286,11;0,33;8,20;92,79
04.05.22;09:40:00;bw68;3,17;0,00;-10,092;288;323,00;0,34;8,26;92,79
04.05.22;09:50:00;bw68;2,25;0,00;-4,990;308;310,73;0,50;8,41;92,79
04.05.22;10:00:00;bw68;2,44;0,00;-5,346;308;333,25;0,33;8,49;92,79
04.05.22;10:10:00;bw68;2,14;0,00;-7,913;308;306,23;0,31;8,61;92,79
04.05.22;10:20:00;bw68;2,58;0,00;-4,019;308;311,26;0,33;8,62;92,79
04.05.22;10:30:00;bw68;2,56;0,00;-4,175;308;320,22;0,31;8,77;92,79
04.05.22;10:40:00;bw68;2,07;0,00;-8,894;308;323,06;0,33;8,99;92,79
04.05.22;10:50:00;bw68;1,78;0,02;-4,414;308;302,05;0,31;9,16;92,79
04.05.22;11:00:00;bw68;2,09;0,00;-3,926;308;274,35;0,33;9,17;92,79
04.05.22;11:10:00;bw68;1,78;0,00;-7,521;308;278,82;0,32;9,39;92,79
04.05.22;11:20:00;bw68;1,29;0,00;-14,677;295;228,92;0,32;10,38;92,79
04.05.22;11:30:00;bw68;1,16;0,00;-10,013;219;287,44;0,32;10,11;92,79
04.05.22;11:40:00;bw68;1,76;0,00;-8,647;218;304,39;1,12;9,65;92,79
04.05.22;11:50:00;bw68;1,74;0,00;-8,998;218;303,40;0,33;9,14;92,79
04.05.22;12:00:00;bw68;1,69;0,00;-6,076;218;295,28;0,33;9,17;92,79
04.05.22;12:10:00;bw68;2,31;0,00;-6,180;218;302,91;0,33;9,17;92,79
04.05.22;12:20:00;bw68;2,05;0,00;-6,276;218;296,18;0,33;9,08;92,79
04.05.22;12:30:00;bw68;2,56;0,00;-5,584;218;287,10;0,34;9,04;92,79
04.05.22;12:40:00;bw68;2,37;0,00;-5,597;218;293,62;0,33;9,21;92,79
04.05.22;12:50:00;bw68;2,52;0,00;-5,778;218;288,63;0,35;9,08;92,79
04.05.22;13:00:00;bw68;2,22;0,00;-6,115;218;288,23;0,33;9,17;92,79
04.05.22;13:10:00;bw68;2,20;0,00;-6,106;218;295,54;0,35;9,06;92,79
04.05.22;13:20:00;bw68;2,03;0,00;-6,011;218;296,46;0,32;8,99;92,79
04.05.22;13:30:00;bw68;1,50;0,00;-7,468;218;284,10;0,36;8,92;92,79
04.05.22;13:40:00;bw68;1,43;0,00;-9,392;218;285,88;0,33;9,01;92,79
04.05.22;13:50:00;bw68;0,72;0,00;-9,128;218;285,06;0,37;9,05;91,57
04.05.22;14:00:00;bw68;0,50;0,00;-6,362;218;257,40;0,33;8,76;93,23
04.05.22;14:10:00;bw68;1,07;0,00;-9,755;218;235,04;0,37;9,19;93,23
04.05.22;14:20:00;bw68;1,54;0,00;-5,670;218;238,91;0,33;9,08;93,23
04.05.22;14:30:00;bw68;1,11;0,00;-5,626;218;249,58;0,37;9,26;93,23
04.05.22;14:40:00;bw68;0,89;0,00;-8,933;218;235,38;0,34;9,33;92,04
04.05.22;14:50:00;bw68;1,11;0,00;-8,475;218;255,23;0,37;9,40;91,35
04.05.22;15:00:00;bw68;0,84;0,00;-6,401;218;255,88;0,35;9,41;90,01
04.05.22;15:10:00;bw68;1,18;0,00;-8,788;218;233,22;0,37;9,61;90,01
04.05.22;15:20:00;bw68;1,17;0,00;-5,301;218;251,42;0,34;9,80;90,01
04.05.22;15:30:00;bw68;1,48;0,00;-4,125;218;273,86;0,37;9,42;90,01
04.05.22;15:40:00;bw68;1,10;0,00;-8,389;218;241,05;0,36;9,40;90,01
04.05.22;15:50:00;bw68;0,74;0,00;-3,718;218;202,64;0,37;9,54;90,01
04.05.22;16:00:00;bw68;0,81;0,00;-3,681;218;217,51;0,36;9,53;90,01
04.05.22;16:10:00;bw68;0,66;0,00;-7,993;218;190,79;0,36;9,47;90,01
04.05.22;16:20:00;bw68;0,75;0,00;-3,649;218;219,68;0,37;9,42;90,01
04.05.22;16:30:00;bw68;0,88;0,00;-3,671;218;251,45;0,36;9,56;90,01
04.05.22;16:40:00;bw68;0,74;0,00;-8,414;218;254,91;0,39;9,44;90,01
04.05.22;16:50:00;bw68;1,58;0,00;-3,700;218;263,11;0,35;9,35;90,01
04.05.22;17:00:00;bw68;1,13;0,00;-3,701;218;259,15;0,38;9,65;90,01
04.05.22;17:10:00;bw68;1,08;0,00;-7,058;218;258,62;0,35;9,53;90,01
04.05.22;17:20:00;bw68;1,18;0,00;-4,567;218;253,79;0,39;9,55;90,01
04.05.22;17:30:00;bw68;1,19;0,00;-4,894;218;259,06;0,35;9,59;90,01
04.05.22;17:40:00;bw68;0,91;0,00;-7,045;218;250,01;0,38;9,51;90,01
04.05.22;17:50:00;bw68;0,66;0,00;-4,098;218;236,17;0,35;9,70;90,01
04.05.22;18:00:00;bw68;0,63;0,00;-3,690;218;189,33;0,38;9,68;90,01
04.05.22;18:10:00;bw68;0,56;0,00;-7,272;218;172,00;0,35;9,59;90,01
04.05.22;18:20:00;bw68;0,71;0,00;-5,561;218;185,88;0,38;9,48;90,01
04.05.22;18:30:00;bw68;0,79;0,00;-3,903;218;208,60;0,36;9,96;90,01
04.05.22;18:40:00;bw68;0,74;0,00;-7,732;218;196,23;0,37;10,33;90,01
04.05.22;18:50:00;bw68;0,83;0,00;-4,356;218;200,90;0,37;10,64;90,01
04.05.22;19:00:00;bw68;0,72;0,00;-4,747;218;179,26;0,37;9,87;90,01
04.05.22;19:10:00;bw68;0,90;0,00;-8,638;218;177,27;0,38;9,56;90,01
04.05.22;19:20:00;bw68;0,92;0,00;-5,130;218;186,33;0,37;9,80;90,01
04.05.22;19:30:00;bw68;0,84;0,00;-4,581;218;211,22;0,40;10,10;90,01
04.05.22;19:40:00;bw68;0,70;0,00;-7,750;218;198,44;0,36;9,57;90,01
04.05.22;19:50:00;bw68;1,05;0,00;-5,534;218;181,28;0,39;9,17;90,01
04.05.22;20:00:00;bw68;0,70;0,00;-4,822;218;174,33;0,36;9,07;90,01
04.05.22;20:10:00;bw68;0,74;0,00;-7,740;218;174,19;0,39;8,95;90,01
04.05.22;20:20:00;bw68;0,89;0,00;-5,308;218;152,56;0,36;8,57;90,01
04.05.22;20:30:00;bw68;1,31;0,00;-4,369;218;146,63;0,39;8,53;90,01
04.05.22;20:40:00;bw68;1,09;0,00;-8,287;218;150,68;0,35;8,53;90,01
04.05.22;20:50:00;bw68;1,22;0,00;-4,428;218;148,99;0,38;8,53;90,01
04.05.22;21:00:00;bw68;1,12;0,00;-4,879;218;162,01;0,35;8,59;90,01
04.05.22;21:10:00;bw68;1,24;0,00;-8,739;218;166,85;0,37;8,70;90,01
04.05.22;21:20:00;bw68;1,84;0,00;-5,486;218;157,05;0,35;8,59;90,01
04.05.22;21:30:00;bw68;1,72;0,00;-3,861;218;163,87;0,36;8,59;90,01
04.05.22;21:40:00;bw68;1,92;0,00;-7,112;218;153,38;0,36;8,45;90,01
04.05.22;21:50:00;bw68;1,93;0,00;-6,341;218;157,75;0,35;8,54;90,01
04.05.22;22:00:00;bw68;2,04;0,00;-3,799;218;159,18;0,36;8,60;90,01
04.05.22;22:10:00;bw68;2,33;0,00;-7,155;218;159,07;0,34;8,60;90,01
04.05.22;22:20:00;bw68;2,45;0,00;-3,780;218;158,60;0,36;8,61;90,01
04.05.22;22:30:00;bw68;2,53;0,00;-5,261;218;161,87;0,33;8,60;90,01
04.05.22;22:40:00;bw68;2,48;0,00;-13,140;198;147,20;0,36;8,64;90,01
04.05.22;22:50:00;bw68;2,41;0,00;-3,980;174;185,93;0,32;8,60;90,01
04.05.22;23:00:00;bw68;2,61;0,00;-5,141;174;194,15;0,36;8,57;90,01
04.05.22;23:10:00;bw68;2,44;0,00;-7,250;174;193,36;0,32;8,59;90,01
04.05.22;23:20:00;bw68;2,29;0,00;-4,953;174;199,97;0,36;8,58;90,01
04.05.22;23:30:00;bw68;2,28;0,00;-4,400;174;190,93;0,32;8,60;90,01
04.05.22;23:40:00;bw68;2,47;0,00;-7,956;174;178,13;0,35;8,56;90,01
04.05.22;23:50:00;bw68;2,62;0,00;-3,972;174;177,36;0,32;8,59;90,01
05.05.22;00:00:00;bw68;2,59;0,00;-5,028;174;174,46;0,35;8,59;90,01
05.05.22;00:10:00;bw68;2,80;0,00;-8,963;174;158,20;0,32;8,61;90,01
05.05.22;00:20:00;bw68;3,02;0,00;-5,341;169;151,86;0,35;8,61;90,01
05.05.22;00:30:00;bw68;2,91;0,00;-3,898;162;178,84;0,32;8,58;90,01
05.05.22;00:40:00;bw68;2,89;0,00;-11,529;162;178,45;0,34;8,53;90,01
05.05.22;00:50:00;bw68;2,72;0,00;-6,367;162;162,98;0,31;8,70;90,01
05.05.22;01:00:00;bw68;3,21;0,00;-7,863;166;186,02;0,35;8,65;90,01
05.05.22;01:10:00;bw68;3,07;0,00;-12,074;163;154,21;0,32;8,78;90,01
05.05.22;01:20:00;bw68;2,52;0,00;-7,010;156;172,16;0,34;8,70;90,01
05.05.22;01:30:00;bw68;2,22;0,00;-6,194;156;160,58;0,31;8,78;90,01
05.05.22;01:40:00;bw68;2,61;0,00;-9,009;156;156,21;0,34;8,80;90,01
05.05.22;01:50:00;bw68;2,82;0,00;-7,062;156;165,99;0,32;8,80;90,01
05.05.22;02:00:00;bw68;2,83;0,00;-9,503;175;186,56;0,34;8,83;90,01
05.05.22;02:10:00;bw68;2,74;0,00;-9,179;180;185,16;0,32;8,81;90,01
